# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.270   Z = 0.0000845   Y = 0.24711767   Age (Myr) = 11500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.86886  3.53320   12.3943  13.4388  11.4192
   0.1002244607   0.1002244607  -2.86502  3.53366   12.3829  13.4261  11.4090
   0.1004489215   0.1004489215  -2.86120  3.53411   12.3715  13.4136  11.3989
   0.1006733822   0.1006733822  -2.85739  3.53456   12.3602  13.4010  11.3888
   0.1008978430   0.1008978430  -2.85358  3.53501   12.3489  13.3884  11.3788
   0.1011223037   0.1011223037  -2.84978  3.53546   12.3376  13.3759  11.3688
   0.1013467645   0.1013467645  -2.84598  3.53591   12.3264  13.3633  11.3588
   0.1015712252   0.1015712252  -2.84220  3.53636   12.3152  13.3508  11.3488
   0.1017956860   0.1017956860  -2.83841  3.53681   12.3041  13.3383  11.3388
   0.1020201467   0.1020201467  -2.83464  3.53725   12.2930  13.3258  11.3289
   0.1022446074   0.1022446074  -2.83087  3.53770   12.2820  13.3134  11.3190
   0.1024690682   0.1024690682  -2.82711  3.53814   12.2710  13.3009  11.3092
   0.1026935289   0.1026935289  -2.82335  3.53859   12.2600  13.2885  11.2993
   0.1029179897   0.1029179897  -2.81963  3.53903   12.2492  13.2761  11.2896
   0.1031424504   0.1031424504  -2.81591  3.53947   12.2384  13.2638  11.2798
   0.1033669112   0.1033669112  -2.81220  3.53991   12.2276  13.2516  11.2701
   0.1035913719   0.1035913719  -2.80850  3.54035   12.2169  13.2393  11.2604
   0.1038158327   0.1038158327  -2.80480  3.54079   12.2062  13.2270  11.2508
   0.1040402934   0.1040402934  -2.80111  3.54122   12.1956  13.2148  11.2411
   0.1042647541   0.1042647541  -2.79742  3.54166   12.1851  13.2026  11.2315
   0.1044892149   0.1044892149  -2.79373  3.54210   12.1745  13.1904  11.2219
   0.1047136756   0.1047136756  -2.79006  3.54253   12.1641  13.1783  11.2124
   0.1049381364   0.1049381364  -2.78641  3.54296   12.1537  13.1662  11.2028
   0.1051625971   0.1051625971  -2.78277  3.54340   12.1434  13.1542  11.1934
   0.1053870579   0.1053870579  -2.77913  3.54383   12.1331  13.1421  11.1839
   0.1056115186   0.1056115186  -2.77549  3.54426   12.1229  13.1301  11.1744
   0.1058359793   0.1058359793  -2.77186  3.54469   12.1127  13.1182  11.1650
   0.1060604401   0.1060604401  -2.76824  3.54512   12.1025  13.1062  11.1556
   0.1062849008   0.1062849008  -2.76462  3.54555   12.0924  13.0943  11.1462
   0.1065093616   0.1065093616  -2.76103  3.54597   12.0824  13.0824  11.1369
   0.1067338223   0.1067338223  -2.75743  3.54640   12.0725  13.0706  11.1276
   0.1069582831   0.1069582831  -2.75384  3.54682   12.0625  13.0587  11.1183
   0.1071827438   0.1071827438  -2.75026  3.54725   12.0526  13.0469  11.1090
   0.1074072046   0.1074072046  -2.74668  3.54767   12.0428  13.0351  11.0997
   0.1076316653   0.1076316653  -2.74311  3.54810   12.0330  13.0234  11.0905
   0.1078561260   0.1078561260  -2.73955  3.54852   12.0232  13.0117  11.0813
   0.1080805868   0.1080805868  -2.73600  3.54894   12.0135  13.0000  11.0721
   0.1083050475   0.1083050475  -2.73245  3.54936   12.0038  12.9883  11.0629
   0.1085295083   0.1085295083  -2.72890  3.54978   11.9941  12.9766  11.0537
   0.1087539690   0.1087539690  -2.72537  3.55020   11.9844  12.9650  11.0446
   0.1089784298   0.1089784298  -2.72184  3.55062   11.9748  12.9534  11.0355
   0.1092028905   0.1092028905  -2.71831  3.55103   11.9652  12.9418  11.0265
   0.1094273513   0.1094273513  -2.71479  3.55145   11.9557  12.9302  11.0174
   0.1096518120   0.1096518120  -2.71128  3.55187   11.9461  12.9186  11.0084
   0.1098762727   0.1098762727  -2.70777  3.55228   11.9366  12.9071  10.9993
   0.1101007335   0.1101007335  -2.70426  3.55270   11.9271  12.8955  10.9903
   0.1103251942   0.1103251942  -2.70076  3.55311   11.9176  12.8840  10.9813
   0.1105496550   0.1105496550  -2.69727  3.55352   11.9081  12.8725  10.9724
   0.1107741157   0.1107741157  -2.69378  3.55394   11.8987  12.8610  10.9634
   0.1109985765   0.1109985765  -2.69029  3.55435   11.8892  12.8495  10.9545
   0.1112230372   0.1112230372  -2.68682  3.55476   11.8798  12.8380  10.9455
   0.1114474980   0.1114474980  -2.68334  3.55517   11.8703  12.8266  10.9366
   0.1116719587   0.1116719587  -2.67987  3.55558   11.8609  12.8151  10.9277
   0.1118964194   0.1118964194  -2.67640  3.55599   11.8515  12.8037  10.9189
   0.1121208802   0.1121208802  -2.67293  3.55640   11.8420  12.7922  10.9100
   0.1123453409   0.1123453409  -2.66947  3.55681   11.8326  12.7808  10.9011
   0.1125698017   0.1125698017  -2.66601  3.55722   11.8232  12.7693  10.8923
   0.1127942624   0.1127942624  -2.66255  3.55762   11.8137  12.7579  10.8834
   0.1130187232   0.1130187232  -2.65909  3.55803   11.8043  12.7465  10.8746
   0.1132431839   0.1132431839  -2.65564  3.55844   11.7949  12.7350  10.8658
   0.1134676447   0.1134676447  -2.65219  3.55884   11.7854  12.7236  10.8569
   0.1136921054   0.1136921054  -2.64874  3.55925   11.7760  12.7122  10.8481
   0.1139165661   0.1139165661  -2.64529  3.55965   11.7665  12.7007  10.8393
   0.1141410269   0.1141410269  -2.64184  3.56006   11.7571  12.6893  10.8305
   0.1143654876   0.1143654876  -2.63840  3.56046   11.7476  12.6779  10.8217
   0.1145899484   0.1145899484  -2.63495  3.56087   11.7382  12.6665  10.8129
