# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.691   Z = 0.0031774   Y = 0.25105316   Age (Myr) = 12000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.01499  3.47623   13.3916  14.9695  12.1861
   0.1003194336   0.1003194336  -3.00966  3.47695   13.3721  14.9411  12.1691
   0.1006388673   0.1006388673  -3.00435  3.47766   13.3527  14.9129  12.1522
   0.1009583009   0.1009583009  -2.99905  3.47837   13.3334  14.8850  12.1354
   0.1012777345   0.1012777345  -2.99376  3.47908   13.3142  14.8572  12.1187
   0.1015971682   0.1015971682  -2.98849  3.47978   13.2950  14.8296  12.1020
   0.1019166018   0.1019166018  -2.98324  3.48049   13.2759  14.8022  12.0854
   0.1022360354   0.1022360354  -2.97800  3.48119   13.2570  14.7750  12.0689
   0.1025554691   0.1025554691  -2.97279  3.48189   13.2381  14.7481  12.0525
   0.1028749027   0.1028749027  -2.96761  3.48258   13.2194  14.7215  12.0362
   0.1031943363   0.1031943363  -2.96245  3.48327   13.2008  14.6950  12.0200
   0.1035137700   0.1035137700  -2.95731  3.48396   13.1822  14.6687  12.0038
   0.1038332036   0.1038332036  -2.95217  3.48465   13.1637  14.6426  11.9877
   0.1041526372   0.1041526372  -2.94705  3.48533   13.1453  14.6166  11.9717
   0.1044720709   0.1044720709  -2.94194  3.48602   13.1270  14.5908  11.9557
   0.1047915045   0.1047915045  -2.93684  3.48670   13.1087  14.5652  11.9398
   0.1051109381   0.1051109381  -2.93176  3.48738   13.0905  14.5397  11.9239
   0.1054303718   0.1054303718  -2.92668  3.48806   13.0723  14.5144  11.9081
   0.1057498054   0.1057498054  -2.92163  3.48874   13.0543  14.4893  11.8924
   0.1060692390   0.1060692390  -2.91661  3.48941   13.0364  14.4645  11.8768
   0.1063886727   0.1063886727  -2.91161  3.49008   13.0186  14.4398  11.8612
