# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.100   Z = 0.0001249   Y = 0.24711767   Age (Myr) = 13500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.88344  3.52754   12.4920  13.5615  11.4827
   0.1002116322   0.1002116322  -2.87984  3.52797   12.4810  13.5496  11.4723
   0.1004232644   0.1004232644  -2.87625  3.52841   12.4701  13.5377  11.4619
   0.1006348966   0.1006348966  -2.87266  3.52884   12.4592  13.5258  11.4516
   0.1008465288   0.1008465288  -2.86908  3.52927   12.4484  13.5140  11.4413
   0.1010581610   0.1010581610  -2.86550  3.52970   12.4375  13.5021  11.4310
   0.1012697932   0.1012697932  -2.86193  3.53012   12.4267  13.4903  11.4207
   0.1014814254   0.1014814254  -2.85837  3.53055   12.4159  13.4785  11.4105
   0.1016930576   0.1016930576  -2.85481  3.53098   12.4051  13.4668  11.4003
   0.1019046898   0.1019046898  -2.85126  3.53141   12.3944  13.4550  11.3901
   0.1021163220   0.1021163220  -2.84774  3.53183   12.3837  13.4433  11.3801
   0.1023279542   0.1023279542  -2.84423  3.53225   12.3731  13.4317  11.3701
   0.1025395863   0.1025395863  -2.84072  3.53267   12.3626  13.4200  11.3601
   0.1027512185   0.1027512185  -2.83722  3.53310   12.3521  13.4084  11.3502
   0.1029628507   0.1029628507  -2.83372  3.53352   12.3416  13.3968  11.3404
   0.1031744829   0.1031744829  -2.83022  3.53394   12.3311  13.3852  11.3306
   0.1033861151   0.1033861151  -2.82674  3.53436   12.3207  13.3737  11.3208
   0.1035977473   0.1035977473  -2.82325  3.53477   12.3103  13.3621  11.3111
   0.1038093795   0.1038093795  -2.81977  3.53519   12.2999  13.3505  11.3014
   0.1040210117   0.1040210117  -2.81632  3.53561   12.2897  13.3391  11.2918
   0.1042326439   0.1042326439  -2.81287  3.53602   12.2794  13.3276  11.2822
   0.1044442761   0.1044442761  -2.80943  3.53644   12.2692  13.3162  11.2727
   0.1046559083   0.1046559083  -2.80599  3.53685   12.2591  13.3047  11.2633
   0.1048675405   0.1048675405  -2.80256  3.53727   12.2489  13.2933  11.2539
   0.1050791727   0.1050791727  -2.79913  3.53768   12.2388  13.2819  11.2445
   0.1052908049   0.1052908049  -2.79570  3.53809   12.2288  13.2705  11.2352
   0.1055024371   0.1055024371  -2.79229  3.53850   12.2187  13.2591  11.2259
   0.1057140693   0.1057140693  -2.78889  3.53891   12.2088  13.2478  11.2167
   0.1059257015   0.1059257015  -2.78550  3.53932   12.1989  13.2365  11.2075
   0.1061373337   0.1061373337  -2.78211  3.53973   12.1890  13.2252  11.1984
   0.1063489659   0.1063489659  -2.77872  3.54013   12.1791  13.2139  11.1893
   0.1065605981   0.1065605981  -2.77533  3.54054   12.1693  13.2025  11.1802
   0.1067722303   0.1067722303  -2.77197  3.54095   12.1595  13.1913  11.1713
   0.1069838625   0.1069838625  -2.76860  3.54135   12.1497  13.1801  11.1623
   0.1071954947   0.1071954947  -2.76525  3.54176   12.1400  13.1688  11.1534
   0.1074071269   0.1074071269  -2.76189  3.54216   12.1304  13.1576  11.1446
   0.1076187590   0.1076187590  -2.75854  3.54256   12.1207  13.1464  11.1358
   0.1078303912   0.1078303912  -2.75520  3.54297   12.1111  13.1352  11.1270
   0.1080420234   0.1080420234  -2.75187  3.54337   12.1016  13.1240  11.1183
   0.1082536556   0.1082536556  -2.74854  3.54377   12.0920  13.1128  11.1096
   0.1084652878   0.1084652878  -2.74521  3.54417   12.0825  13.1016  11.1010
   0.1086769200   0.1086769200  -2.74188  3.54457   12.0731  13.0905  11.0924
   0.1088885522   0.1088885522  -2.73857  3.54497   12.0636  13.0793  11.0838
   0.1091001844   0.1091001844  -2.73526  3.54537   12.0542  13.0682  11.0753
   0.1093118166   0.1093118166  -2.73196  3.54576   12.0449  13.0571  11.0668
   0.1095234488   0.1095234488  -2.72865  3.54616   12.0355  13.0459  11.0584
   0.1097350810   0.1097350810  -2.72536  3.54656   12.0262  13.0348  11.0500
   0.1099467132   0.1099467132  -2.72207  3.54695   12.0170  13.0237  11.0416
   0.1101583454   0.1101583454  -2.71878  3.54735   12.0077  13.0126  11.0333
   0.1103699776   0.1103699776  -2.71550  3.54774   11.9985  13.0016  11.0250
   0.1105816098   0.1105816098  -2.71222  3.54813   11.9893  12.9905  11.0167
   0.1107932420   0.1107932420  -2.70894  3.54853   11.9801  12.9794  11.0084
   0.1110048742   0.1110048742  -2.70567  3.54892   11.9709  12.9684  11.0002
   0.1112165064   0.1112165064  -2.70240  3.54931   11.9618  12.9573  10.9920
   0.1114281386   0.1114281386  -2.69913  3.54970   11.9526  12.9462  10.9838
   0.1116397708   0.1116397708  -2.69587  3.55010   11.9435  12.9352  10.9757
   0.1118514030   0.1118514030  -2.69261  3.55049   11.9344  12.9242  10.9675
   0.1120630352   0.1120630352  -2.68935  3.55088   11.9253  12.9131  10.9594
   0.1122746674   0.1122746674  -2.68610  3.55127   11.9163  12.9021  10.9513
   0.1124862996   0.1124862996  -2.68284  3.55166   11.9072  12.8911  10.9432
   0.1126979317   0.1126979317  -2.67959  3.55204   11.8982  12.8801  10.9351
   0.1129095639   0.1129095639  -2.67634  3.55243   11.8891  12.8690  10.9270
   0.1131211961   0.1131211961  -2.67310  3.55282   11.8801  12.8580  10.9189
   0.1133328283   0.1133328283  -2.66985  3.55321   11.8711  12.8470  10.9109
   0.1135444605   0.1135444605  -2.66661  3.55360   11.8620  12.8360  10.9028
   0.1137560927   0.1137560927  -2.66336  3.55398   11.8530  12.8250  10.8947
   0.1139677249   0.1139677249  -2.66012  3.55437   11.8440  12.8140  10.8867
   0.1141793571   0.1141793571  -2.65688  3.55476   11.8350  12.8030  10.8786
   0.1143909893   0.1143909893  -2.65363  3.55514   11.8260  12.7920  10.8706
   0.1146026215   0.1146026215  -2.65039  3.55553   11.8169  12.7810  10.8625
   0.1148142537   0.1148142537  -2.64715  3.55591   11.8079  12.7700  10.8544
   0.1150258859   0.1150258859  -2.64390  3.55630   11.7989  12.7590  10.8463
   0.1152375181   0.1152375181  -2.64066  3.55668   11.7899  12.7480  10.8383
   0.1154491503   0.1154491503  -2.63742  3.55706   11.7808  12.7369  10.8302
   0.1156607825   0.1156607825  -2.63417  3.55745   11.7718  12.7259  10.8221
   0.1158724147   0.1158724147  -2.63093  3.55783   11.7627  12.7149  10.8139
   0.1160840469   0.1160840469  -2.62768  3.55821   11.7537  12.7039  10.8058
   0.1162956791   0.1162956791  -2.62444  3.55860   11.7446  12.6929  10.7977
   0.1165073113   0.1165073113  -2.62119  3.55898   11.7355  12.6819  10.7896
   0.1167189435   0.1167189435  -2.61794  3.55936   11.7264  12.6708  10.7814
   0.1169305757   0.1169305757  -2.61469  3.55974   11.7173  12.6598  10.7732
   0.1171422079   0.1171422079  -2.61143  3.56012   11.7082  12.6488  10.7651
   0.1173538401   0.1173538401  -2.60818  3.56050   11.6991  12.6377  10.7569
   0.1175654723   0.1175654723  -2.60492  3.56089   11.6900  12.6267  10.7487
   0.1177771044   0.1177771044  -2.60166  3.56127   11.6808  12.6157  10.7405
   0.1179887366   0.1179887366  -2.59840  3.56165   11.6717  12.6046  10.7323
   0.1182003688   0.1182003688  -2.59514  3.56203   11.6626  12.5936  10.7241
   0.1184120010   0.1184120010  -2.59188  3.56241   11.6534  12.5825  10.7159
   0.1186236332   0.1186236332  -2.58862  3.56279   11.6443  12.5715  10.7076
   0.1188352654   0.1188352654  -2.58535  3.56316   11.6351  12.5604  10.6994
