# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.760   Z = 0.0027087   Y = 0.25105316   Age (Myr) = 14500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.00966  3.47852   13.3361  14.8610  12.1463
   0.1002916820   0.1002916820  -3.00478  3.47917   13.3187  14.8362  12.1311
   0.1005833641   0.1005833641  -2.99991  3.47982   13.3013  14.8115  12.1160
   0.1008750461   0.1008750461  -2.99506  3.48047   13.2840  14.7870  12.1009
   0.1011667282   0.1011667282  -2.99026  3.48111   13.2669  14.7628  12.0860
   0.1014584102   0.1014584102  -2.98547  3.48175   13.2499  14.7388  12.0711
   0.1017500922   0.1017500922  -2.98070  3.48238   13.2329  14.7149  12.0563
   0.1020417743   0.1020417743  -2.97593  3.48302   13.2160  14.6912  12.0415
   0.1023334563   0.1023334563  -2.97118  3.48365   13.1991  14.6676  12.0268
   0.1026251383   0.1026251383  -2.96643  3.48429   13.1823  14.6441  12.0121
   0.1029168204   0.1029168204  -2.96170  3.48492   13.1656  14.6207  11.9975
   0.1032085024   0.1032085024  -2.95697  3.48555   13.1489  14.5975  11.9829
   0.1035001845   0.1035001845  -2.95226  3.48618   13.1323  14.5744  11.9684
   0.1037918665   0.1037918665  -2.94756  3.48680   13.1157  14.5515  11.9539
   0.1040835485   0.1040835485  -2.94287  3.48743   13.0992  14.5287  11.9395
   0.1043752306   0.1043752306  -2.93822  3.48805   13.0828  14.5062  11.9252
   0.1046669126   0.1046669126  -2.93358  3.48866   13.0665  14.4838  11.9110
   0.1049585946   0.1049585946  -2.92895  3.48928   13.0503  14.4615  11.8967
   0.1052502767   0.1052502767  -2.92433  3.48990   13.0341  14.4393  11.8826
   0.1055419587   0.1055419587  -2.91972  3.49051   13.0179  14.4172  11.8684
   0.1058336408   0.1058336408  -2.91512  3.49112   13.0018  14.3953  11.8543
   0.1061253228   0.1061253228  -2.91052  3.49174   12.9858  14.3734  11.8403
   0.1064170048   0.1064170048  -2.90594  3.49235   12.9698  14.3517  11.8262
   0.1067086869   0.1067086869  -2.90139  3.49295   12.9539  14.3302  11.8123
   0.1070003689   0.1070003689  -2.89685  3.49356   12.9381  14.3088  11.7984
   0.1072920510   0.1072920510  -2.89231  3.49416   12.9223  14.2875  11.7846
   0.1075837330   0.1075837330  -2.88779  3.49477   12.9065  14.2663  11.7708
   0.1078754150   0.1078754150  -2.88326  3.49537   12.8908  14.2452  11.7570
   0.1081670971   0.1081670971  -2.87875  3.49597   12.8752  14.2242  11.7432
   0.1084587791   0.1084587791  -2.87426  3.49657   12.8596  14.2034  11.7296
   0.1087504611   0.1087504611  -2.86979  3.49717   12.8441  14.1826  11.7159
   0.1090421432   0.1090421432  -2.86531  3.49776   12.8287  14.1620  11.7023
   0.1093338252   0.1093338252  -2.86085  3.49836   12.8133  14.1414  11.6888
   0.1096255073   0.1096255073  -2.85639  3.49895   12.7979  14.1210  11.6753
   0.1099171893   0.1099171893  -2.85195  3.49955   12.7826  14.1006  11.6618
   0.1102088713   0.1102088713  -2.84751  3.50014   12.7674  14.0804  11.6484
   0.1105005534   0.1105005534  -2.84309  3.50073   12.7522  14.0603  11.6351
   0.1107922354   0.1107922354  -2.83867  3.50132   12.7370  14.0402  11.6217
   0.1110839175   0.1110839175  -2.83425  3.50191   12.7219  14.0202  11.6085
   0.1113755995   0.1113755995  -2.82986  3.50249   12.7069  14.0003  11.5952
   0.1116672815   0.1116672815  -2.82546  3.50308   12.6919  13.9806  11.5821
   0.1119589636   0.1119589636  -2.82108  3.50367   12.6770  13.9608  11.5689
