# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.070   Z = 0.0001339   Y = 0.24711767   Age (Myr) = 14000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.88625  3.52647   12.5105  13.5846  11.4985
   0.1002087506   0.1002087506  -2.88270  3.52689   12.4997  13.5729  11.4882
   0.1004175011   0.1004175011  -2.87915  3.52732   12.4890  13.5611  11.4779
   0.1006262517   0.1006262517  -2.87561  3.52775   12.4782  13.5494  11.4676
   0.1008350023   0.1008350023  -2.87208  3.52817   12.4674  13.5376  11.4574
   0.1010437529   0.1010437529  -2.86856  3.52860   12.4567  13.5259  11.4472
   0.1012525034   0.1012525034  -2.86503  3.52902   12.4459  13.5142  11.4370
   0.1014612540   0.1014612540  -2.86152  3.52945   12.4352  13.5026  11.4268
   0.1016700046   0.1016700046  -2.85801  3.52987   12.4246  13.4909  11.4166
   0.1018787552   0.1018787552  -2.85453  3.53029   12.4140  13.4794  11.4066
   0.1020875057   0.1020875057  -2.85106  3.53071   12.4034  13.4678  11.3966
   0.1022962563   0.1022962563  -2.84759  3.53113   12.3929  13.4563  11.3866
   0.1025050069   0.1025050069  -2.84413  3.53154   12.3824  13.4448  11.3767
   0.1027137575   0.1027137575  -2.84068  3.53196   12.3720  13.4333  11.3668
   0.1029225080   0.1029225080  -2.83722  3.53238   12.3616  13.4219  11.3570
   0.1031312586   0.1031312586  -2.83378  3.53279   12.3512  13.4104  11.3472
   0.1033400092   0.1033400092  -2.83034  3.53321   12.3409  13.3990  11.3374
   0.1035487598   0.1035487598  -2.82690  3.53362   12.3305  13.3875  11.3277
   0.1037575103   0.1037575103  -2.82348  3.53404   12.3203  13.3762  11.3181
   0.1039662609   0.1039662609  -2.82007  3.53445   12.3101  13.3649  11.3085
   0.1041750115   0.1041750115  -2.81667  3.53486   12.2999  13.3535  11.2990
   0.1043837621   0.1043837621  -2.81328  3.53527   12.2898  13.3422  11.2895
   0.1045925126   0.1045925126  -2.80988  3.53568   12.2797  13.3310  11.2801
   0.1048012632   0.1048012632  -2.80649  3.53609   12.2697  13.3197  11.2707
   0.1050100138   0.1050100138  -2.80311  3.53650   12.2596  13.3084  11.2613
   0.1052187644   0.1052187644  -2.79973  3.53690   12.2496  13.2972  11.2520
   0.1054275149   0.1054275149  -2.79638  3.53731   12.2397  13.2860  11.2428
   0.1056362655   0.1056362655  -2.79302  3.53771   12.2298  13.2748  11.2336
   0.1058450161   0.1058450161  -2.78967  3.53812   12.2200  13.2636  11.2245
   0.1060537667   0.1060537667  -2.78633  3.53852   12.2101  13.2525  11.2153
   0.1062625172   0.1062625172  -2.78298  3.53893   12.2003  13.2413  11.2063
   0.1064712678   0.1064712678  -2.77965  3.53933   12.1906  13.2302  11.1973
   0.1066800184   0.1066800184  -2.77633  3.53973   12.1809  13.2191  11.1883
   0.1068887690   0.1068887690  -2.77301  3.54013   12.1712  13.2080  11.1794
   0.1070975195   0.1070975195  -2.76970  3.54053   12.1615  13.1969  11.1705
   0.1073062701   0.1073062701  -2.76638  3.54093   12.1519  13.1858  11.1617
   0.1075150207   0.1075150207  -2.76308  3.54133   12.1423  13.1748  11.1529
   0.1077237713   0.1077237713  -2.75978  3.54173   12.1328  13.1637  11.1442
   0.1079325218   0.1079325218  -2.75650  3.54213   12.1233  13.1527  11.1355
   0.1081412724   0.1081412724  -2.75321  3.54252   12.1138  13.1417  11.1268
   0.1083500230   0.1083500230  -2.74992  3.54292   12.1044  13.1306  11.1182
   0.1085587736   0.1085587736  -2.74665  3.54331   12.0949  13.1196  11.1096
