# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.980   Z = 0.0001647   Y = 0.24724580   Age (Myr) = 12500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.89401  3.52331   12.5628  13.6504  11.5445
   0.1002283629   0.1002283629  -2.89014  3.52378   12.5511  13.6374  11.5334
   0.1004567258   0.1004567258  -2.88627  3.52425   12.5393  13.6245  11.5223
   0.1006850886   0.1006850886  -2.88241  3.52472   12.5276  13.6115  11.5112
   0.1009134515   0.1009134515  -2.87856  3.52519   12.5158  13.5986  11.5001
   0.1011418144   0.1011418144  -2.87471  3.52566   12.5041  13.5857  11.4890
   0.1013701773   0.1013701773  -2.87087  3.52613   12.4923  13.5729  11.4779
   0.1015985401   0.1015985401  -2.86704  3.52659   12.4806  13.5600  11.4669
   0.1018269030   0.1018269030  -2.86321  3.52706   12.4689  13.5472  11.4558
   0.1020552659   0.1020552659  -2.85939  3.52752   12.4572  13.5344  11.4447
   0.1022836288   0.1022836288  -2.85558  3.52798   12.4455  13.5217  11.4337
   0.1025119916   0.1025119916  -2.85177  3.52845   12.4339  13.5090  11.4227
   0.1027403545   0.1027403545  -2.84799  3.52891   12.4223  13.4963  11.4118
   0.1029687174   0.1029687174  -2.84422  3.52937   12.4107  13.4837  11.4009
   0.1031970803   0.1031970803  -2.84046  3.52982   12.3992  13.4711  11.3900
   0.1034254431   0.1034254431  -2.83671  3.53028   12.3878  13.4586  11.3792
   0.1036538060   0.1036538060  -2.83296  3.53074   12.3764  13.4461  11.3685
   0.1038821689   0.1038821689  -2.82922  3.53119   12.3650  13.4335  11.3578
   0.1041105318   0.1041105318  -2.82548  3.53165   12.3536  13.4211  11.3471
   0.1043388946   0.1043388946  -2.82175  3.53210   12.3423  13.4086  11.3365
   0.1045672575   0.1045672575  -2.81802  3.53255   12.3310  13.3962  11.3259
   0.1047956204   0.1047956204  -2.81432  3.53300   12.3199  13.3838  11.3154
   0.1050239833   0.1050239833  -2.81063  3.53345   12.3087  13.3715  11.3050
   0.1052523461   0.1052523461  -2.80694  3.53390   12.2976  13.3592  11.2947
   0.1054807090   0.1054807090  -2.80326  3.53435   12.2866  13.3469  11.2843
   0.1057090719   0.1057090719  -2.79958  3.53480   12.2756  13.3346  11.2741
   0.1059374348   0.1059374348  -2.79591  3.53525   12.2646  13.3224  11.2638
   0.1061657976   0.1061657976  -2.79225  3.53569   12.2537  13.3101  11.2537
   0.1063941605   0.1063941605  -2.78860  3.53614   12.2428  13.2980  11.2436
   0.1066225234   0.1066225234  -2.78496  3.53658   12.2320  13.2858  11.2335
   0.1068508863   0.1068508863  -2.78133  3.53702   12.2212  13.2737  11.2235
   0.1070792492   0.1070792492  -2.77770  3.53746   12.2104  13.2615  11.2136
   0.1073076120   0.1073076120  -2.77407  3.53790   12.1997  13.2494  11.2037
   0.1075359749   0.1075359749  -2.77046  3.53834   12.1891  13.2373  11.1938
   0.1077643378   0.1077643378  -2.76685  3.53878   12.1785  13.2252  11.1840
   0.1079927007   0.1079927007  -2.76325  3.53922   12.1679  13.2131  11.1743
   0.1082210635   0.1082210635  -2.75966  3.53966   12.1573  13.2011  11.1645
