# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.280   Z = 0.0008235   Y = 0.24801591   Age (Myr) = 13500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.96024  3.49786   12.9514  14.2060  11.8595
   0.1002644687   0.1002644687  -2.95575  3.49844   12.9375  14.1886  11.8470
   0.1005289374   0.1005289374  -2.95127  3.49902   12.9237  14.1713  11.8345
   0.1007934060   0.1007934060  -2.94683  3.49959   12.9099  14.1541  11.8221
   0.1010578747   0.1010578747  -2.94242  3.50016   12.8962  14.1370  11.8098
   0.1013223434   0.1013223434  -2.93801  3.50074   12.8826  14.1200  11.7975
   0.1015868121   0.1015868121  -2.93360  3.50130   12.8690  14.1029  11.7853
   0.1018512807   0.1018512807  -2.92921  3.50187   12.8554  14.0859  11.7731
   0.1021157494   0.1021157494  -2.92483  3.50244   12.8418  14.0690  11.7609
   0.1023802181   0.1023802181  -2.92045  3.50301   12.8283  14.0521  11.7488
   0.1026446868   0.1026446868  -2.91609  3.50357   12.8148  14.0352  11.7366
   0.1029091554   0.1029091554  -2.91173  3.50413   12.8014  14.0183  11.7246
   0.1031736241   0.1031736241  -2.90738  3.50470   12.7880  14.0015  11.7125
   0.1034380928   0.1034380928  -2.90305  3.50526   12.7746  13.9847  11.7006
   0.1037025615   0.1037025615  -2.89873  3.50582   12.7613  13.9680  11.6887
   0.1039670301   0.1039670301  -2.89444  3.50637   12.7481  13.9514  11.6768
   0.1042314988   0.1042314988  -2.89015  3.50693   12.7349  13.9348  11.6650
   0.1044959675   0.1044959675  -2.88588  3.50748   12.7218  13.9182  11.6532
   0.1047604362   0.1047604362  -2.88161  3.50803   12.7087  13.9017  11.6415
   0.1050249048   0.1050249048  -2.87734  3.50858   12.6956  13.8852  11.6297
   0.1052893735   0.1052893735  -2.87309  3.50913   12.6825  13.8688  11.6180
   0.1055538422   0.1055538422  -2.86884  3.50968   12.6694  13.8524  11.6063
   0.1058183109   0.1058183109  -2.86461  3.51023   12.6564  13.8360  11.5947
   0.1060827795   0.1060827795  -2.86040  3.51078   12.6435  13.8198  11.5831
   0.1063472482   0.1063472482  -2.85620  3.51132   12.6305  13.8036  11.5715
   0.1066117169   0.1066117169  -2.85201  3.51186   12.6176  13.7875  11.5599
   0.1068761856   0.1068761856  -2.84782  3.51241   12.6047  13.7714  11.5483
   0.1071406542   0.1071406542  -2.84363  3.51295   12.5918  13.7554  11.5367
   0.1074051229   0.1074051229  -2.83946  3.51349   12.5789  13.7394  11.5251
   0.1076695916   0.1076695916  -2.83531  3.51403   12.5661  13.7236  11.5135
   0.1079340603   0.1079340603  -2.83116  3.51456   12.5533  13.7078  11.5019
   0.1081985289   0.1081985289  -2.82702  3.51510   12.5405  13.6921  11.4903
   0.1084629976   0.1084629976  -2.82289  3.51563   12.5276  13.6764  11.4787
   0.1087274663   0.1087274663  -2.81876  3.51617   12.5148  13.6608  11.4671
   0.1089919350   0.1089919350  -2.81465  3.51670   12.5020  13.6453  11.4555
   0.1092564036   0.1092564036  -2.81055  3.51723   12.4892  13.6299  11.4438
   0.1095208723   0.1095208723  -2.80645  3.51776   12.4764  13.6145  11.4322
   0.1097853410   0.1097853410  -2.80236  3.51829   12.4636  13.5993  11.4205
   0.1100498097   0.1100498097  -2.79827  3.51882   12.4508  13.5841  11.4088
   0.1103142783   0.1103142783  -2.79420  3.51935   12.4380  13.5690  11.3970
   0.1105787470   0.1105787470  -2.79014  3.51987   12.4252  13.5539  11.3853
   0.1108432157   0.1108432157  -2.78608  3.52040   12.4124  13.5390  11.3735
   0.1111076844   0.1111076844  -2.78202  3.52092   12.3996  13.5241  11.3616
   0.1113721530   0.1113721530  -2.77798  3.52145   12.3868  13.5092  11.3498
   0.1116366217   0.1116366217  -2.77394  3.52197   12.3740  13.4945  11.3380
