# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.651   Z = 0.0034839   Y = 0.25105316   Age (Myr) = 11500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.01798  3.47488   13.4246  15.0351  12.2097
   0.1003258679   0.1003258679  -3.01255  3.47561   13.4045  15.0055  12.1922
   0.1006517358   0.1006517358  -3.00713  3.47634   13.3844  14.9760  12.1748
   0.1009776037   0.1009776037  -3.00173  3.47706   13.3645  14.9468  12.1575
   0.1013034716   0.1013034716  -2.99635  3.47779   13.3447  14.9178  12.1402
   0.1016293395   0.1016293395  -2.99098  3.47851   13.3249  14.8890  12.1231
   0.1019552074   0.1019552074  -2.98563  3.47923   13.3052  14.8604  12.1060
   0.1022810753   0.1022810753  -2.98029  3.47995   13.2857  14.8320  12.0889
   0.1026069433   0.1026069433  -2.97496  3.48066   13.2662  14.8038  12.0720
   0.1029328112   0.1029328112  -2.96967  3.48137   13.2468  14.7759  12.0552
   0.1032586791   0.1032586791  -2.96442  3.48208   13.2276  14.7482  12.0385
   0.1035845470   0.1035845470  -2.95918  3.48278   13.2085  14.7208  12.0218
   0.1039104149   0.1039104149  -2.95395  3.48349   13.1894  14.6936  12.0053
   0.1042362828   0.1042362828  -2.94873  3.48419   13.1704  14.6665  11.9888
   0.1045621507   0.1045621507  -2.94353  3.48489   13.1515  14.6396  11.9723
   0.1048880186   0.1048880186  -2.93834  3.48559   13.1327  14.6129  11.9560
   0.1052138865   0.1052138865  -2.93316  3.48628   13.1139  14.5864  11.9396
   0.1055397544   0.1055397544  -2.92799  3.48698   13.0953  14.5600  11.9234
   0.1058656223   0.1058656223  -2.92284  3.48767   13.0766  14.5338  11.9072
   0.1061914902   0.1061914902  -2.91772  3.48836   13.0582  14.5079  11.8911
   0.1065173581   0.1065173581  -2.91262  3.48904   13.0398  14.4822  11.8751
   0.1068432260   0.1068432260  -2.90753  3.48973   13.0215  14.4567  11.8592
   0.1071690939   0.1071690939  -2.90246  3.49041   13.0033  14.4313  11.8433
   0.1074949618   0.1074949618  -2.89740  3.49109   12.9851  14.4061  11.8274
   0.1078208298   0.1078208298  -2.89234  3.49177   12.9670  14.3810  11.8117
   0.1081466977   0.1081466977  -2.88730  3.49245   12.9490  14.3561  11.7959
   0.1084725656   0.1084725656  -2.88227  3.49312   12.9311  14.3314  11.7802
   0.1087984335   0.1087984335  -2.87728  3.49380   12.9132  14.3069  11.7647
   0.1091243014   0.1091243014  -2.87229  3.49447   12.8955  14.2825  11.7492
   0.1094501693   0.1094501693  -2.86731  3.49514   12.8778  14.2583  11.7337
   0.1097760372   0.1097760372  -2.86234  3.49581   12.8601  14.2342  11.7183
   0.1101019051   0.1101019051  -2.85738  3.49647   12.8426  14.2103  11.7029
   0.1104277730   0.1104277730  -2.85244  3.49714   12.8251  14.1865  11.6876
   0.1107536409   0.1107536409  -2.84751  3.49780   12.8077  14.1629  11.6724
   0.1110795088   0.1110795088  -2.84260  3.49846   12.7904  14.1394  11.6572
   0.1114053767   0.1114053767  -2.83769  3.49912   12.7731  14.1161  11.6420
   0.1117312446   0.1117312446  -2.83278  3.49978   12.7558  14.0928  11.6270
   0.1120571125   0.1120571125  -2.82790  3.50044   12.7387  14.0697  11.6120
   0.1123829804   0.1123829804  -2.82303  3.50109   12.7217  14.0468  11.5970
   0.1127088483   0.1127088483  -2.81817  3.50175   12.7047  14.0240  11.5821
   0.1130347163   0.1130347163  -2.81331  3.50240   12.6877  14.0012  11.5673
   0.1133605842   0.1133605842  -2.80846  3.50306   12.6709  13.9786  11.5525
   0.1136864521   0.1136864521  -2.80363  3.50371   12.6541  13.9562  11.5378
   0.1140123200   0.1140123200  -2.79880  3.50436   12.6373  13.9338  11.5231
   0.1143381879   0.1143381879  -2.79398  3.50501   12.6207  13.9115  11.5085
   0.1146640558   0.1146640558  -2.78917  3.50565   12.6040  13.8894  11.4940
   0.1149899237   0.1149899237  -2.78436  3.50630   12.5875  13.8673  11.4795
   0.1153157916   0.1153157916  -2.77956  3.50695   12.5710  13.8454  11.4651
   0.1156416595   0.1156416595  -2.77478  3.50759   12.5545  13.8235  11.4507
   0.1159675274   0.1159675274  -2.76999  3.50824   12.5381  13.8017  11.4363
   0.1162933953   0.1162933953  -2.76521  3.50888   12.5217  13.7800  11.4219
   0.1166192632   0.1166192632  -2.76044  3.50953   12.5054  13.7584  11.4076
   0.1169451311   0.1169451311  -2.75568  3.51017   12.4891  13.7368  11.3933
   0.1172709990   0.1172709990  -2.75091  3.51081   12.4727  13.7154  11.3790
   0.1175968669   0.1175968669  -2.74615  3.51145   12.4564  13.6939  11.3647
   0.1179227349   0.1179227349  -2.74140  3.51209   12.4401  13.6725  11.3504
   0.1182486028   0.1182486028  -2.73665  3.51273   12.4238  13.6512  11.3360
   0.1185744707   0.1185744707  -2.73190  3.51338   12.4075  13.6299  11.3217
   0.1189003386   0.1189003386  -2.72715  3.51402   12.3912  13.6087  11.3073
   0.1192262065   0.1192262065  -2.72241  3.51466   12.3748  13.5875  11.2929
   0.1195520744   0.1195520744  -2.71766  3.51530   12.3585  13.5663  11.2785
   0.1198779423   0.1198779423  -2.71292  3.51594   12.3420  13.5451  11.2640
   0.1202038102   0.1202038102  -2.70917  3.51637   12.3296  13.5295  11.2528
   0.1205296781   0.1205296781  -2.70601  3.51667   12.3195  13.5172  11.2436
   0.1208555460   0.1208555460  -2.70287  3.51697   12.3094  13.5050  11.2345
   0.1211814139   0.1211814139  -2.69973  3.51727   12.2994  13.4927  11.2253
   0.1215072818   0.1215072818  -2.69659  3.51757   12.2894  13.4805  11.2162
   0.1218331497   0.1218331497  -2.69347  3.51787   12.2793  13.4684  11.2070
   0.1221590176   0.1221590176  -2.69035  3.51817   12.2693  13.4563  11.1979
   0.1224848855   0.1224848855  -2.68725  3.51847   12.2593  13.4442  11.1888
   0.1228107534   0.1228107534  -2.68415  3.51877   12.2494  13.4321  11.1797
   0.1231366214   0.1231366214  -2.68105  3.51907   12.2394  13.4201  11.1705
   0.1234624893   0.1234624893  -2.67797  3.51936   12.2294  13.4081  11.1614
   0.1237883572   0.1237883572  -2.67489  3.51966   12.2195  13.3961  11.1523
   0.1241142251   0.1241142251  -2.67182  3.51995   12.2095  13.3842  11.1432
   0.1244400930   0.1244400930  -2.66876  3.52025   12.1996  13.3723  11.1342
   0.1247659609   0.1247659609  -2.66570  3.52054   12.1897  13.3604  11.1251
   0.1250918288   0.1250918288  -2.66265  3.52083   12.1798  13.3485  11.1160
   0.1254176967   0.1254176967  -2.65961  3.52112   12.1699  13.3367  11.1070
   0.1257435646   0.1257435646  -2.65657  3.52142   12.1601  13.3250  11.0979
   0.1260694325   0.1260694325  -2.65355  3.52171   12.1502  13.3132  11.0889
   0.1263953004   0.1263953004  -2.65052  3.52200   12.1404  13.3015  11.0798
   0.1267211683   0.1267211683  -2.64751  3.52229   12.1306  13.2899  11.0708
   0.1270470362   0.1270470362  -2.64450  3.52258   12.1208  13.2782  11.0618
   0.1273729041   0.1273729041  -2.64150  3.52286   12.1110  13.2666  11.0528
   0.1276987720   0.1276987720  -2.63850  3.52315   12.1012  13.2551  11.0438
   0.1280246399   0.1280246399  -2.63551  3.52344   12.0915  13.2435  11.0349
   0.1283505079   0.1283505079  -2.63253  3.52372   12.0817  13.2321  11.0259
   0.1286763758   0.1286763758  -2.62955  3.52401   12.0720  13.2206  11.0170
   0.1290022437   0.1290022437  -2.62658  3.52430   12.0623  13.2092  11.0081
   0.1293281116   0.1293281116  -2.62361  3.52458   12.0527  13.1978  10.9992
   0.1296539795   0.1296539795  -2.62065  3.52486   12.0430  13.1865  10.9903
   0.1299798474   0.1299798474  -2.61770  3.52515   12.0334  13.1752  10.9814
   0.1303057153   0.1303057153  -2.61475  3.52543   12.0238  13.1639  10.9725
   0.1306315832   0.1306315832  -2.61181  3.52571   12.0142  13.1527  10.9637
   0.1309574511   0.1309574511  -2.60888  3.52599   12.0047  13.1415  10.9549
   0.1312833190   0.1312833190  -2.60595  3.52628   11.9951  13.1303  10.9461
   0.1316091869   0.1316091869  -2.60302  3.52656   11.9856  13.1192  10.9373
   0.1319350548   0.1319350548  -2.60010  3.52684   11.9761  13.1082  10.9285
   0.1322609227   0.1322609227  -2.59719  3.52712   11.9666  13.0971  10.9198
   0.1352077072   0.1352077072  -2.57084  3.52963   11.8815  12.9986  10.8410
   0.1381544916   0.1381544916  -2.54504  3.53208   11.7993  12.9042  10.7647
   0.1411012761   0.1411012761  -2.51978  3.53449   11.7199  12.8139  10.6910
   0.1440480605   0.1440480605  -2.49504  3.53684   11.6433  12.7270  10.6199
   0.1469948449   0.1469948449  -2.47079  3.53915   11.5690  12.6430  10.5509
   0.1499416294   0.1499416294  -2.44703  3.54141   11.4969  12.5613  10.4841
   0.1528884138   0.1528884138  -2.42764  3.54280   11.4409  12.4991  10.4315
   0.1558351983   0.1558351983  -2.40853  3.54415   11.3860  12.4380  10.3798
   0.1587819827   0.1587819827  -2.38972  3.54548   11.3320  12.3777  10.3291
   0.1617287672   0.1617287672  -2.37120  3.54679   11.2790  12.3183  10.2794
   0.1646755516   0.1646755516  -2.35297  3.54807   11.2268  12.2598  10.2306
   0.1676223360   0.1676223360  -2.33503  3.54933   11.1756  12.2020  10.1827
   0.1705691205   0.1705691205  -2.31735  3.55056   11.1252  12.1451  10.1355
   0.1735159049   0.1735159049  -2.29994  3.55178   11.0755  12.0890  10.0891
   0.1764626894   0.1764626894  -2.28279  3.55298   11.0266  12.0337  10.0435
   0.1794094738   0.1794094738  -2.26590  3.55415   10.9784  11.9791   9.9985
   0.1823562583   0.1823562583  -2.25024  3.55514   10.9343  11.9297   9.9570
   0.1853030427   0.1853030427  -2.23505  3.55606   10.8916  11.8819   9.9168
   0.1882498272   0.1882498272  -2.22008  3.55697   10.8495  11.8349   9.8772
   0.1911966116   0.1911966116  -2.20532  3.55787   10.8080  11.7885   9.8381
   0.1941433960   0.1941433960  -2.19076  3.55875   10.7670  11.7428   9.7996
   0.1970901805   0.1970901805  -2.17640  3.55962   10.7266  11.6976   9.7615
   0.2000369649   0.2000369649  -2.16224  3.56047   10.6867  11.6532   9.7240
   0.2029837494   0.2029837494  -2.14885  3.56124   10.6492  11.6116   9.6886
   0.2059305338   0.2059305338  -2.13564  3.56200   10.6122  11.5706   9.6536
   0.2088773183   0.2088773183  -2.12252  3.56274   10.5755  11.5299   9.6190
   0.2118241027   0.2118241027  -2.10945  3.56348   10.5390  11.4894   9.5844
   0.2147708871   0.2147708871  -2.09654  3.56421   10.5029  11.4495   9.5504
   0.2177176716   0.2177176716  -2.08381  3.56493   10.4674  11.4102   9.5167
   0.2206644560   0.2206644560  -2.07124  3.56564   10.4323  11.3714   9.4836
   0.2236112405   0.2236112405  -2.05883  3.56634   10.3977  11.3332   9.4509
   0.2265580249   0.2265580249  -2.04658  3.56703   10.3635  11.2955   9.4186
   0.2295048094   0.2295048094  -2.03448  3.56771   10.3298  11.2583   9.3867
   0.2324515938   0.2324515938  -2.02253  3.56838   10.2966  11.2216   9.3552
   0.2353983782   0.2353983782  -2.01073  3.56904   10.2638  11.1854   9.3242
   0.2383451627   0.2383451627  -1.99907  3.56969   10.2314  11.1497   9.2935
   0.2412919471   0.2412919471  -1.98754  3.57034   10.1994  11.1145   9.2633
   0.2442387316   0.2442387316  -1.97615  3.57098   10.1678  11.0798   9.2334
   0.2471855160   0.2471855160  -1.96490  3.57161   10.1366  11.0455   9.2039
   0.2501323005   0.2501323005  -1.95379  3.57223   10.1059  11.0118   9.1748
   0.2530790849   0.2530790849  -1.94326  3.57279   10.0769  10.9800   9.1472
   0.2560258693   0.2560258693  -1.93280  3.57335   10.0481  10.9485   9.1199
   0.2589726538   0.2589726538  -1.92247  3.57391   10.0197  10.9174   9.0929
   0.2619194382   0.2619194382  -1.91226  3.57445    9.9916  10.8868   9.0663
   0.2648662227   0.2648662227  -1.90216  3.57500    9.9639  10.8565   9.0400
   0.2678130071   0.2678130071  -1.89218  3.57553    9.9365  10.8266   9.0140
   0.2707597916   0.2707597916  -1.88232  3.57606    9.9095  10.7971   8.9883
   0.2737065760   0.2737065760  -1.87256  3.57658    9.8828  10.7679   8.9629
   0.2766533604   0.2766533604  -1.86291  3.57710    9.8564  10.7391   8.9378
   0.2796001449   0.2796001449  -1.85337  3.57761    9.8303  10.7107   8.9130
   0.2825469293   0.2825469293  -1.84390  3.57811    9.8044  10.6825   8.8884
   0.2854937138   0.2854937138  -1.83454  3.57862    9.7788  10.6547   8.8641
   0.2884404982   0.2884404982  -1.82529  3.57911    9.7536  10.6272   8.8401
   0.2913872827   0.2913872827  -1.81613  3.57960    9.7286  10.6001   8.8164
   0.2943340671   0.2943340671  -1.80707  3.58008    9.7039  10.5733   8.7929
   0.2972808515   0.2972808515  -1.79810  3.58056    9.6795  10.5468   8.7697
   0.3002276360   0.3002276360  -1.78928  3.58104    9.6555  10.5207   8.7468
   0.3031744204   0.3031744204  -1.78102  3.58149    9.6329  10.4962   8.7254
   0.3061212049   0.3061212049  -1.77275  3.58195    9.6104  10.4717   8.7040
   0.3090679893   0.3090679893  -1.76447  3.58239    9.5879  10.4473   8.6826
   0.3120147738   0.3120147738  -1.75622  3.58283    9.5655  10.4230   8.6613
   0.3149615582   0.3149615582  -1.74826  3.58327    9.5438  10.3995   8.6407
   0.3179083427   0.3179083427  -1.74043  3.58369    9.5225  10.3764   8.6204
   0.3208551271   0.3208551271  -1.73273  3.58412    9.5016  10.3537   8.6005
   0.3238019115   0.3238019115  -1.72519  3.58453    9.4810  10.3314   8.5810
   0.3267486960   0.3267486960  -1.71779  3.58495    9.4609  10.3096   8.5618
   0.3296954804   0.3296954804  -1.71041  3.58535    9.4408  10.2878   8.5428
   0.3326422649   0.3326422649  -1.70279  3.58576    9.4201  10.2654   8.5231
   0.3355890493   0.3355890493  -1.69523  3.58616    9.3996  10.2433   8.5036
   0.3385358338   0.3385358338  -1.68773  3.58656    9.3793  10.2213   8.4842
   0.3414826182   0.3414826182  -1.68028  3.58695    9.3591  10.1995   8.4650
   0.3444294026   0.3444294026  -1.67289  3.58733    9.3391  10.1779   8.4459
   0.3473761871   0.3473761871  -1.66556  3.58772    9.3193  10.1564   8.4270
   0.3503229715   0.3503229715  -1.65803  3.58811    9.2989  10.1344   8.4076
   0.3532697560   0.3532697560  -1.64865  3.58864    9.2733  10.1066   8.3833
   0.3562165404   0.3562165404  -1.63956  3.58917    9.2485  10.0796   8.3598
   0.3591633249   0.3591633249  -1.63079  3.58969    9.2245  10.0533   8.3371
   0.3621101093   0.3621101093  -1.62229  3.59020    9.2011  10.0278   8.3150
   0.3650568937   0.3650568937  -1.61402  3.59072    9.1784  10.0029   8.2935
   0.3680036782   0.3680036782  -1.60610  3.59124    9.1564   9.9787   8.2728
   0.3709504626   0.3709504626  -1.59861  3.59178    9.1353   9.9553   8.2531
   0.3738972471   0.3738972471  -1.59152  3.59237    9.1151   9.9326   8.2343
   0.3768440315   0.3768440315  -1.58427  3.59290    9.0947   9.9099   8.2152
   0.3797908160   0.3797908160  -1.57716  3.59343    9.0746   9.8876   8.1965
   0.3827376004   0.3827376004  -1.57020  3.59394    9.0550   9.8658   8.1782
   0.3856843848   0.3856843848  -1.56341  3.59446    9.0358   9.8443   8.1603
   0.3886311693   0.3886311693  -1.55678  3.59497    9.0170   9.8233   8.1427
   0.3915779537   0.3915779537  -1.55028  3.59549    8.9985   9.8025   8.1255
   0.3945247382   0.3945247382  -1.54389  3.59601    8.9803   9.7821   8.1086
   0.3974715226   0.3974715226  -1.53760  3.59653    8.9623   9.7619   8.0919
   0.4004183071   0.4004183071  -1.53093  3.59707    8.9433   9.7405   8.0742
   0.4033650915   0.4033650915  -1.52146  3.59778    8.9167   9.7109   8.0494
   0.4063118759   0.4063118759  -1.51206  3.59849    8.8902   9.6814   8.0248
   0.4092586604   0.4092586604  -1.50271  3.59919    8.8640   9.6522   8.0004
   0.4122054448   0.4122054448  -1.49341  3.59989    8.8380   9.6232   7.9761
   0.4151522293   0.4151522293  -1.48417  3.60058    8.8122   9.5945   7.9521
   0.4180990137   0.4180990137  -1.47498  3.60127    8.7866   9.5660   7.9282
   0.4210457982   0.4210457982  -1.46583  3.60196    8.7612   9.5377   7.9045
   0.4239925826   0.4239925826  -1.45674  3.60265    8.7360   9.5098   7.8811
   0.4269393670   0.4269393670  -1.44770  3.60333    8.7110   9.4820   7.8578
   0.4298861515   0.4298861515  -1.43871  3.60401    8.6862   9.4545   7.8347
   0.4328329359   0.4328329359  -1.42976  3.60469    8.6616   9.4273   7.8118
   0.4357797204   0.4357797204  -1.42086  3.60536    8.6372   9.4002   7.7890
   0.4387265048   0.4387265048  -1.41201  3.60603    8.6129   9.3733   7.7665
   0.4416732893   0.4416732893  -1.40320  3.60670    8.5888   9.3467   7.7440
   0.4446200737   0.4446200737  -1.39443  3.60737    8.5649   9.3201   7.7217
   0.4475668582   0.4475668582  -1.38571  3.60803    8.5410   9.2938   7.6996
   0.4505136426   0.4505136426  -1.37675  3.60872    8.5166   9.2667   7.6768
   0.4534604270   0.4534604270  -1.36649  3.60955    8.4885   9.2354   7.6508
   0.4564072115   0.4564072115  -1.35628  3.61036    8.4605   9.2043   7.6249
   0.4593539959   0.4593539959  -1.34612  3.61118    8.4327   9.1734   7.5991
   0.4623007804   0.4623007804  -1.33601  3.61199    8.4050   9.1426   7.5735
   0.4652475648   0.4652475648  -1.32595  3.61280    8.3774   9.1118   7.5479
   0.4681943493   0.4681943493  -1.31593  3.61360    8.3499   9.0812   7.5225
   0.4711411337   0.4711411337  -1.30596  3.61440    8.3225   9.0506   7.4971
   0.4740879181   0.4740879181  -1.29604  3.61520    8.2952   9.0201   7.4719
   0.4770347026   0.4770347026  -1.28616  3.61600    8.2679   8.9897   7.4467
   0.4799814870   0.4799814870  -1.27632  3.61679    8.2408   8.9594   7.4216
   0.4829282715   0.4829282715  -1.26653  3.61758    8.2138   8.9293   7.3966
   0.4858750559   0.4858750559  -1.25678  3.61836    8.1869   8.8992   7.3718
   0.4888218404   0.4888218404  -1.24707  3.61914    8.1601   8.8692   7.3470
   0.4917686248   0.4917686248  -1.23740  3.61992    8.1333   8.8393   7.3223
   0.4947154092   0.4947154092  -1.22777  3.62070    8.1067   8.8095   7.2977
   0.4976621937   0.4976621937  -1.21818  3.62147    8.0802   8.7799   7.2733
   0.5006089781   0.5006089781  -1.20829  3.62232    8.0527   8.7489   7.2480
