# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.740   Z = 0.0002864   Y = 0.24739747   Age (Myr) = 13500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.91703  3.51445   12.6932  13.8238  11.6546
   0.1002429655   0.1002429655  -2.91291  3.51497   12.6813  13.8094  11.6437
   0.1004859309   0.1004859309  -2.90880  3.51548   12.6694  13.7951  11.6328
   0.1007288964   0.1007288964  -2.90469  3.51599   12.6574  13.7809  11.6219
   0.1009718619   0.1009718619  -2.90060  3.51650   12.6455  13.7667  11.6109
   0.1012148274   0.1012148274  -2.89651  3.51702   12.6335  13.7526  11.5999
   0.1014577928   0.1014577928  -2.89243  3.51752   12.6215  13.7385  11.5888
   0.1017007583   0.1017007583  -2.88835  3.51803   12.6095  13.7245  11.5778
   0.1019437238   0.1019437238  -2.88429  3.51854   12.5975  13.7105  11.5666
   0.1021866893   0.1021866893  -2.88023  3.51905   12.5855  13.6966  11.5555
   0.1024296547   0.1024296547  -2.87618  3.51955   12.5735  13.6828  11.5443
   0.1026726202   0.1026726202  -2.87214  3.52005   12.5614  13.6690  11.5331
   0.1029155857   0.1029155857  -2.86813  3.52056   12.5494  13.6554  11.5219
   0.1031585512   0.1031585512  -2.86413  3.52106   12.5374  13.6418  11.5107
   0.1034015166   0.1034015166  -2.86014  3.52156   12.5254  13.6283  11.4994
   0.1036444821   0.1036444821  -2.85615  3.52205   12.5134  13.6148  11.4882
   0.1038874476   0.1038874476  -2.85217  3.52255   12.5014  13.6014  11.4769
   0.1041304131   0.1041304131  -2.84820  3.52305   12.4894  13.5880  11.4656
   0.1043733785   0.1043733785  -2.84423  3.52354   12.4773  13.5747  11.4543
   0.1046163440   0.1046163440  -2.84027  3.52404   12.4653  13.5613  11.4430
   0.1048593095   0.1048593095  -2.83633  3.52453   12.4533  13.5481  11.4317
   0.1051022750   0.1051022750  -2.83241  3.52502   12.4414  13.5350  11.4205
   0.1053452404   0.1053452404  -2.82849  3.52551   12.4294  13.5218  11.4092
   0.1055882059   0.1055882059  -2.82457  3.52600   12.4175  13.5087  11.3979
   0.1058311714   0.1058311714  -2.82067  3.52649   12.4056  13.4956  11.3867
