# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.111   Z = 0.0117404   Y = 0.26350000   Age (Myr) = 12500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.11931  3.43474   14.2766  16.7722  12.8808
   0.1003568847   0.1003568847  -3.11344  3.43559   14.2530  16.7329  12.8595
   0.1007137695   0.1007137695  -3.10760  3.43643   14.2293  16.6932  12.8382
   0.1010706542   0.1010706542  -3.10177  3.43728   14.2056  16.6532  12.8169
   0.1014275390   0.1014275390  -3.09595  3.43812   14.1818  16.6130  12.7956
   0.1017844237   0.1017844237  -3.09016  3.43895   14.1580  16.5725  12.7743
   0.1021413084   0.1021413084  -3.08439  3.43979   14.1342  16.5319  12.7530
   0.1024981932   0.1024981932  -3.07863  3.44062   14.1104  16.4913  12.7318
   0.1028550779   0.1028550779  -3.07289  3.44145   14.0867  16.4506  12.7106
   0.1032119626   0.1032119626  -3.06717  3.44227   14.0629  16.4099  12.6894
   0.1035688474   0.1035688474  -3.06148  3.44309   14.0392  16.3693  12.6684
   0.1039257321   0.1039257321  -3.05583  3.44391   14.0157  16.3290  12.6475
   0.1042826169   0.1042826169  -3.05019  3.44473   13.9922  16.2888  12.6266
   0.1046395016   0.1046395016  -3.04457  3.44554   13.9688  16.2489  12.6059
   0.1049963863   0.1049963863  -3.03897  3.44635   13.9455  16.2092  12.5852
   0.1053532711   0.1053532711  -3.03338  3.44715   13.9222  16.1697  12.5646
   0.1057101558   0.1057101558  -3.02781  3.44796   13.8991  16.1307  12.5441
   0.1060670405   0.1060670405  -3.02225  3.44876   13.8760  16.0919  12.5237
   0.1064239253   0.1064239253  -3.01671  3.44956   13.8531  16.0535  12.5034
   0.1067808100   0.1067808100  -3.01119  3.45036   13.8302  16.0154  12.4832
   0.1071376948   0.1071376948  -3.00568  3.45116   13.8075  15.9777  12.4631
   0.1074945795   0.1074945795  -3.00021  3.45195   13.7849  15.9404  12.4432
   0.1078514642   0.1078514642  -2.99476  3.45274   13.7624  15.9033  12.4233
   0.1082083490   0.1082083490  -2.98931  3.45352   13.7400  15.8666  12.4035
   0.1085652337   0.1085652337  -2.98388  3.45431   13.7177  15.8301  12.3838
   0.1089221185   0.1089221185  -2.97847  3.45509   13.6955  15.7938  12.3642
   0.1092790032   0.1092790032  -2.97306  3.45587   13.6733  15.7578  12.3446
   0.1096358879   0.1096358879  -2.96767  3.45665   13.6512  15.7220  12.3251
   0.1099927727   0.1099927727  -2.96232  3.45743   13.6292  15.6865  12.3058
   0.1103496574   0.1103496574  -2.95697  3.45820   13.6073  15.6513  12.2865
   0.1107065421   0.1107065421  -2.95164  3.45897   13.5855  15.6163  12.2672
   0.1110634269   0.1110634269  -2.94632  3.45974   13.5637  15.5814  12.2481
   0.1114203116   0.1114203116  -2.94101  3.46051   13.5420  15.5468  12.2290
   0.1117771964   0.1117771964  -2.93572  3.46127   13.5204  15.5123  12.2100
   0.1121340811   0.1121340811  -2.93044  3.46204   13.4988  15.4781  12.1910
   0.1124909658   0.1124909658  -2.92518  3.46280   13.4773  15.4440  12.1721
   0.1128478506   0.1128478506  -2.91993  3.46356   13.4559  15.4100  12.1533
   0.1132047353   0.1132047353  -2.91469  3.46432   13.4345  15.3763  12.1345
   0.1135616200   0.1135616200  -2.90947  3.46507   13.4132  15.3427  12.1158
   0.1139185048   0.1139185048  -2.90426  3.46583   13.3919  15.3093  12.0972
   0.1142753895   0.1142753895  -2.89906  3.46658   13.3707  15.2760  12.0786
   0.1146322743   0.1146322743  -2.89387  3.46733   13.3496  15.2429  12.0601
   0.1149891590   0.1149891590  -2.88869  3.46808   13.3285  15.2100  12.0416
   0.1153460437   0.1153460437  -2.88353  3.46883   13.3075  15.1772  12.0233
   0.1157029285   0.1157029285  -2.87837  3.46957   13.2866  15.1447  12.0049
   0.1160598132   0.1160598132  -2.87323  3.47032   13.2657  15.1122  11.9867
   0.1164166979   0.1164166979  -2.86809  3.47106   13.2449  15.0800  11.9685
   0.1167735827   0.1167735827  -2.86297  3.47181   13.2241  15.0479  11.9504
   0.1171304674   0.1171304674  -2.85785  3.47255   13.2035  15.0160  11.9323
   0.1174873522   0.1174873522  -2.85274  3.47329   13.1829  14.9843  11.9143
   0.1178442369   0.1178442369  -2.84764  3.47403   13.1623  14.9527  11.8964
   0.1182011216   0.1182011216  -2.84255  3.47476   13.1418  14.9213  11.8785
   0.1185580064   0.1185580064  -2.83747  3.47550   13.1214  14.8901  11.8607
   0.1189148911   0.1189148911  -2.83239  3.47624   13.1011  14.8591  11.8430
   0.1192717759   0.1192717759  -2.82732  3.47697   13.0808  14.8282  11.8253
   0.1196286606   0.1196286606  -2.82226  3.47770   13.0606  14.7975  11.8078
   0.1199855453   0.1199855453  -2.81720  3.47844   13.0405  14.7670  11.7902
   0.1203424301   0.1203424301  -2.81377  3.47878   13.0284  14.7501  11.7794
   0.1206993148   0.1206993148  -2.81041  3.47911   13.0167  14.7338  11.7688
   0.1210561995   0.1210561995  -2.80706  3.47943   13.0051  14.7175  11.7584
   0.1214130843   0.1214130843  -2.80373  3.47975   12.9935  14.7014  11.7479
   0.1217699690   0.1217699690  -2.80040  3.48008   12.9819  14.6853  11.7375
   0.1221268538   0.1221268538  -2.79708  3.48040   12.9704  14.6693  11.7271
   0.1224837385   0.1224837385  -2.79377  3.48072   12.9589  14.6534  11.7168
   0.1228406232   0.1228406232  -2.79047  3.48104   12.9474  14.6375  11.7065
   0.1231975080   0.1231975080  -2.78718  3.48136   12.9360  14.6217  11.6962
   0.1235543927   0.1235543927  -2.78390  3.48168   12.9246  14.6060  11.6860
   0.1239112774   0.1239112774  -2.78063  3.48199   12.9133  14.5903  11.6758
   0.1242681622   0.1242681622  -2.77737  3.48231   12.9020  14.5747  11.6656
   0.1246250469   0.1246250469  -2.77411  3.48263   12.8908  14.5592  11.6555
   0.1249819317   0.1249819317  -2.77087  3.48294   12.8795  14.5438  11.6454
   0.1253388164   0.1253388164  -2.76763  3.48325   12.8684  14.5284  11.6353
   0.1256957011   0.1256957011  -2.76440  3.48357   12.8572  14.5130  11.6253
   0.1260525859   0.1260525859  -2.76118  3.48388   12.8461  14.4978  11.6153
   0.1264094706   0.1264094706  -2.75797  3.48419   12.8350  14.4826  11.6054
   0.1267663554   0.1267663554  -2.75477  3.48450   12.8240  14.4674  11.5954
   0.1271232401   0.1271232401  -2.75157  3.48481   12.8130  14.4523  11.5855
   0.1274801248   0.1274801248  -2.74838  3.48512   12.8020  14.4373  11.5756
   0.1278370096   0.1278370096  -2.74520  3.48543   12.7911  14.4223  11.5658
   0.1281938943   0.1281938943  -2.74203  3.48574   12.7802  14.4074  11.5560
   0.1285507790   0.1285507790  -2.73887  3.48604   12.7693  14.3926  11.5462
   0.1289076638   0.1289076638  -2.73571  3.48635   12.7584  14.3778  11.5365
   0.1292645485   0.1292645485  -2.73256  3.48665   12.7476  14.3631  11.5267
   0.1296214333   0.1296214333  -2.72942  3.48696   12.7368  14.3484  11.5170
   0.1299783180   0.1299783180  -2.72628  3.48726   12.7261  14.3338  11.5073
   0.1303352027   0.1303352027  -2.72316  3.48757   12.7154  14.3192  11.4977
   0.1306920875   0.1306920875  -2.72004  3.48787   12.7047  14.3047  11.4881
   0.1310489722   0.1310489722  -2.71692  3.48817   12.6940  14.2902  11.4785
   0.1314058569   0.1314058569  -2.71382  3.48847   12.6834  14.2758  11.4689
   0.1317627417   0.1317627417  -2.71072  3.48877   12.6728  14.2615  11.4594
   0.1321196264   0.1321196264  -2.70762  3.48907   12.6622  14.2472  11.4498
   0.1324765112   0.1324765112  -2.70454  3.48937   12.6517  14.2329  11.4403
   0.1328333959   0.1328333959  -2.70146  3.48967   12.6411  14.2187  11.4309
   0.1331902806   0.1331902806  -2.69839  3.48997   12.6306  14.2046  11.4214
   0.1335471654   0.1335471654  -2.69532  3.49026   12.6202  14.1905  11.4120
   0.1339040501   0.1339040501  -2.69226  3.49056   12.6097  14.1764  11.4026
   0.1342609349   0.1342609349  -2.68921  3.49085   12.5993  14.1624  11.3932
   0.1346178196   0.1346178196  -2.68616  3.49115   12.5889  14.1484  11.3838
   0.1349747043   0.1349747043  -2.68312  3.49144   12.5785  14.1345  11.3745
   0.1353315891   0.1353315891  -2.68009  3.49174   12.5682  14.1207  11.3652
   0.1386189887   0.1386189887  -2.65223  3.49442   12.4736  13.9946  11.2798
   0.1419063884   0.1419063884  -2.62503  3.49704   12.3816  13.8729  11.1966
   0.1451937881   0.1451937881  -2.59845  3.49959   12.2920  13.7554  11.1157
   0.1484811878   0.1484811878  -2.57246  3.50209   12.2050  13.6419  11.0370
   0.1517685874   0.1517685874  -2.54934  3.50405   12.1302  13.5470  10.9688
   0.1550559871   0.1550559871  -2.52867  3.50555   12.0657  13.4674  10.9094
   0.1583433868   0.1583433868  -2.50841  3.50702   12.0027  13.3898  10.8514
   0.1616307864   0.1616307864  -2.48847  3.50847   11.9409  13.3140  10.7945
   0.1649181861   0.1649181861  -2.46865  3.50989   11.8798  13.2392  10.7381
   0.1682055858   0.1682055858  -2.44917  3.51129   11.8197  13.1660  10.6827
   0.1714929855   0.1714929855  -2.43002  3.51266   11.7608  13.0945  10.6284
   0.1747803851   0.1747803851  -2.41119  3.51401   11.7030  13.0244  10.5749
   0.1780677848   0.1780677848  -2.39267  3.51533   11.6461  12.9557  10.5223
   0.1813551845   0.1813551845  -2.37494  3.51653   11.5921  12.8911  10.4721
   0.1846425841   0.1846425841  -2.35818  3.51760   11.5417  12.8315  10.4250
   0.1879299838   0.1879299838  -2.34169  3.51865   11.4921  12.7729  10.3785
   0.1912173835   0.1912173835  -2.32545  3.51967   11.4432  12.7154  10.3327
   0.1945047832   0.1945047832  -2.30946  3.52068   11.3951  12.6589  10.2875
   0.1977921828   0.1977921828  -2.29372  3.52168   11.3477  12.6035  10.2430
   0.2010795825   0.2010795825  -2.27843  3.52262   11.3020  12.5502  10.1998
   0.2043669822   0.2043669822  -2.26383  3.52348   11.2586  12.5001  10.1588
   0.2076543818   0.2076543818  -2.24944  3.52432   11.2160  12.4509  10.1184
   0.2109417815   0.2109417815  -2.23525  3.52516   11.1740  12.4027  10.0786
   0.2142291812   0.2142291812  -2.22127  3.52597   11.1327  12.3553  10.0395
   0.2175165809   0.2175165809  -2.20748  3.52678   11.0921  12.3088  10.0009
   0.2208039805   0.2208039805  -2.19388  3.52757   11.0521  12.2632   9.9629
   0.2240913802   0.2240913802  -2.18029  3.52836   11.0122  12.2178   9.9250
   0.2273787799   0.2273787799  -2.16686  3.52913   10.9729  12.1733   9.8877
   0.2306661795   0.2306661795  -2.15362  3.52990   10.9343  12.1296   9.8510
   0.2339535792   0.2339535792  -2.14056  3.53065   10.8963  12.0868   9.8149
   0.2372409789   0.2372409789  -2.12767  3.53139   10.8589  12.0447   9.7793
   0.2405283786   0.2405283786  -2.11495  3.53212   10.8221  12.0035   9.7444
   0.2438157782   0.2438157782  -2.10239  3.53284   10.7859  11.9630   9.7100
   0.2471031779   0.2471031779  -2.09000  3.53355   10.7503  11.9232   9.6761
   0.2503905776   0.2503905776  -2.07780  3.53425   10.7153  11.8842   9.6429
   0.2536779772   0.2536779772  -2.06611  3.53490   10.6820  11.8472   9.6111
   0.2569653769   0.2569653769  -2.05456  3.53554   10.6491  11.8108   9.5799
   0.2602527766   0.2602527766  -2.04316  3.53618   10.6167  11.7750   9.5491
   0.2635401763   0.2635401763  -2.03190  3.53680   10.5847  11.7397   9.5187
