# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.370   Z = 0.0006698   Y = 0.24780279   Age (Myr) = 13000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.95227  3.50094   12.8984  14.1259  11.8181
   0.1002635921   0.1002635921  -2.94778  3.50151   12.8847  14.1090  11.8058
   0.1005271842   0.1005271842  -2.94330  3.50209   12.8711  14.0921  11.7935
   0.1007907763   0.1007907763  -2.93884  3.50267   12.8576  14.0753  11.7813
   0.1010543684   0.1010543684  -2.93441  3.50324   12.8442  14.0586  11.7692
   0.1013179605   0.1013179605  -2.93000  3.50381   12.8308  14.0419  11.7572
   0.1015815526   0.1015815526  -2.92559  3.50438   12.8174  14.0253  11.7451
   0.1018451446   0.1018451446  -2.92119  3.50495   12.8041  14.0087  11.7332
   0.1021087367   0.1021087367  -2.91681  3.50551   12.7908  13.9921  11.7212
   0.1023723288   0.1023723288  -2.91243  3.50608   12.7776  13.9755  11.7093
   0.1026359209   0.1026359209  -2.90806  3.50664   12.7643  13.9589  11.6974
   0.1028995130   0.1028995130  -2.90369  3.50720   12.7512  13.9424  11.6856
   0.1031631051   0.1031631051  -2.89934  3.50777   12.7380  13.9259  11.6738
   0.1034266972   0.1034266972  -2.89500  3.50833   12.7249  13.9095  11.6620
   0.1036902893   0.1036902893  -2.89067  3.50888   12.7118  13.8931  11.6502
   0.1039538814   0.1039538814  -2.88637  3.50944   12.6988  13.8768  11.6386
   0.1042174735   0.1042174735  -2.88208  3.50999   12.6858  13.8606  11.6269
   0.1044810656   0.1044810656  -2.87780  3.51055   12.6729  13.8444  11.6153
   0.1047446577   0.1047446577  -2.87352  3.51110   12.6599  13.8283  11.6036
   0.1050082498   0.1050082498  -2.86925  3.51165   12.6470  13.8122  11.5920
   0.1052718419   0.1052718419  -2.86499  3.51220   12.6341  13.7962  11.5803
   0.1055354339   0.1055354339  -2.86074  3.51275   12.6212  13.7802  11.5687
   0.1057990260   0.1057990260  -2.85650  3.51330   12.6083  13.7643  11.5571
   0.1060626181   0.1060626181  -2.85228  3.51384   12.5954  13.7485  11.5455
   0.1063262102   0.1063262102  -2.84807  3.51439   12.5826  13.7328  11.5339
   0.1065898023   0.1065898023  -2.84387  3.51493   12.5698  13.7171  11.5223
   0.1068533944   0.1068533944  -2.83968  3.51547   12.5570  13.7015  11.5107
   0.1071169865   0.1071169865  -2.83549  3.51601   12.5442  13.6860  11.4990
   0.1073805786   0.1073805786  -2.83131  3.51655   12.5314  13.6705  11.4874
   0.1076441707   0.1076441707  -2.82715  3.51709   12.5186  13.6551  11.4757
   0.1079077628   0.1079077628  -2.82300  3.51762   12.5058  13.6399  11.4640
   0.1081713549   0.1081713549  -2.81885  3.51816   12.4930  13.6247  11.4523
   0.1084349470   0.1084349470  -2.81471  3.51869   12.4802  13.6096  11.4406
   0.1086985391   0.1086985391  -2.81058  3.51923   12.4674  13.5945  11.4288
   0.1089621312   0.1089621312  -2.80646  3.51976   12.4546  13.5795  11.4170
   0.1092257232   0.1092257232  -2.80235  3.52029   12.4418  13.5647  11.4052
   0.1094893153   0.1094893153  -2.79825  3.52082   12.4290  13.5499  11.3933
   0.1097529074   0.1097529074  -2.79415  3.52135   12.4162  13.5352  11.3814
   0.1100164995   0.1100164995  -2.79006  3.52188   12.4034  13.5205  11.3696
   0.1102800916   0.1102800916  -2.78598  3.52240   12.3906  13.5059  11.3577
   0.1105436837   0.1105436837  -2.78191  3.52293   12.3778  13.4914  11.3458
   0.1108072758   0.1108072758  -2.77785  3.52345   12.3650  13.4769  11.3339
   0.1110708679   0.1110708679  -2.77379  3.52398   12.3523  13.4625  11.3220
   0.1113344600   0.1113344600  -2.76974  3.52450   12.3395  13.4481  11.3100
   0.1115980521   0.1115980521  -2.76570  3.52502   12.3267  13.4338  11.2981
   0.1118616442   0.1118616442  -2.76166  3.52554   12.3140  13.4195  11.2862
   0.1121252363   0.1121252363  -2.75762  3.52606   12.3013  13.4053  11.2743
   0.1123888284   0.1123888284  -2.75360  3.52658   12.2886  13.3911  11.2624
   0.1126524205   0.1126524205  -2.74958  3.52710   12.2759  13.3770  11.2506
   0.1129160125   0.1129160125  -2.74556  3.52762   12.2632  13.3628  11.2387
   0.1131796046   0.1131796046  -2.74155  3.52813   12.2505  13.3488  11.2269
   0.1134431967   0.1134431967  -2.73755  3.52865   12.2379  13.3347  11.2150
   0.1137067888   0.1137067888  -2.73355  3.52917   12.2252  13.3207  11.2032
   0.1139703809   0.1139703809  -2.72956  3.52968   12.2126  13.3067  11.1915
   0.1142339730   0.1142339730  -2.72556  3.53019   12.2001  13.2927  11.1797
   0.1144975651   0.1144975651  -2.72158  3.53071   12.1875  13.2787  11.1680
   0.1147611572   0.1147611572  -2.71759  3.53122   12.1750  13.2647  11.1563
   0.1150247493   0.1150247493  -2.71361  3.53173   12.1625  13.2508  11.1447
   0.1152883414   0.1152883414  -2.70964  3.53224   12.1500  13.2368  11.1331
   0.1155519335   0.1155519335  -2.70566  3.53275   12.1376  13.2229  11.1215
   0.1158155256   0.1158155256  -2.70169  3.53326   12.1251  13.2090  11.1099
   0.1160791177   0.1160791177  -2.69772  3.53377   12.1127  13.1951  11.0984
   0.1163427097   0.1163427097  -2.69376  3.53428   12.1003  13.1811  11.0870
   0.1166063018   0.1166063018  -2.68979  3.53479   12.0880  13.1672  11.0755
   0.1168698939   0.1168698939  -2.68583  3.53529   12.0757  13.1533  11.0641
   0.1171334860   0.1171334860  -2.68186  3.53580   12.0633  13.1393  11.0527
   0.1173970781   0.1173970781  -2.67790  3.53631   12.0510  13.1254  11.0414
   0.1176606702   0.1176606702  -2.67394  3.53681   12.0388  13.1114  11.0300
   0.1179242623   0.1179242623  -2.66999  3.53732   12.0265  13.0975  11.0187
   0.1181878544   0.1181878544  -2.66603  3.53782   12.0142  13.0835  11.0075
   0.1184514465   0.1184514465  -2.66207  3.53833   12.0020  13.0695  10.9962
   0.1187150386   0.1187150386  -2.65811  3.53883   11.9898  13.0555  10.9850
   0.1189786307   0.1189786307  -2.65415  3.53933   11.9776  13.0414  10.9738
   0.1192422228   0.1192422228  -2.65019  3.53984   11.9654  13.0274  10.9627
   0.1195058149   0.1195058149  -2.64624  3.54034   11.9532  13.0133  10.9515
   0.1197694070   0.1197694070  -2.64228  3.54084   11.9410  12.9992  10.9404
   0.1200329990   0.1200329990  -2.63849  3.54131   11.9295  12.9858  10.9298
   0.1202965911   0.1202965911  -2.63592  3.54155   11.9220  12.9773  10.9228
   0.1205601832   0.1205601832  -2.63335  3.54179   11.9145  12.9688  10.9158
   0.1208237753   0.1208237753  -2.63079  3.54202   11.9070  12.9604  10.9089
   0.1210873674   0.1210873674  -2.62823  3.54226   11.8995  12.9519  10.9019
   0.1213509595   0.1213509595  -2.62567  3.54250   11.8921  12.9435  10.8950
   0.1216145516   0.1216145516  -2.62312  3.54273   11.8847  12.9351  10.8881
   0.1218781437   0.1218781437  -2.62057  3.54297   11.8772  12.9266  10.8812
   0.1221417358   0.1221417358  -2.61804  3.54321   11.8698  12.9182  10.8743
   0.1224053279   0.1224053279  -2.61550  3.54344   11.8625  12.9098  10.8675
   0.1226689200   0.1226689200  -2.61297  3.54368   11.8551  12.9014  10.8607
   0.1229325121   0.1229325121  -2.61044  3.54391   11.8477  12.8930  10.8538
   0.1231961042   0.1231961042  -2.60791  3.54414   11.8404  12.8846  10.8470
   0.1234596963   0.1234596963  -2.60540  3.54438   11.8331  12.8762  10.8402
   0.1237232883   0.1237232883  -2.60288  3.54461   11.8258  12.8679  10.8335
   0.1239868804   0.1239868804  -2.60037  3.54484   11.8184  12.8595  10.8267
   0.1242504725   0.1242504725  -2.59786  3.54508   11.8112  12.8511  10.8200
   0.1245140646   0.1245140646  -2.59536  3.54531   11.8039  12.8428  10.8132
   0.1247776567   0.1247776567  -2.59286  3.54554   11.7966  12.8344  10.8065
   0.1250412488   0.1250412488  -2.59037  3.54577   11.7894  12.8260  10.7998
   0.1253048409   0.1253048409  -2.58787  3.54600   11.7821  12.8177  10.7931
   0.1255684330   0.1255684330  -2.58538  3.54623   11.7749  12.8094  10.7864
   0.1258320251   0.1258320251  -2.58290  3.54646   11.7677  12.8010  10.7798
   0.1260956172   0.1260956172  -2.58042  3.54669   11.7605  12.7927  10.7732
   0.1286644385   0.1286644385  -2.55622  3.54893   11.6903  12.7112  10.7085
   0.1312332599   0.1312332599  -2.53247  3.55111   11.6215  12.6308  10.6452
   0.1338020813   0.1338020813  -2.50918  3.55326   11.5540  12.5516  10.5833
   0.1363709026   0.1363709026  -2.48632  3.55536   11.4877  12.4737  10.5225
   0.1389397240   0.1389397240  -2.46389  3.55742   11.4226  12.3973  10.4628
   0.1415085453   0.1415085453  -2.44167  3.55945   11.3581  12.3216  10.4035
   0.1440773667   0.1440773667  -2.41935  3.56147   11.2933  12.2458  10.3440
   0.1466461881   0.1466461881  -2.39739  3.56346   11.2295  12.1714  10.2853
   0.1492150094   0.1492150094  -2.37578  3.56541   11.1667  12.0983  10.2275
   0.1517838308   0.1517838308  -2.35730  3.56679   11.1143  12.0386  10.1787
   0.1543526521   0.1543526521  -2.34030  3.56791   11.0668  11.9853  10.1341
   0.1569214735   0.1569214735  -2.32356  3.56902   11.0201  11.9328  10.0902
   0.1594902949   0.1594902949  -2.30706  3.57010   10.9741  11.8811  10.0470
   0.1620591162   0.1620591162  -2.29079  3.57117   10.9287  11.8303  10.0043
   0.1646279376   0.1646279376  -2.27476  3.57223   10.8840  11.7803   9.9624
   0.1671967589   0.1671967589  -2.25895  3.57326   10.8400  11.7311   9.9210
   0.1697655803   0.1697655803  -2.24335  3.57429   10.7966  11.6827   9.8802
   0.1723344017   0.1723344017  -2.22797  3.57529   10.7539  11.6350   9.8400
   0.1749032230   0.1749032230  -2.21280  3.57629   10.7117  11.5881   9.8004
   0.1774720444   0.1774720444  -2.19782  3.57726   10.6702  11.5419   9.7613
   0.1800408658   0.1800408658  -2.18306  3.57822   10.6293  11.4964   9.7228
   0.1826096871   0.1826096871  -2.16949  3.57900   10.5921  11.4556   9.6876
   0.1851785085   0.1851785085  -2.15590  3.57977   10.5550  11.4149   9.6524
   0.1877473298   0.1877473298  -2.14249  3.58053   10.5183  11.3747   9.6176
   0.1903161512   0.1903161512  -2.12925  3.58128   10.4822  11.3352   9.5834
   0.1928849726   0.1928849726  -2.11618  3.58202   10.4465  11.2962   9.5495
   0.1954537939   0.1954537939  -2.10328  3.58275   10.4113  11.2577   9.5162
   0.1980226153   0.1980226153  -2.09054  3.58347   10.3766  11.2198   9.4832
   0.2005914366   0.2005914366  -2.07811  3.58415   10.3428  11.1829   9.4511
   0.2031602580   0.2031602580  -2.06637  3.58476   10.3110  11.1485   9.4209
   0.2057290794   0.2057290794  -2.05477  3.58535   10.2796  11.1144   9.3910
   0.2082979007   0.2082979007  -2.04331  3.58594   10.2486  11.0808   9.3614
   0.2108667221   0.2108667221  -2.03198  3.58652   10.2180  11.0476   9.3323
   0.2134355434   0.2134355434  -2.02080  3.58709   10.1877  11.0148   9.3034
   0.2160043648   0.2160043648  -2.00974  3.58766   10.1578  10.9824   9.2749
   0.2185731862   0.2185731862  -1.99881  3.58822   10.1282  10.9503   9.2468
   0.2211420075   0.2211420075  -1.98801  3.58877   10.0990  10.9186   9.2189
   0.2237108289   0.2237108289  -1.97729  3.58932   10.0700  10.8872   9.1913
   0.2262796502   0.2262796502  -1.96668  3.58986   10.0412  10.8560   9.1639
   0.2288484716   0.2288484716  -1.95618  3.59039   10.0128  10.8252   9.1368
   0.2314172930   0.2314172930  -1.94581  3.59092    9.9847  10.7947   9.1101
   0.2339861143   0.2339861143  -1.93556  3.59144    9.9569  10.7645   9.0836
   0.2365549357   0.2365549357  -1.92541  3.59196    9.9294  10.7346   9.0574
   0.2391237570   0.2391237570  -1.91538  3.59247    9.9022  10.7051   9.0315
   0.2416925784   0.2416925784  -1.90546  3.59297    9.8753  10.6759   9.0059
   0.2442613998   0.2442613998  -1.89565  3.59347    9.8487  10.6469   8.9805
   0.2468302211   0.2468302211  -1.88594  3.59396    9.8223  10.6183   8.9554
   0.2493990425   0.2493990425  -1.87633  3.59445    9.7962  10.5900   8.9306
   0.2519678638   0.2519678638  -1.86712  3.59491    9.7713  10.5629   8.9068
   0.2545366852   0.2545366852  -1.85811  3.59535    9.7469  10.5365   8.8836
   0.2571055066   0.2571055066  -1.84918  3.59579    9.7227  10.5103   8.8605
   0.2596743279   0.2596743279  -1.84034  3.59623    9.6988  10.4843   8.8377
   0.2622431493   0.2622431493  -1.83159  3.59666    9.6751  10.4586   8.8151
   0.2648119706   0.2648119706  -1.82292  3.59709    9.6517  10.4332   8.7928
   0.2673807920   0.2673807920  -1.81435  3.59752    9.6285  10.4081   8.7707
   0.2699496134   0.2699496134  -1.80586  3.59794    9.6055  10.3833   8.7488
   0.2725184347   0.2725184347  -1.79745  3.59835    9.5828  10.3587   8.7271
   0.2750872561   0.2750872561  -1.78913  3.59876    9.5603  10.3344   8.7057
   0.2776560775   0.2776560775  -1.78089  3.59917    9.5381  10.3103   8.6845
   0.2802248988   0.2802248988  -1.77271  3.59957    9.5160  10.2865   8.6635
   0.2827937202   0.2827937202  -1.76461  3.59997    9.4942  10.2629   8.6427
   0.2853625415   0.2853625415  -1.75659  3.60037    9.4726  10.2395   8.6221
   0.2879313629   0.2879313629  -1.74864  3.60076    9.4512  10.2164   8.6017
