# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.831   Z = 0.0023055   Y = 0.24956265   Age (Myr) = 14000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.00382  3.48089   13.2805  14.7555  12.1064
   0.1002931040   0.1002931040  -2.99891  3.48154   13.2634  14.7316  12.0914
   0.1005862080   0.1005862080  -2.99402  3.48219   13.2463  14.7079  12.0764
   0.1008793119   0.1008793119  -2.98914  3.48283   13.2293  14.6843  12.0615
   0.1011724159   0.1011724159  -2.98428  3.48348   13.2124  14.6609  12.0467
   0.1014655199   0.1014655199  -2.97946  3.48412   13.1956  14.6378  12.0320
   0.1017586239   0.1017586239  -2.97466  3.48475   13.1789  14.6148  12.0174
   0.1020517278   0.1020517278  -2.96987  3.48539   13.1623  14.5920  12.0029
   0.1023448318   0.1023448318  -2.96508  3.48602   13.1457  14.5693  11.9883
   0.1026379358   0.1026379358  -2.96031  3.48666   13.1292  14.5467  11.9738
   0.1029310398   0.1029310398  -2.95555  3.48729   13.1127  14.5242  11.9594
   0.1032241437   0.1032241437  -2.95080  3.48792   13.0962  14.5018  11.9450
   0.1035172477   0.1035172477  -2.94606  3.48855   13.0799  14.4796  11.9306
   0.1038103517   0.1038103517  -2.94133  3.48917   13.0635  14.4574  11.9163
   0.1041034557   0.1041034557  -2.93661  3.48980   13.0473  14.4354  11.9020
   0.1043965596   0.1043965596  -2.93192  3.49042   13.0311  14.4136  11.8878
   0.1046896636   0.1046896636  -2.92725  3.49104   13.0150  14.3920  11.8737
   0.1049827676   0.1049827676  -2.92259  3.49166   12.9990  14.3704  11.8596
   0.1052758716   0.1052758716  -2.91795  3.49228   12.9830  14.3490  11.8456
   0.1055689756   0.1055689756  -2.91331  3.49289   12.9671  14.3277  11.8316
   0.1058620795   0.1058620795  -2.90868  3.49351   12.9512  14.3064  11.8176
   0.1061551835   0.1061551835  -2.90406  3.49412   12.9354  14.2853  11.8036
   0.1064482875   0.1064482875  -2.89944  3.49473   12.9196  14.2643  11.7897
   0.1067413915   0.1067413915  -2.89486  3.49534   12.9039  14.2434  11.7759
   0.1070344954   0.1070344954  -2.89029  3.49595   12.8882  14.2227  11.7621
   0.1073275994   0.1073275994  -2.88572  3.49655   12.8727  14.2020  11.7484
   0.1076207034   0.1076207034  -2.88117  3.49716   12.8571  14.1815  11.7347
   0.1079138074   0.1079138074  -2.87662  3.49776   12.8416  14.1610  11.7211
