# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.831   Z = 0.0023055   Y = 0.24956265   Age (Myr) = 13000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.00368  3.48090   13.2801  14.7548  12.1060
   0.1003027687   0.1003027687  -2.99862  3.48158   13.2624  14.7302  12.0905
   0.1006055375   0.1006055375  -2.99356  3.48225   13.2447  14.7057  12.0750
   0.1009083062   0.1009083062  -2.98852  3.48291   13.2272  14.6814  12.0597
   0.1012110749   0.1012110749  -2.98350  3.48358   13.2097  14.6572  12.0443
   0.1015138436   0.1015138436  -2.97849  3.48425   13.1922  14.6332  12.0291
   0.1018166124   0.1018166124  -2.97351  3.48491   13.1749  14.6094  12.0139
   0.1021193811   0.1021193811  -2.96856  3.48556   13.1578  14.5858  11.9989
   0.1024221498   0.1024221498  -2.96363  3.48622   13.1407  14.5624  11.9839
   0.1027249185   0.1027249185  -2.95870  3.48687   13.1236  14.5391  11.9690
   0.1030276873   0.1030276873  -2.95379  3.48752   13.1066  14.5159  11.9541
   0.1033304560   0.1033304560  -2.94889  3.48817   13.0897  14.4929  11.9392
   0.1036332247   0.1036332247  -2.94400  3.48882   13.0728  14.4699  11.9244
   0.1039359935   0.1039359935  -2.93912  3.48947   13.0559  14.4471  11.9096
   0.1042387622   0.1042387622  -2.93426  3.49011   13.0392  14.4245  11.8949
   0.1045415309   0.1045415309  -2.92940  3.49076   13.0224  14.4019  11.8802
   0.1048442996   0.1048442996  -2.92455  3.49140   13.0057  14.3795  11.8655
   0.1051470684   0.1051470684  -2.91975  3.49204   12.9892  14.3573  11.8510
   0.1054498371   0.1054498371  -2.91496  3.49267   12.9728  14.3353  11.8366
   0.1057526058   0.1057526058  -2.91018  3.49331   12.9564  14.3133  11.8221
   0.1060553745   0.1060553745  -2.90541  3.49394   12.9400  14.2915  11.8077
   0.1063581433   0.1063581433  -2.90064  3.49457   12.9237  14.2697  11.7933
   0.1066609120   0.1066609120  -2.89589  3.49520   12.9074  14.2481  11.7790
   0.1069636807   0.1069636807  -2.89114  3.49583   12.8912  14.2266  11.7647
   0.1072664494   0.1072664494  -2.88642  3.49646   12.8750  14.2052  11.7505
   0.1075692182   0.1075692182  -2.88171  3.49708   12.8590  14.1840  11.7364
   0.1078719869   0.1078719869  -2.87702  3.49770   12.8430  14.1628  11.7223
   0.1081747556   0.1081747556  -2.87234  3.49833   12.8271  14.1418  11.7082
   0.1084775244   0.1084775244  -2.86766  3.49895   12.8112  14.1208  11.6942
   0.1087802931   0.1087802931  -2.86299  3.49957   12.7953  14.1000  11.6802
   0.1090830618   0.1090830618  -2.85833  3.50018   12.7795  14.0792  11.6663
