# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.230   Z = 0.0089966   Y = 0.25959096   Age (Myr) = 12500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.09097  3.44588   14.0414  16.2869  12.6870
   0.1003418528   0.1003418528  -3.08531  3.44669   14.0181  16.2469  12.6664
   0.1006837056   0.1006837056  -3.07966  3.44750   13.9949  16.2073  12.6459
   0.1010255584   0.1010255584  -3.07403  3.44830   13.9718  16.1681  12.6255
   0.1013674112   0.1013674112  -3.06842  3.44910   13.9488  16.1293  12.6052
   0.1017092641   0.1017092641  -3.06283  3.44990   13.9260  16.0908  12.5850
   0.1020511169   0.1020511169  -3.05725  3.45069   13.9033  16.0527  12.5650
   0.1023929697   0.1023929697  -3.05169  3.45149   13.8806  16.0150  12.5450
   0.1027348225   0.1027348225  -3.04614  3.45228   13.8581  15.9775  12.5252
   0.1030766753   0.1030766753  -3.04062  3.45307   13.8357  15.9404  12.5054
   0.1034185281   0.1034185281  -3.03514  3.45385   13.8135  15.9038  12.4859
   0.1037603809   0.1037603809  -3.02968  3.45463   13.7914  15.8675  12.4665
   0.1041022337   0.1041022337  -3.02423  3.45541   13.7694  15.8314  12.4471
   0.1044440865   0.1044440865  -3.01880  3.45618   13.7475  15.7956  12.4278
   0.1047859394   0.1047859394  -3.01338  3.45695   13.7256  15.7601  12.4086
   0.1051277922   0.1051277922  -3.00798  3.45773   13.7038  15.7248  12.3895
   0.1054696450   0.1054696450  -3.00259  3.45849   13.6821  15.6897  12.3705
   0.1058114978   0.1058114978  -2.99721  3.45926   13.6605  15.6549  12.3515
   0.1061533506   0.1061533506  -2.99185  3.46003   13.6389  15.6202  12.3326
   0.1064952034   0.1064952034  -2.98650  3.46079   13.6174  15.5858  12.3137
   0.1068370562   0.1068370562  -2.98120  3.46155   13.5961  15.5517  12.2951
   0.1071789090   0.1071789090  -2.97590  3.46230   13.5748  15.5178  12.2764
   0.1075207618   0.1075207618  -2.97062  3.46306   13.5536  15.4840  12.2578
   0.1078626146   0.1078626146  -2.96536  3.46381   13.5324  15.4504  12.2393
   0.1082044675   0.1082044675  -2.96010  3.46456   13.5113  15.4169  12.2208
   0.1085463203   0.1085463203  -2.95486  3.46531   13.4902  15.3836  12.2024
   0.1088881731   0.1088881731  -2.94962  3.46606   13.4692  15.3504  12.1840
   0.1092300259   0.1092300259  -2.94442  3.46680   13.4482  15.3176  12.1658
   0.1095718787   0.1095718787  -2.93923  3.46754   13.4274  15.2849  12.1476
   0.1099137315   0.1099137315  -2.93406  3.46828   13.4066  15.2523  12.1294
   0.1102555843   0.1102555843  -2.92889  3.46902   13.3859  15.2200  12.1114
   0.1105974371   0.1105974371  -2.92374  3.46975   13.3653  15.1878  12.0933
   0.1109392899   0.1109392899  -2.91859  3.47049   13.3447  15.1558  12.0754
   0.1112811428   0.1112811428  -2.91347  3.47122   13.3242  15.1240  12.0575
   0.1116229956   0.1116229956  -2.90837  3.47195   13.3038  15.0924  12.0397
   0.1119648484   0.1119648484  -2.90327  3.47268   13.2834  15.0610  12.0220
   0.1123067012   0.1123067012  -2.89818  3.47341   13.2632  15.0298  12.0044
   0.1126485540   0.1126485540  -2.89310  3.47413   13.2429  14.9988  11.9868
   0.1129904068   0.1129904068  -2.88805  3.47485   13.2228  14.9679  11.9693
   0.1133322596   0.1133322596  -2.88300  3.47558   13.2028  14.9373  11.9519
   0.1136741124   0.1136741124  -2.87796  3.47630   13.1828  14.9069  11.9345
   0.1140159652   0.1140159652  -2.87293  3.47701   13.1629  14.8766  11.9172
   0.1143578181   0.1143578181  -2.86791  3.47773   13.1431  14.8465  11.9000
   0.1146996709   0.1146996709  -2.86291  3.47845   13.1234  14.8167  11.8829
   0.1150415237   0.1150415237  -2.85791  3.47916   13.1038  14.7870  11.8658
   0.1153833765   0.1153833765  -2.85292  3.47987   13.0842  14.7575  11.8489
   0.1157252293   0.1157252293  -2.84794  3.48059   13.0647  14.7282  11.8319
   0.1160670821   0.1160670821  -2.84297  3.48130   13.0452  14.6991  11.8151
   0.1164089349   0.1164089349  -2.83801  3.48201   13.0259  14.6701  11.7983
   0.1167507877   0.1167507877  -2.83306  3.48271   13.0066  14.6413  11.7816
   0.1170926405   0.1170926405  -2.82811  3.48342   12.9873  14.6126  11.7649
   0.1174344934   0.1174344934  -2.82317  3.48413   12.9681  14.5842  11.7482
   0.1177763462   0.1177763462  -2.81824  3.48483   12.9490  14.5559  11.7317
   0.1181181990   0.1181181990  -2.81331  3.48554   12.9299  14.5277  11.7151
   0.1184600518   0.1184600518  -2.80839  3.48624   12.9109  14.4997  11.6987
   0.1188019046   0.1188019046  -2.80348  3.48694   12.8919  14.4718  11.6822
   0.1191437574   0.1191437574  -2.79857  3.48765   12.8730  14.4441  11.6658
   0.1194856102   0.1194856102  -2.79367  3.48835   12.8541  14.4165  11.6494
   0.1198274630   0.1198274630  -2.78877  3.48905   12.8353  14.3891  11.6331
   0.1201693158   0.1201693158  -2.78467  3.48956   12.8203  14.3677  11.6199
   0.1205111687   0.1205111687  -2.78140  3.48988   12.8091  14.3526  11.6099
   0.1208530215   0.1208530215  -2.77813  3.49021   12.7979  14.3375  11.5998
   0.1211948743   0.1211948743  -2.77488  3.49053   12.7868  14.3225  11.5899
   0.1215367271   0.1215367271  -2.77163  3.49085   12.7757  14.3076  11.5799
   0.1218785799   0.1218785799  -2.76839  3.49117   12.7646  14.2927  11.5700
   0.1222204327   0.1222204327  -2.76517  3.49148   12.7536  14.2779  11.5601
   0.1225622855   0.1225622855  -2.76195  3.49180   12.7426  14.2631  11.5502
   0.1229041383   0.1229041383  -2.75873  3.49212   12.7317  14.2484  11.5404
   0.1232459911   0.1232459911  -2.75553  3.49244   12.7207  14.2338  11.5306
   0.1235878439   0.1235878439  -2.75233  3.49275   12.7099  14.2192  11.5208
   0.1239296968   0.1239296968  -2.74915  3.49306   12.6990  14.2047  11.5111
   0.1242715496   0.1242715496  -2.74597  3.49338   12.6882  14.1903  11.5013
   0.1246134024   0.1246134024  -2.74280  3.49369   12.6774  14.1759  11.4916
   0.1249552552   0.1249552552  -2.73964  3.49400   12.6667  14.1615  11.4820
   0.1252971080   0.1252971080  -2.73648  3.49431   12.6559  14.1472  11.4723
   0.1256389608   0.1256389608  -2.73333  3.49462   12.6452  14.1330  11.4627
   0.1259808136   0.1259808136  -2.73019  3.49493   12.6346  14.1189  11.4531
   0.1263226664   0.1263226664  -2.72706  3.49524   12.6240  14.1047  11.4436
   0.1266645192   0.1266645192  -2.72394  3.49555   12.6134  14.0907  11.4341
   0.1270063721   0.1270063721  -2.72082  3.49586   12.6028  14.0767  11.4246
   0.1273482249   0.1273482249  -2.71771  3.49616   12.5923  14.0627  11.4151
   0.1276900777   0.1276900777  -2.71461  3.49647   12.5818  14.0489  11.4056
   0.1280319305   0.1280319305  -2.71151  3.49678   12.5713  14.0350  11.3962
   0.1283737833   0.1283737833  -2.70843  3.49708   12.5608  14.0212  11.3868
   0.1287156361   0.1287156361  -2.70534  3.49738   12.5504  14.0075  11.3775
   0.1290574889   0.1290574889  -2.70227  3.49769   12.5400  13.9938  11.3681
   0.1293993417   0.1293993417  -2.69920  3.49799   12.5297  13.9802  11.3588
   0.1297411945   0.1297411945  -2.69614  3.49829   12.5194  13.9666  11.3495
   0.1300830474   0.1300830474  -2.69309  3.49859   12.5091  13.9531  11.3402
   0.1304249002   0.1304249002  -2.69004  3.49889   12.4988  13.9396  11.3310
   0.1307667530   0.1307667530  -2.68700  3.49919   12.4886  13.9262  11.3218
   0.1311086058   0.1311086058  -2.68396  3.49949   12.4784  13.9128  11.3126
   0.1314504586   0.1314504586  -2.68093  3.49979   12.4682  13.8994  11.3034
   0.1317923114   0.1317923114  -2.67791  3.50009   12.4580  13.8862  11.2943
   0.1321341642   0.1321341642  -2.67489  3.50038   12.4479  13.8729  11.2852
   0.1324760170   0.1324760170  -2.67188  3.50068   12.4378  13.8597  11.2761
   0.1328178698   0.1328178698  -2.66888  3.50098   12.4277  13.8466  11.2670
   0.1331597227   0.1331597227  -2.66588  3.50127   12.4177  13.8335  11.2580
   0.1335015755   0.1335015755  -2.66289  3.50157   12.4077  13.8204  11.2490
   0.1338434283   0.1338434283  -2.65990  3.50186   12.3977  13.8074  11.2400
   0.1369803226   0.1369803226  -2.63256  3.50454   12.3068  13.6895  11.1581
   0.1401172170   0.1401172170  -2.60583  3.50716   12.2185  13.5759  11.0786
   0.1432541113   0.1432541113  -2.57968  3.50971   12.1327  13.4660  11.0014
   0.1463910057   0.1463910057  -2.55410  3.51221   12.0490  13.3594  10.9260
   0.1495279000   0.1495279000  -2.52906  3.51466   11.9670  13.2556  10.8520
   0.1526647944   0.1526647944  -2.50813  3.51630   11.9016  13.1759  10.7919
   0.1558016887   0.1558016887  -2.48823  3.51777   11.8400  13.1017  10.7349
   0.1589385831   0.1589385831  -2.46841  3.51922   11.7785  13.0279  10.6779
   0.1620754774   0.1620754774  -2.44892  3.52065   11.7178  12.9554  10.6217
   0.1652123718   0.1652123718  -2.42975  3.52205   11.6582  12.8843  10.5662
   0.1683492661   0.1683492661  -2.41090  3.52342   11.5995  12.8147  10.5115
   0.1714861605   0.1714861605  -2.39235  3.52477   11.5418  12.7466  10.4577
   0.1746230548   0.1746230548  -2.37410  3.52609   11.4851  12.6799  10.4048
   0.1777599492   0.1777599492  -2.35613  3.52739   11.4295  12.6149  10.3528
   0.1808968436   0.1808968436  -2.33881  3.52860   11.3765  12.5533  10.3031
   0.1840337379   0.1840337379  -2.32265  3.52963   11.3281  12.4980  10.2574
   0.1871706323   0.1871706323  -2.30673  3.53063   11.2806  12.4439  10.2126
   0.1903075266   0.1903075266  -2.29106  3.53162   11.2340  12.3911  10.1687
   0.1934444210   0.1934444210  -2.27561  3.53259   11.1884  12.3396  10.1256
   0.1965813153   0.1965813153  -2.26039  3.53355   11.1436  12.2892  10.0833
   0.1997182097   0.1997182097  -2.24538  3.53449   11.0997  12.2400  10.0418
   0.2028551040   0.2028551040  -2.23116  3.53533   11.0585  12.1941  10.0028
   0.2059919984   0.2059919984  -2.21719  3.53616   11.0182  12.1494   9.9647
   0.2091288927   0.2091288927  -2.20342  3.53697   10.9786  12.1055   9.9272
   0.2122657871   0.2122657871  -2.18983  3.53777   10.9397  12.0624   9.8903
   0.2154026814   0.2154026814  -2.17633  3.53856   10.9011  12.0197   9.8537
   0.2185395758   0.2185395758  -2.16290  3.53935   10.8628  11.9775   9.8175
   0.2216764701   0.2216764701  -2.14966  3.54012   10.8251  11.9359   9.7818
   0.2248133645   0.2248133645  -2.13659  3.54088   10.7880  11.8950   9.7467
   0.2279502588   0.2279502588  -2.12370  3.54163   10.7515  11.8546   9.7121
   0.2310871532   0.2310871532  -2.11097  3.54237   10.7154  11.8149   9.6780
   0.2342240475   0.2342240475  -2.09842  3.54310   10.6799  11.7756   9.6445
   0.2373609419   0.2373609419  -2.08602  3.54381   10.6449  11.7369   9.6114
   0.2404978362   0.2404978362  -2.07377  3.54452   10.6103  11.6986   9.5787
   0.2436347306   0.2436347306  -2.06168  3.54522   10.5761  11.6608   9.5465
   0.2467716249   0.2467716249  -2.04974  3.54591   10.5425  11.6234   9.5147
   0.2499085193   0.2499085193  -2.03794  3.54659   10.5092  11.5865   9.4834
   0.2530454136   0.2530454136  -2.02666  3.54723   10.4774  11.5512   9.4534
   0.2561823080   0.2561823080  -2.01552  3.54786   10.4461  11.5165   9.4239
   0.2593192023   0.2593192023  -2.00450  3.54848   10.4151  11.4820   9.3947
   0.2624560967   0.2624560967  -1.99356  3.54910   10.3844  11.4478   9.3657
   0.2655929910   0.2655929910  -1.98276  3.54971   10.3541  11.4140   9.3371
   0.2687298854   0.2687298854  -1.97209  3.55031   10.3241  11.3806   9.3089
   0.2718667798   0.2718667798  -1.96155  3.55090   10.2944  11.3476   9.2810
   0.2750036741   0.2750036741  -1.95113  3.55149   10.2651  11.3150   9.2534
   0.2781405685   0.2781405685  -1.94084  3.55207   10.2362  11.2827   9.2262
   0.2812774628   0.2812774628  -1.93066  3.55264   10.2076  11.2508   9.1992
   0.2844143572   0.2844143572  -1.92060  3.55320   10.1793  11.2192   9.1726
   0.2875512515   0.2875512515  -1.91064  3.55376   10.1513  11.1879   9.1463
   0.2906881459   0.2906881459  -1.90078  3.55432   10.1235  11.1569   9.1202
   0.2938250402   0.2938250402  -1.89103  3.55486   10.0961  11.1263   9.0943
   0.2969619346   0.2969619346  -1.88138  3.55540   10.0689  11.0959   9.0688
   0.3000988289   0.3000988289  -1.87186  3.55594   10.0421  11.0660   9.0436
   0.3032357233   0.3032357233  -1.86284  3.55644   10.0167  11.0375   9.0197
   0.3063726176   0.3063726176  -1.85387  3.55694    9.9914  11.0093   8.9959
   0.3095095120   0.3095095120  -1.84514  3.55743    9.9667  10.9818   8.9727
   0.3126464063   0.3126464063  -1.83660  3.55792    9.9426  10.9547   8.9500
   0.3157833007   0.3157833007  -1.82824  3.55840    9.9189  10.9282   8.9278
   0.3189201950   0.3189201950  -1.81995  3.55887    9.8954  10.9019   8.9058
   0.3220570894   0.3220570894  -1.81151  3.55934    9.8716  10.8753   8.8834
   0.3251939837   0.3251939837  -1.80315  3.55980    9.8480  10.8489   8.8611
   0.3283308781   0.3283308781  -1.79485  3.56026    9.8245  10.8228   8.8391
   0.3314677724   0.3314677724  -1.78662  3.56072    9.8013  10.7969   8.8173
   0.3346046668   0.3346046668  -1.77845  3.56117    9.7783  10.7712   8.7956
   0.3377415611   0.3377415611  -1.77035  3.56161    9.7554  10.7457   8.7741
   0.3408784555   0.3408784555  -1.76231  3.56206    9.7328  10.7205   8.7528
   0.3440153498   0.3440153498  -1.75434  3.56249    9.7103  10.6954   8.7316
   0.3471522442   0.3471522442  -1.74644  3.56292    9.6880  10.6707   8.7107
   0.3502891385   0.3502891385  -1.73840  3.56336    9.6654  10.6454   8.6893
   0.3534260329   0.3534260329  -1.72855  3.56395    9.6374  10.6140   8.6631
   0.3565629272   0.3565629272  -1.71904  3.56454    9.6102  10.5834   8.6377
   0.3596998216   0.3596998216  -1.70985  3.56512    9.5839  10.5538   8.6132
   0.3628367160   0.3628367160  -1.70098  3.56569    9.5584  10.5250   8.5894
   0.3659736103   0.3659736103  -1.69248  3.56628    9.5338  10.4969   8.5665
   0.3691105047   0.3691105047  -1.68445  3.56691    9.5101  10.4697   8.5447
   0.3722473990   0.3722473990  -1.67640  3.56749    9.4866  10.4430   8.5230
   0.3753842934   0.3753842934  -1.66857  3.56806    9.4638  10.4170   8.5019
   0.3785211877   0.3785211877  -1.66100  3.56862    9.4417  10.3917   8.4814
   0.3816580821   0.3816580821  -1.65367  3.56919    9.4202  10.3670   8.4615
   0.3847949764   0.3847949764  -1.64654  3.56975    9.3992  10.3430   8.4422
   0.3879318708   0.3879318708  -1.63961  3.57031    9.3787  10.3194   8.4234
   0.3910687651   0.3910687651  -1.63284  3.57087    9.3587  10.2964   8.4050
   0.3942056595   0.3942056595  -1.62622  3.57143    9.3390  10.2737   8.3869
   0.3973425538   0.3973425538  -1.61972  3.57199    9.3197  10.2514   8.3692
   0.4004794482   0.4004794482  -1.61286  3.57258    9.2993  10.2280   8.3506
   0.4036163425   0.4036163425  -1.60345  3.57329    9.2721  10.1970   8.3254
   0.4067532369   0.4067532369  -1.59410  3.57400    9.2450  10.1662   8.3003
   0.4098901312   0.4098901312  -1.58482  3.57471    9.2182  10.1358   8.2755
   0.4130270256   0.4130270256  -1.57560  3.57541    9.1916  10.1056   8.2509
   0.4161639199   0.4161639199  -1.56644  3.57611    9.1652  10.0757   8.2265
   0.4193008143   0.4193008143  -1.55734  3.57681    9.1390  10.0461   8.2022
   0.4224377086   0.4224377086  -1.54830  3.57750    9.1131  10.0168   8.1781
   0.4255746030   0.4255746030  -1.53931  3.57818    9.0873   9.9877   8.1543
   0.4287114973   0.4287114973  -1.53038  3.57887    9.0617   9.9589   8.1306
   0.4318483917   0.4318483917  -1.52150  3.57955    9.0364   9.9303   8.1070
   0.4349852860   0.4349852860  -1.51268  3.58022    9.0112   9.9020   8.0837
   0.4381221804   0.4381221804  -1.50391  3.58089    8.9862   9.8739   8.0605
   0.4412590747   0.4412590747  -1.49519  3.58156    8.9614   9.8461   8.0375
   0.4443959691   0.4443959691  -1.48652  3.58223    8.9368   9.8185   8.0147
   0.4475328634   0.4475328634  -1.47791  3.58289    8.9123   9.7911   7.9919
   0.4506697578   0.4506697578  -1.46900  3.58360    8.8869   9.7626   7.9684
   0.4538066522   0.4538066522  -1.45886  3.58451    8.8577   9.7293   7.9415
   0.4569435465   0.4569435465  -1.44879  3.58540    8.8286   9.6963   7.9148
   0.4600804409   0.4600804409  -1.43876  3.58630    8.7996   9.6635   7.8882
   0.4632173352   0.4632173352  -1.42879  3.58719    8.7709   9.6309   7.8618
   0.4663542296   0.4663542296  -1.41888  3.58807    8.7422   9.5984   7.8355
   0.4694911239   0.4694911239  -1.40901  3.58896    8.7137   9.5661   7.8093
   0.4726280183   0.4726280183  -1.39918  3.58983    8.6853   9.5338   7.7832
   0.4757649126   0.4757649126  -1.38941  3.59071    8.6569   9.5016   7.7572
   0.4789018070   0.4789018070  -1.37969  3.59158    8.6287   9.4695   7.7313
   0.4820387013   0.4820387013  -1.37002  3.59245    8.6006   9.4374   7.7055
   0.4851755957   0.4851755957  -1.36039  3.59331    8.5725   9.4054   7.6798
   0.4883124900   0.4883124900  -1.35081  3.59417    8.5446   9.3735   7.6543
   0.4914493844   0.4914493844  -1.34127  3.59503    8.5167   9.3417   7.6288
   0.4945862787   0.4945862787  -1.33177  3.59589    8.4891   9.3101   7.6035
   0.4977231731   0.4977231731  -1.32233  3.59674    8.4615   9.2786   7.5783
   0.5008600674   0.5008600674  -1.31253  3.59767    8.4327   9.2455   7.5520
   0.5039969618   0.5039969618  -1.30174  3.59883    8.4005   9.2080   7.5230
   0.5071338561   0.5071338561  -1.29101  3.59998    8.3685   9.1708   7.4942
   0.5102707505   0.5102707505  -1.28031  3.60113    8.3368   9.1340   7.4656
   0.5134076448   0.5134076448  -1.26966  3.60228    8.3053   9.0976   7.4373
   0.5165445392   0.5165445392  -1.25905  3.60342    8.2742   9.0616   7.4092
   0.5196814335   0.5196814335  -1.24848  3.60456    8.2434   9.0261   7.3814
   0.5228183279   0.5228183279  -1.23796  3.60570    8.2128   8.9908   7.3538
   0.5259552222   0.5259552222  -1.22748  3.60683    8.1824   8.9559   7.3265
   0.5290921166   0.5290921166  -1.21703  3.60796    8.1522   8.9212   7.2993
   0.5322290109   0.5322290109  -1.20663  3.60909    8.1222   8.8866   7.2722
   0.5353659053   0.5353659053  -1.19626  3.61022    8.0922   8.8522   7.2453
   0.5385027997   0.5385027997  -1.18593  3.61134    8.0624   8.8179   7.2184
   0.5416396940   0.5416396940  -1.17563  3.61246    8.0326   8.7836   7.1917
   0.5447765884   0.5447765884  -1.16537  3.61358    8.0028   8.7493   7.1649
   0.5479134827   0.5479134827  -1.15514  3.61470    7.9731   8.7149   7.1382
   0.5510503771   0.5510503771  -1.14475  3.61582    7.9429   8.6800   7.1111
   0.5541872714   0.5541872714  -1.13403  3.61696    7.9117   8.6441   7.0831
   0.5573241658   0.5573241658  -1.12335  3.61810    7.8806   8.6082   7.0552
   0.5604610601   0.5604610601  -1.11271  3.61923    7.8496   8.5724   7.0273
   0.5635979545   0.5635979545  -1.10210  3.62036    7.8187   8.5366   6.9996
