# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.730   Z = 0.0029024   Y = 0.25105316   Age (Myr) = 13000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.01194  3.47754   13.3598  14.9070  12.1632
   0.1003073121   0.1003073121  -3.00681  3.47823   13.3412  14.8804  12.1471
   0.1006146241   0.1006146241  -3.00169  3.47891   13.3228  14.8539  12.1310
   0.1009219362   0.1009219362  -2.99658  3.47959   13.3044  14.8276  12.1150
   0.1012292482   0.1012292482  -2.99149  3.48027   13.2861  14.8015  12.0991
   0.1015365603   0.1015365603  -2.98641  3.48095   13.2679  14.7756  12.0832
   0.1018438723   0.1018438723  -2.98136  3.48163   13.2497  14.7498  12.0674
   0.1021511844   0.1021511844  -2.97635  3.48229   13.2318  14.7244  12.0517
   0.1024584965   0.1024584965  -2.97135  3.48296   13.2139  14.6992  12.0361
   0.1027658085   0.1027658085  -2.96636  3.48363   13.1961  14.6741  12.0206
   0.1030731206   0.1030731206  -2.96139  3.48429   13.1783  14.6492  12.0051
   0.1033804326   0.1033804326  -2.95642  3.48496   13.1607  14.6244  11.9897
   0.1036877447   0.1036877447  -2.95147  3.48562   13.1430  14.5997  11.9743
   0.1039950568   0.1039950568  -2.94653  3.48628   13.1255  14.5752  11.9590
   0.1043023688   0.1043023688  -2.94160  3.48694   13.1080  14.5509  11.9437
   0.1046096809   0.1046096809  -2.93668  3.48759   13.0905  14.5267  11.9285
   0.1049169929   0.1049169929  -2.93178  3.48825   13.0731  14.5026  11.9133
   0.1052243050   0.1052243050  -2.92691  3.48890   13.0559  14.4788  11.8983
   0.1055316170   0.1055316170  -2.92206  3.48955   13.0388  14.4552  11.8833
   0.1058389291   0.1058389291  -2.91722  3.49019   13.0217  14.4318  11.8684
   0.1061462412   0.1061462412  -2.91239  3.49084   13.0047  14.4084  11.8535
   0.1064535532   0.1064535532  -2.90757  3.49148   12.9877  14.3852  11.8387
   0.1067608653   0.1067608653  -2.90276  3.49212   12.9708  14.3621  11.8238
   0.1070681773   0.1070681773  -2.89796  3.49276   12.9540  14.3391  11.8091
   0.1073754894   0.1073754894  -2.89317  3.49340   12.9372  14.3163  11.7944
   0.1076828014   0.1076828014  -2.88841  3.49404   12.9205  14.2937  11.7797
   0.1079901135   0.1079901135  -2.88367  3.49467   12.9039  14.2712  11.7652
   0.1082974256   0.1082974256  -2.87892  3.49531   12.8873  14.2488  11.7506
   0.1086047376   0.1086047376  -2.87419  3.49594   12.8708  14.2265  11.7362
   0.1089120497   0.1089120497  -2.86947  3.49657   12.8543  14.2043  11.7217
   0.1092193617   0.1092193617  -2.86475  3.49720   12.8379  14.1823  11.7073
   0.1095266738   0.1095266738  -2.86007  3.49782   12.8216  14.1604  11.6930
   0.1098339859   0.1098339859  -2.85538  3.49845   12.8054  14.1387  11.6787
   0.1101412979   0.1101412979  -2.85071  3.49908   12.7892  14.1170  11.6645
   0.1104486100   0.1104486100  -2.84604  3.49970   12.7730  14.0955  11.6503
   0.1107559220   0.1107559220  -2.84138  3.50032   12.7569  14.0740  11.6361
   0.1110632341   0.1110632341  -2.83674  3.50094   12.7409  14.0527  11.6221
   0.1113705461   0.1113705461  -2.83211  3.50156   12.7250  14.0315  11.6081
   0.1116778582   0.1116778582  -2.82748  3.50218   12.7091  14.0103  11.5941
   0.1119851703   0.1119851703  -2.82286  3.50280   12.6932  13.9893  11.5801
   0.1122924823   0.1122924823  -2.81826  3.50341   12.6774  13.9684  11.5663
   0.1125997944   0.1125997944  -2.81366  3.50403   12.6617  13.9476  11.5525
   0.1129071064   0.1129071064  -2.80906  3.50464   12.6460  13.9268  11.5387
   0.1132144185   0.1132144185  -2.80448  3.50526   12.6304  13.9061  11.5250
   0.1135217305   0.1135217305  -2.79990  3.50587   12.6148  13.8856  11.5113
   0.1138290426   0.1138290426  -2.79533  3.50648   12.5993  13.8651  11.4977
   0.1141363547   0.1141363547  -2.79077  3.50709   12.5838  13.8447  11.4841
   0.1144436667   0.1144436667  -2.78621  3.50770   12.5684  13.8244  11.4705
   0.1147509788   0.1147509788  -2.78166  3.50831   12.5530  13.8041  11.4570
   0.1150582908   0.1150582908  -2.77711  3.50892   12.5377  13.7839  11.4435
   0.1153656029   0.1153656029  -2.77257  3.50953   12.5223  13.7638  11.4300
   0.1156729150   0.1156729150  -2.76804  3.51014   12.5070  13.7437  11.4165
   0.1159802270   0.1159802270  -2.76351  3.51075   12.4917  13.7237  11.4030
   0.1162875391   0.1162875391  -2.75898  3.51136   12.4764  13.7037  11.3896
   0.1165948511   0.1165948511  -2.75445  3.51196   12.4611  13.6838  11.3761
