# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.460   Z = 0.0005447   Y = 0.24780279   Age (Myr) = 12500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.94364  3.50422   12.8455  14.0462  11.7770
   0.1002612846   0.1002612846  -2.93918  3.50479   12.8322  14.0298  11.7650
   0.1005225692   0.1005225692  -2.93474  3.50536   12.8190  14.0135  11.7531
   0.1007838537   0.1007838537  -2.93030  3.50593   12.8059  13.9971  11.7412
   0.1010451383   0.1010451383  -2.92591  3.50649   12.7928  13.9809  11.7294
   0.1013064229   0.1013064229  -2.92153  3.50705   12.7798  13.9647  11.7177
   0.1015677075   0.1015677075  -2.91716  3.50761   12.7669  13.9486  11.7060
   0.1018289920   0.1018289920  -2.91279  3.50817   12.7539  13.9325  11.6943
   0.1020902766   0.1020902766  -2.90844  3.50873   12.7410  13.9164  11.6827
   0.1023515612   0.1023515612  -2.90409  3.50928   12.7281  13.9004  11.6711
   0.1026128458   0.1026128458  -2.89976  3.50984   12.7152  13.8844  11.6595
   0.1028741304   0.1028741304  -2.89543  3.51039   12.7024  13.8684  11.6479
   0.1031354149   0.1031354149  -2.89111  3.51095   12.6895  13.8525  11.6363
   0.1033966995   0.1033966995  -2.88680  3.51150   12.6767  13.8366  11.6247
   0.1036579841   0.1036579841  -2.88250  3.51205   12.6639  13.8208  11.6132
   0.1039192687   0.1039192687  -2.87823  3.51260   12.6512  13.8051  11.6017
   0.1041805532   0.1041805532  -2.87397  3.51314   12.6385  13.7895  11.5902
   0.1044418378   0.1044418378  -2.86972  3.51369   12.6258  13.7739  11.5787
   0.1047031224   0.1047031224  -2.86548  3.51423   12.6131  13.7584  11.5671
   0.1049644070   0.1049644070  -2.86124  3.51477   12.6004  13.7430  11.5556
   0.1052256916   0.1052256916  -2.85702  3.51531   12.5877  13.7276  11.5441
   0.1054869761   0.1054869761  -2.85280  3.51585   12.5750  13.7123  11.5325
   0.1057482607   0.1057482607  -2.84859  3.51639   12.5623  13.6971  11.5209
   0.1060095453   0.1060095453  -2.84439  3.51693   12.5496  13.6819  11.5093
   0.1062708299   0.1062708299  -2.84022  3.51747   12.5370  13.6669  11.4977
   0.1065321144   0.1065321144  -2.83605  3.51800   12.5243  13.6519  11.4861
   0.1067933990   0.1067933990  -2.83189  3.51853   12.5117  13.6371  11.4744
   0.1070546836   0.1070546836  -2.82773  3.51907   12.4990  13.6223  11.4627
   0.1073159682   0.1073159682  -2.82358  3.51960   12.4863  13.6075  11.4510
   0.1075772528   0.1075772528  -2.81944  3.52013   12.4736  13.5929  11.4392
   0.1078385373   0.1078385373  -2.81532  3.52066   12.4609  13.5783  11.4275
   0.1080998219   0.1080998219  -2.81121  3.52119   12.4483  13.5639  11.4157
   0.1083611065   0.1083611065  -2.80710  3.52171   12.4356  13.5495  11.4039
   0.1086223911   0.1086223911  -2.80300  3.52224   12.4229  13.5351  11.3921
   0.1088836756   0.1088836756  -2.79890  3.52276   12.4102  13.5208  11.3802
   0.1091449602   0.1091449602  -2.79482  3.52328   12.3976  13.5066  11.3684
   0.1094062448   0.1094062448  -2.79075  3.52381   12.3849  13.4924  11.3566
   0.1096675294   0.1096675294  -2.78669  3.52433   12.3723  13.4783  11.3447
   0.1099288139   0.1099288139  -2.78263  3.52485   12.3596  13.4642  11.3329
   0.1101900985   0.1101900985  -2.77857  3.52537   12.3470  13.4502  11.3210
   0.1104513831   0.1104513831  -2.77454  3.52589   12.3344  13.4362  11.3092
   0.1107126677   0.1107126677  -2.77050  3.52640   12.3218  13.4223  11.2974
   0.1109739523   0.1109739523  -2.76647  3.52692   12.3092  13.4084  11.2856
   0.1112352368   0.1112352368  -2.76244  3.52743   12.2967  13.3945  11.2738
   0.1114965214   0.1114965214  -2.75843  3.52795   12.2841  13.3807  11.2620
   0.1117578060   0.1117578060  -2.75442  3.52846   12.2716  13.3669  11.2502
   0.1120190906   0.1120190906  -2.75041  3.52897   12.2591  13.3531  11.2385
   0.1122803751   0.1122803751  -2.74642  3.52949   12.2466  13.3393  11.2268
   0.1125416597   0.1125416597  -2.74243  3.53000   12.2342  13.3255  11.2151
   0.1128029443   0.1128029443  -2.73844  3.53051   12.2217  13.3118  11.2035
   0.1130642289   0.1130642289  -2.73446  3.53102   12.2093  13.2981  11.1919
   0.1133255135   0.1133255135  -2.73048  3.53152   12.1969  13.2843  11.1803
   0.1135867980   0.1135867980  -2.72651  3.53203   12.1846  13.2706  11.1687
   0.1138480826   0.1138480826  -2.72254  3.53254   12.1723  13.2569  11.1573
   0.1141093672   0.1141093672  -2.71858  3.53305   12.1600  13.2432  11.1458
   0.1143706518   0.1143706518  -2.71462  3.53355   12.1477  13.2295  11.1344
   0.1146319363   0.1146319363  -2.71066  3.53406   12.1354  13.2158  11.1230
   0.1148932209   0.1148932209  -2.70671  3.53456   12.1232  13.2020  11.1116
   0.1151545055   0.1151545055  -2.70276  3.53507   12.1110  13.1883  11.1003
   0.1154157901   0.1154157901  -2.69881  3.53557   12.0988  13.1746  11.0890
   0.1156770747   0.1156770747  -2.69487  3.53607   12.0866  13.1608  11.0778
   0.1159383592   0.1159383592  -2.69093  3.53657   12.0745  13.1471  11.0665
   0.1161996438   0.1161996438  -2.68699  3.53708   12.0624  13.1333  11.0554
   0.1164609284   0.1164609284  -2.68305  3.53758   12.0503  13.1195  11.0442
   0.1167222130   0.1167222130  -2.67911  3.53808   12.0382  13.1057  11.0331
   0.1169834975   0.1169834975  -2.67517  3.53858   12.0261  13.0919  11.0219
   0.1172447821   0.1172447821  -2.67124  3.53908   12.0140  13.0781  11.0109
   0.1175060667   0.1175060667  -2.66730  3.53958   12.0020  13.0642  10.9998
   0.1177673513   0.1177673513  -2.66337  3.54008   11.9900  13.0503  10.9888
   0.1180286359   0.1180286359  -2.65944  3.54057   11.9779  13.0364  10.9778
   0.1182899204   0.1182899204  -2.65550  3.54107   11.9659  13.0225  10.9668
   0.1185512050   0.1185512050  -2.65157  3.54157   11.9539  13.0085  10.9559
   0.1188124896   0.1188124896  -2.64764  3.54207   11.9419  12.9945  10.9449
   0.1190737742   0.1190737742  -2.64371  3.54256   11.9300  12.9805  10.9340
   0.1193350587   0.1193350587  -2.63977  3.54306   11.9180  12.9665  10.9231
   0.1195963433   0.1195963433  -2.63584  3.54356   11.9060  12.9524  10.9123
   0.1198576279   0.1198576279  -2.63190  3.54405   11.8941  12.9382  10.9014
   0.1201189125   0.1201189125  -2.62860  3.54443   11.8842  12.9267  10.8924
   0.1203801971   0.1203801971  -2.62605  3.54466   11.8768  12.9182  10.8856
   0.1206414816   0.1206414816  -2.62350  3.54490   11.8695  12.9098  10.8788
   0.1209027662   0.1209027662  -2.62096  3.54513   11.8621  12.9013  10.8720
   0.1211640508   0.1211640508  -2.61842  3.54537   11.8548  12.8929  10.8652
   0.1214253354   0.1214253354  -2.61589  3.54560   11.8475  12.8845  10.8584
   0.1216866199   0.1216866199  -2.61336  3.54584   11.8402  12.8760  10.8517
   0.1219479045   0.1219479045  -2.61084  3.54607   11.8329  12.8676  10.8449
   0.1222091891   0.1222091891  -2.60832  3.54630   11.8256  12.8592  10.8382
   0.1224704737   0.1224704737  -2.60581  3.54653   11.8184  12.8508  10.8315
   0.1227317583   0.1227317583  -2.60330  3.54677   11.8111  12.8424  10.8248
   0.1229930428   0.1229930428  -2.60079  3.54700   11.8039  12.8341  10.8181
   0.1232543274   0.1232543274  -2.59829  3.54723   11.7967  12.8257  10.8115
   0.1235156120   0.1235156120  -2.59579  3.54746   11.7895  12.8173  10.8048
   0.1237768966   0.1237768966  -2.59330  3.54769   11.7823  12.8090  10.7982
   0.1240381811   0.1240381811  -2.59081  3.54792   11.7751  12.8006  10.7916
   0.1242994657   0.1242994657  -2.58832  3.54815   11.7679  12.7923  10.7850
   0.1245607503   0.1245607503  -2.58584  3.54838   11.7607  12.7839  10.7784
   0.1248220349   0.1248220349  -2.58336  3.54861   11.7536  12.7756  10.7718
   0.1250833194   0.1250833194  -2.58089  3.54884   11.7465  12.7673  10.7652
   0.1253446040   0.1253446040  -2.57841  3.54907   11.7393  12.7589  10.7587
   0.1256058886   0.1256058886  -2.57595  3.54929   11.7322  12.7506  10.7521
   0.1258671732   0.1258671732  -2.57349  3.54952   11.7251  12.7423  10.7456
   0.1284641754   0.1284641754  -2.54897  3.55177   11.6545  12.6596  10.6807
   0.1310611777   0.1310611777  -2.52492  3.55398   11.5852  12.5782  10.6171
   0.1336581799   0.1336581799  -2.50134  3.55614   11.5172  12.4982  10.5548
   0.1362551822   0.1362551822  -2.47820  3.55826   11.4504  12.4198  10.4935
   0.1388521844   0.1388521844  -2.45550  3.56034   11.3847  12.3428  10.4332
   0.1414491867   0.1414491867  -2.43308  3.56239   11.3199  12.2669  10.3736
   0.1440461889   0.1440461889  -2.41050  3.56442   11.2546  12.1908  10.3135
   0.1466431912   0.1466431912  -2.38827  3.56642   11.1903  12.1160  10.2544
   0.1492401935   0.1492401935  -2.36641  3.56839   11.1272  12.0427  10.1963
   0.1518371957   0.1518371957  -2.34779  3.56977   11.0747  11.9831  10.1474
   0.1544341980   0.1544341980  -2.33065  3.57089   11.0271  11.9297  10.1026
   0.1570312002   0.1570312002  -2.31377  3.57200   10.9802  11.8772  10.0585
   0.1596282025   0.1596282025  -2.29713  3.57309   10.9340  11.8255  10.0151
   0.1622252047   0.1622252047  -2.28073  3.57416   10.8885  11.7746   9.9723
   0.1648222070   0.1648222070  -2.26456  3.57522   10.8436  11.7246   9.9301
   0.1674192092   0.1674192092  -2.24862  3.57625   10.7995  11.6754   9.8886
   0.1700162115   0.1700162115  -2.23290  3.57728   10.7559  11.6269   9.8476
   0.1726132137   0.1726132137  -2.21739  3.57828   10.7130  11.5792   9.8073
   0.1752102160   0.1752102160  -2.20209  3.57928   10.6707  11.5323   9.7675
   0.1778072182   0.1778072182  -2.18700  3.58026   10.6290  11.4860   9.7282
   0.1804042205   0.1804042205  -2.17227  3.58119   10.5884  11.4411   9.6899
   0.1830012227   0.1830012227  -2.15849  3.58198   10.5508  11.3999   9.6543
   0.1855982250   0.1855982250  -2.14476  3.58276   10.5133  11.3589   9.6188
   0.1881952272   0.1881952272  -2.13121  3.58353   10.4763  11.3185   9.5837
   0.1907922295   0.1907922295  -2.11784  3.58429   10.4399  11.2787   9.5492
   0.1933892317   0.1933892317  -2.10464  3.58504   10.4039  11.2394   9.5151
   0.1959862340   0.1959862340  -2.09160  3.58578   10.3684  11.2006   9.4814
   0.1985832362   0.1985832362  -2.07874  3.58650   10.3333  11.1623   9.4481
   0.2011802385   0.2011802385  -2.06635  3.58717   10.2996  11.1256   9.4162
   0.2037772408   0.2037772408  -2.05451  3.58778   10.2676  11.0909   9.3856
   0.2063742430   0.2063742430  -2.04282  3.58838   10.2359  11.0566   9.3555
   0.2089712453   0.2089712453  -2.03127  3.58897   10.2047  11.0226   9.3257
   0.2115682475   0.2115682475  -2.01986  3.58955   10.1738  10.9891   9.2963
   0.2141652498   0.2141652498  -2.00859  3.59013   10.1432  10.9560   9.2672
   0.2167622520   0.2167622520  -1.99744  3.59070   10.1130  10.9232   9.2385
   0.2193592543   0.2193592543  -1.98643  3.59126   10.0832  10.8908   9.2101
   0.2219562565   0.2219562565  -1.97555  3.59181   10.0537  10.8587   9.1820
   0.2245532588   0.2245532588  -1.96477  3.59236   10.0245  10.8269   9.1542
   0.2271502610   0.2271502610  -1.95408  3.59291    9.9955  10.7954   9.1266
   0.2297472633   0.2297472633  -1.94351  3.59344    9.9668  10.7642   9.0993
   0.2323442655   0.2323442655  -1.93307  3.59397    9.9385  10.7334   9.0723
   0.2349412678   0.2349412678  -1.92274  3.59450    9.9105  10.7030   9.0456
