# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.362   Z = 0.0067065   Y = 0.25501480   Age (Myr) = 14500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.05627  3.45938   13.7675  15.7240  12.4680
   0.1002996175   0.1002996175  -3.05127  3.46008   13.7478  15.6923  12.4507
   0.1005992349   0.1005992349  -3.04629  3.46078   13.7281  15.6607  12.4336
   0.1008988524   0.1008988524  -3.04132  3.46148   13.7086  15.6294  12.4165
   0.1011984699   0.1011984699  -3.03636  3.46217   13.6890  15.5981  12.3994
   0.1014980874   0.1014980874  -3.03144  3.46286   13.6696  15.5672  12.3825
   0.1017977048   0.1017977048  -3.02655  3.46354   13.6503  15.5365  12.3657
   0.1020973223   0.1020973223  -3.02166  3.46423   13.6311  15.5059  12.3489
   0.1023969398   0.1023969398  -3.01679  3.46491   13.6119  15.4755  12.3321
   0.1026965573   0.1026965573  -3.01193  3.46559   13.5927  15.4452  12.3154
   0.1029961747   0.1029961747  -3.00708  3.46627   13.5735  15.4150  12.2988
   0.1032957922   0.1032957922  -3.00224  3.46695   13.5545  15.3850  12.2821
   0.1035954097   0.1035954097  -2.99742  3.46762   13.5354  15.3551  12.2656
   0.1038950272   0.1038950272  -2.99260  3.46830   13.5164  15.3254  12.2491
   0.1041946446   0.1041946446  -2.98780  3.46897   13.4975  15.2958  12.2326
   0.1044942621   0.1044942621  -2.98300  3.46964   13.4786  15.2664  12.2162
   0.1047938796   0.1047938796  -2.97824  3.47031   13.4599  15.2372  12.1999
   0.1050934971   0.1050934971  -2.97350  3.47097   13.4412  15.2083  12.1836
   0.1053931145   0.1053931145  -2.96877  3.47163   13.4226  15.1795  12.1675
   0.1056927320   0.1056927320  -2.96404  3.47229   13.4040  15.1508  12.1514
   0.1059923495   0.1059923495  -2.95933  3.47295   13.3855  15.1223  12.1353
   0.1062919670   0.1062919670  -2.95462  3.47361   13.3671  15.0940  12.1193
   0.1065915844   0.1065915844  -2.94993  3.47427   13.3487  15.0658  12.1033
   0.1068912019   0.1068912019  -2.94524  3.47493   13.3303  15.0377  12.0874
   0.1071908194   0.1071908194  -2.94059  3.47558   13.3121  15.0100  12.0716
   0.1074904369   0.1074904369  -2.93594  3.47623   13.2940  14.9824  12.0559
   0.1077900543   0.1077900543  -2.93131  3.47688   13.2759  14.9550  12.0402
   0.1080896718   0.1080896718  -2.92668  3.47753   13.2579  14.9277  12.0246
   0.1083892893   0.1083892893  -2.92206  3.47817   13.2399  14.9006  12.0090
   0.1086889068   0.1086889068  -2.91745  3.47882   13.2220  14.8736  11.9935
   0.1089885242   0.1089885242  -2.91286  3.47946   13.2042  14.8469  11.9781
   0.1092881417   0.1092881417  -2.90829  3.48010   13.1865  14.8204  11.9628
   0.1095877592   0.1095877592  -2.90372  3.48074   13.1689  14.7940  11.9475
   0.1098873767   0.1098873767  -2.89916  3.48138   13.1512  14.7677  11.9322
   0.1101869941   0.1101869941  -2.89460  3.48202   13.1337  14.7416  11.9171
   0.1104866116   0.1104866116  -2.89006  3.48266   13.1162  14.7157  11.9019
   0.1107862291   0.1107862291  -2.88554  3.48329   13.0988  14.6900  11.8869
   0.1110858466   0.1110858466  -2.88102  3.48392   13.0815  14.6644  11.8719
   0.1113854640   0.1113854640  -2.87651  3.48456   13.0642  14.6389  11.8569
   0.1116850815   0.1116850815  -2.87201  3.48519   13.0470  14.6136  11.8420
   0.1119846990   0.1119846990  -2.86752  3.48582   13.0298  14.5885  11.8272
   0.1122843165   0.1122843165  -2.86304  3.48644   13.0128  14.5635  11.8124
   0.1125839339   0.1125839339  -2.85856  3.48707   12.9957  14.5386  11.7976
   0.1128835514   0.1128835514  -2.85410  3.48770   12.9787  14.5139  11.7829
   0.1131831689   0.1131831689  -2.84964  3.48832   12.9618  14.4893  11.7683
   0.1134827864   0.1134827864  -2.84519  3.48894   12.9449  14.4649  11.7537
   0.1137824038   0.1137824038  -2.84075  3.48957   12.9281  14.4406  11.7391
   0.1140820213   0.1140820213  -2.83631  3.49019   12.9113  14.4164  11.7245
