# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.330   Z = 0.0071861   Y = 0.25705446   Age (Myr) = 12500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.06254  3.45680   13.8195  15.8299  12.5087
   0.1003198634   0.1003198634  -3.05722  3.45755   13.7984  15.7956  12.4902
   0.1006397267   0.1006397267  -3.05191  3.45829   13.7774  15.7615  12.4718
   0.1009595901   0.1009595901  -3.04662  3.45904   13.7564  15.7277  12.4535
   0.1012794535   0.1012794535  -3.04135  3.45978   13.7355  15.6940  12.4352
   0.1015993169   0.1015993169  -3.03609  3.46052   13.7147  15.6606  12.4170
   0.1019191802   0.1019191802  -3.03084  3.46125   13.6940  15.6273  12.3988
   0.1022390436   0.1022390436  -3.02561  3.46199   13.6733  15.5942  12.3807
   0.1025589070   0.1025589070  -3.02040  3.46272   13.6526  15.5613  12.3627
   0.1028787704   0.1028787704  -3.01523  3.46345   13.6322  15.5288  12.3448
   0.1031986337   0.1031986337  -3.01008  3.46417   13.6118  15.4964  12.3270
   0.1035184971   0.1035184971  -3.00494  3.46489   13.5914  15.4641  12.3093
   0.1038383605   0.1038383605  -2.99981  3.46561   13.5711  15.4320  12.2916
   0.1041582238   0.1041582238  -2.99469  3.46633   13.5508  15.4001  12.2739
   0.1044780872   0.1044780872  -2.98959  3.46705   13.5306  15.3684  12.2563
   0.1047979506   0.1047979506  -2.98450  3.46776   13.5105  15.3368  12.2388
   0.1051178140   0.1051178140  -2.97943  3.46847   13.4904  15.3053  12.2213
   0.1054376773   0.1054376773  -2.97436  3.46919   13.4704  15.2741  12.2038
   0.1057575407   0.1057575407  -2.96931  3.46990   13.4504  15.2430  12.1864
   0.1060774041   0.1060774041  -2.96429  3.47060   13.4305  15.2122  12.1692
   0.1063972674   0.1063972674  -2.95929  3.47130   13.4108  15.1816  12.1520
   0.1067171308   0.1067171308  -2.95430  3.47200   13.3911  15.1511  12.1349
   0.1070369942   0.1070369942  -2.94932  3.47270   13.3715  15.1209  12.1179
   0.1073568576   0.1073568576  -2.94435  3.47340   13.3519  15.0908  12.1009
   0.1076767209   0.1076767209  -2.93939  3.47410   13.3324  15.0609  12.0839
   0.1079965843   0.1079965843  -2.93445  3.47479   13.3130  15.0312  12.0671
   0.1083164477   0.1083164477  -2.92951  3.47549   13.2936  15.0017  12.0503
   0.1086363111   0.1086363111  -2.92461  3.47618   13.2744  14.9724  12.0336
   0.1089561744   0.1089561744  -2.91971  3.47686   13.2553  14.9433  12.0170
   0.1092760378   0.1092760378  -2.91483  3.47755   13.2362  14.9145  12.0004
   0.1095959012   0.1095959012  -2.90995  3.47824   13.2172  14.8857  11.9840
   0.1099157645   0.1099157645  -2.90509  3.47892   13.1982  14.8572  11.9675
   0.1102356279   0.1102356279  -2.90023  3.47960   13.1794  14.8289  11.9512
   0.1105554913   0.1105554913  -2.89540  3.48028   13.1606  14.8008  11.9350
   0.1108753547   0.1108753547  -2.89058  3.48096   13.1419  14.7728  11.9188
   0.1111952180   0.1111952180  -2.88577  3.48164   13.1233  14.7451  11.9026
   0.1115150814   0.1115150814  -2.88096  3.48231   13.1048  14.7175  11.8866
   0.1118349448   0.1118349448  -2.87617  3.48298   13.0863  14.6900  11.8706
   0.1121548081   0.1121548081  -2.87139  3.48366   13.0679  14.6628  11.8546
   0.1124746715   0.1124746715  -2.86662  3.48433   13.0496  14.6358  11.8388
   0.1127945349   0.1127945349  -2.86186  3.48500   13.0313  14.6089  11.8230
   0.1131143983   0.1131143983  -2.85711  3.48566   13.0131  14.5821  11.8072
   0.1134342616   0.1134342616  -2.85237  3.48633   12.9950  14.5556  11.7915
   0.1137541250   0.1137541250  -2.84764  3.48700   12.9769  14.5292  11.7758
   0.1140739884   0.1140739884  -2.84292  3.48766   12.9589  14.5029  11.7602
   0.1143938518   0.1143938518  -2.83821  3.48832   12.9409  14.4768  11.7447
   0.1147137151   0.1147137151  -2.83350  3.48898   12.9230  14.4509  11.7292
   0.1150335785   0.1150335785  -2.82881  3.48964   12.9052  14.4251  11.7137
   0.1153534419   0.1153534419  -2.82412  3.49030   12.8874  14.3994  11.6983
   0.1156733052   0.1156733052  -2.81944  3.49096   12.8697  14.3739  11.6829
   0.1159931686   0.1159931686  -2.81476  3.49162   12.8520  14.3486  11.6676
   0.1163130320   0.1163130320  -2.81010  3.49228   12.8344  14.3233  11.6523
   0.1166328954   0.1166328954  -2.80543  3.49293   12.8168  14.2982  11.6370
   0.1169527587   0.1169527587  -2.80078  3.49359   12.7993  14.2733  11.6218
   0.1172726221   0.1172726221  -2.79613  3.49424   12.7818  14.2484  11.6066
   0.1175924855   0.1175924855  -2.79149  3.49489   12.7644  14.2237  11.5915
   0.1179123488   0.1179123488  -2.78685  3.49555   12.7470  14.1991  11.5764
   0.1182322122   0.1182322122  -2.78221  3.49620   12.7296  14.1747  11.5613
   0.1185520756   0.1185520756  -2.77758  3.49685   12.7123  14.1503  11.5463
   0.1188719390   0.1188719390  -2.77296  3.49750   12.6951  14.1261  11.5313
   0.1191918023   0.1191918023  -2.76834  3.49815   12.6779  14.1020  11.5163
   0.1195116657   0.1195116657  -2.76372  3.49880   12.6607  14.0780  11.5014
   0.1198315291   0.1198315291  -2.75910  3.49945   12.6436  14.0541  11.4865
   0.1201513925   0.1201513925  -2.75521  3.49993   12.6297  14.0352  11.4743
   0.1204712558   0.1204712558  -2.75213  3.50024   12.6194  14.0218  11.4650
   0.1207911192   0.1207911192  -2.74905  3.50054   12.6092  14.0085  11.4558
   0.1211109826   0.1211109826  -2.74598  3.50084   12.5990  13.9952  11.4466
   0.1214308459   0.1214308459  -2.74293  3.50114   12.5888  13.9819  11.4374
   0.1217507093   0.1217507093  -2.73987  3.50144   12.5786  13.9687  11.4283
   0.1220705727   0.1220705727  -2.73683  3.50174   12.5685  13.9556  11.4192
   0.1223904361   0.1223904361  -2.73379  3.50204   12.5584  13.9425  11.4101
   0.1227102994   0.1227102994  -2.73076  3.50234   12.5484  13.9294  11.4011
   0.1230301628   0.1230301628  -2.72774  3.50264   12.5384  13.9164  11.3921
   0.1233500262   0.1233500262  -2.72473  3.50293   12.5284  13.9035  11.3831
   0.1236698895   0.1236698895  -2.72172  3.50323   12.5184  13.8906  11.3742
   0.1239897529   0.1239897529  -2.71872  3.50353   12.5085  13.8778  11.3652
   0.1243096163   0.1243096163  -2.71572  3.50382   12.4986  13.8650  11.3563
   0.1246294797   0.1246294797  -2.71274  3.50411   12.4887  13.8522  11.3475
   0.1249493430   0.1249493430  -2.70976  3.50441   12.4789  13.8395  11.3386
   0.1252692064   0.1252692064  -2.70678  3.50470   12.4691  13.8269  11.3298
   0.1255890698   0.1255890698  -2.70381  3.50499   12.4593  13.8143  11.3210
   0.1259089332   0.1259089332  -2.70085  3.50528   12.4496  13.8017  11.3123
   0.1262287965   0.1262287965  -2.69790  3.50557   12.4398  13.7892  11.3035
   0.1265486599   0.1265486599  -2.69495  3.50586   12.4301  13.7768  11.2948
   0.1268685233   0.1268685233  -2.69201  3.50615   12.4205  13.7643  11.2861
   0.1271883866   0.1271883866  -2.68907  3.50644   12.4108  13.7520  11.2775
   0.1275082500   0.1275082500  -2.68614  3.50673   12.4012  13.7396  11.2688
   0.1278281134   0.1278281134  -2.68322  3.50702   12.3917  13.7273  11.2602
   0.1281479768   0.1281479768  -2.68030  3.50730   12.3821  13.7151  11.2516
   0.1284678401   0.1284678401  -2.67739  3.50759   12.3726  13.7029  11.2431
   0.1287877035   0.1287877035  -2.67448  3.50788   12.3631  13.6907  11.2345
   0.1291075669   0.1291075669  -2.67158  3.50816   12.3536  13.6786  11.2260
   0.1294274302   0.1294274302  -2.66869  3.50845   12.3441  13.6665  11.2175
   0.1297472936   0.1297472936  -2.66580  3.50873   12.3347  13.6544  11.2090
   0.1300671570   0.1300671570  -2.66291  3.50902   12.3253  13.6424  11.2005
   0.1303870204   0.1303870204  -2.66003  3.50930   12.3159  13.6304  11.1921
   0.1307068837   0.1307068837  -2.65716  3.50958   12.3065  13.6184  11.1837
   0.1310267471   0.1310267471  -2.65429  3.50986   12.2971  13.6065  11.1752
   0.1313466105   0.1313466105  -2.65143  3.51014   12.2878  13.5946  11.1668
   0.1316664739   0.1316664739  -2.64857  3.51043   12.2785  13.5828  11.1585
   0.1347373596   0.1347373596  -2.62119  3.51310   12.1893  13.4698  11.0781
   0.1378082454   0.1378082454  -2.59442  3.51572   12.1019  13.3599  10.9992
   0.1408791311   0.1408791311  -2.56823  3.51827   12.0159  13.2525  10.9214
   0.1439500169   0.1439500169  -2.54261  3.52077   11.9310  13.1474  10.8442
   0.1470209026   0.1470209026  -2.51753  3.52322   11.8475  13.0449  10.7680
   0.1500917884   0.1500917884  -2.49292  3.52560   11.7658  12.9456  10.6932
   0.1531626741   0.1531626741  -2.47282  3.52705   11.7034  12.8729  10.6349
   0.1562335599   0.1562335599  -2.45306  3.52847   11.6424  12.8022  10.5778
   0.1593044456   0.1593044456  -2.43364  3.52987   11.5827  12.7334  10.5219
   0.1623753314   0.1623753314  -2.41453  3.53124   11.5244  12.6667  10.4673
   0.1654462171   0.1654462171  -2.39574  3.53259   11.4674  12.6019  10.4139
   0.1685171029   0.1685171029  -2.37725  3.53391   11.4119  12.5390  10.3618
   0.1715879886   0.1715879886  -2.35905  3.53521   11.3576  12.4779  10.3108
   0.1746588744   0.1746588744  -2.34114  3.53648   11.3045  12.4182  10.2609
   0.1777297601   0.1777297601  -2.32351  3.53774   11.2525  12.3600  10.2121
   0.1808006459   0.1808006459  -2.30647  3.53891   11.2027  12.3045  10.1653
   0.1838715316   0.1838715316  -2.29059  3.53989   11.1571  12.2542  10.1222
   0.1869424174   0.1869424174  -2.27495  3.54086   11.1124  12.2048  10.0799
   0.1900133031   0.1900133031  -2.25954  3.54182   11.0683  12.1561  10.0383
   0.1930841889   0.1930841889  -2.24435  3.54276   11.0251  12.1083   9.9975
   0.1961550746   0.1961550746  -2.22937  3.54368   10.9825  12.0612   9.9573
   0.1992259604   0.1992259604  -2.21461  3.54459   10.9405  12.0147   9.9178
   0.2022968461   0.2022968461  -2.20051  3.54542   10.9008  11.9706   9.8802
   0.2053677319   0.2053677319  -2.18677  3.54622   10.8621  11.9278   9.8436
   0.2084386176   0.2084386176  -2.17321  3.54700   10.8239  11.8855   9.8076
   0.2115095034   0.2115095034  -2.15963  3.54778   10.7858  11.8433   9.7716
   0.2145803891   0.2145803891  -2.14623  3.54855   10.7482  11.8015   9.7361
   0.2176512749   0.2176512749  -2.13302  3.54930   10.7111  11.7603   9.7012
   0.2207221606   0.2207221606  -2.11998  3.55005   10.6745  11.7196   9.6667
   0.2237930464   0.2237930464  -2.10711  3.55078   10.6384  11.6795   9.6326
   0.2268639321   0.2268639321  -2.09442  3.55151   10.6028  11.6398   9.5991
   0.2299348179   0.2299348179  -2.08188  3.55222   10.5676  11.6007   9.5659
   0.2330057037   0.2330057037  -2.06951  3.55293   10.5329  11.5620   9.5332
   0.2360765894   0.2360765894  -2.05729  3.55362   10.4986  11.5237   9.5009
   0.2391474752   0.2391474752  -2.04523  3.55431   10.4647  11.4860   9.4691
   0.2422183609   0.2422183609  -2.03331  3.55499   10.4313  11.4486   9.4375
   0.2452892467   0.2452892467  -2.02154  3.55565   10.3982  11.4118   9.4064
   0.2483601324   0.2483601324  -2.00990  3.55631   10.3655  11.3753   9.3756
   0.2514310182   0.2514310182  -1.99858  3.55695   10.3337  11.3398   9.3457
   0.2545019039   0.2545019039  -1.98759  3.55757   10.3028  11.3054   9.3166
   0.2575727897   0.2575727897  -1.97668  3.55818   10.2721  11.2712   9.2877
   0.2606436754   0.2606436754  -1.96590  3.55878   10.2418  11.2374   9.2591
   0.2637145612   0.2637145612  -1.95526  3.55938   10.2118  11.2041   9.2309
   0.2667854469   0.2667854469  -1.94474  3.55997   10.1822  11.1711   9.2030
   0.2698563327   0.2698563327  -1.93434  3.56055   10.1530  11.1386   9.1755
   0.2729272184   0.2729272184  -1.92407  3.56112   10.1240  11.1064   9.1482
   0.2759981042   0.2759981042  -1.91391  3.56169   10.0955  11.0746   9.1213
   0.2790689899   0.2790689899  -1.90387  3.56225   10.0672  11.0431   9.0947
   0.2821398757   0.2821398757  -1.89394  3.56280   10.0393  11.0121   9.0684
   0.2852107614   0.2852107614  -1.88409  3.56335   10.0116  10.9813   9.0423
   0.2882816472   0.2882816472  -1.87436  3.56390    9.9842  10.9509   9.0165
   0.2913525329   0.2913525329  -1.86474  3.56443    9.9571  10.9208   8.9910
   0.2944234187   0.2944234187  -1.85522  3.56496    9.9304  10.8911   8.9658
   0.2974943044   0.2974943044  -1.84581  3.56548    9.9039  10.8618   8.9409
   0.3005651902   0.3005651902  -1.83660  3.56600    9.8781  10.8331   8.9165
