# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.050   Z = 0.0013970   Y = 0.24881346   Age (Myr) = 14500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.98245  3.48931   13.1081  14.4484  11.9806
   0.1002741982   0.1002741982  -2.97785  3.48991   13.0931  14.4289  11.9673
   0.1005483964   0.1005483964  -2.97327  3.49050   13.0781  14.4095  11.9540
   0.1008225947   0.1008225947  -2.96874  3.49109   13.0633  14.3904  11.9409
   0.1010967929   0.1010967929  -2.96422  3.49168   13.0486  14.3713  11.9278
   0.1013709911   0.1013709911  -2.95970  3.49227   13.0338  14.3523  11.9147
   0.1016451893   0.1016451893  -2.95520  3.49285   13.0191  14.3333  11.9016
   0.1019193875   0.1019193875  -2.95070  3.49343   13.0045  14.3145  11.8886
   0.1021935858   0.1021935858  -2.94622  3.49402   12.9899  14.2957  11.8756
   0.1024677840   0.1024677840  -2.94174  3.49460   12.9753  14.2770  11.8626
   0.1027419822   0.1027419822  -2.93727  3.49518   12.9607  14.2583  11.8496
   0.1030161804   0.1030161804  -2.93282  3.49576   12.9462  14.2397  11.8367
   0.1032903786   0.1032903786  -2.92837  3.49633   12.9317  14.2212  11.8238
   0.1035645768   0.1035645768  -2.92393  3.49691   12.9173  14.2027  11.8109
   0.1038387751   0.1038387751  -2.91953  3.49748   12.9030  14.1844  11.7982
   0.1041129733   0.1041129733  -2.91514  3.49805   12.8887  14.1662  11.7854
   0.1043871715   0.1043871715  -2.91076  3.49862   12.8745  14.1481  11.7728
   0.1046613697   0.1046613697  -2.90638  3.49919   12.8603  14.1300  11.7601
   0.1049355679   0.1049355679  -2.90201  3.49976   12.8462  14.1119  11.7475
   0.1052097662   0.1052097662  -2.89765  3.50032   12.8320  14.0939  11.7349
   0.1054839644   0.1054839644  -2.89330  3.50089   12.8179  14.0760  11.7223
   0.1057581626   0.1057581626  -2.88896  3.50145   12.8039  14.0581  11.7098
   0.1060323608   0.1060323608  -2.88464  3.50201   12.7900  14.0404  11.6974
   0.1063065590   0.1063065590  -2.88034  3.50257   12.7761  14.0227  11.6850
   0.1065807573   0.1065807573  -2.87604  3.50313   12.7622  14.0050  11.6727
   0.1068549555   0.1068549555  -2.87175  3.50369   12.7484  13.9874  11.6603
   0.1071291537   0.1071291537  -2.86747  3.50425   12.7346  13.9699  11.6481
   0.1074033519   0.1074033519  -2.86319  3.50480   12.7208  13.9524  11.6358
   0.1076775501   0.1076775501  -2.85892  3.50536   12.7072  13.9349  11.6236
   0.1079517484   0.1079517484  -2.85468  3.50591   12.6935  13.9176  11.6115
   0.1082259466   0.1082259466  -2.85044  3.50646   12.6800  13.9003  11.5994
