# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.050   Z = 0.0013970   Y = 0.24881346   Age (Myr) = 13000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.98224  3.48934   13.1074  14.4475  11.9801
   0.1002880795   0.1002880795  -2.97742  3.48997   13.0917  14.4271  11.9661
   0.1005761591   0.1005761591  -2.97260  3.49059   13.0759  14.4067  11.9521
   0.1008642386   0.1008642386  -2.96780  3.49121   13.0603  14.3864  11.9382
   0.1011523181   0.1011523181  -2.96301  3.49184   13.0446  14.3662  11.9243
   0.1014403977   0.1014403977  -2.95825  3.49245   13.0291  14.3462  11.9105
   0.1017284772   0.1017284772  -2.95352  3.49307   13.0137  14.3263  11.8968
   0.1020165568   0.1020165568  -2.94881  3.49368   12.9983  14.3065  11.8831
   0.1023046363   0.1023046363  -2.94410  3.49429   12.9830  14.2868  11.8694
   0.1025927158   0.1025927158  -2.93941  3.49490   12.9677  14.2672  11.8558
   0.1028807954   0.1028807954  -2.93473  3.49551   12.9524  14.2477  11.8422
   0.1031688749   0.1031688749  -2.93005  3.49611   12.9372  14.2282  11.8287
   0.1034569544   0.1034569544  -2.92539  3.49672   12.9220  14.2088  11.8151
   0.1037450340   0.1037450340  -2.92073  3.49733   12.9069  14.1894  11.8017
   0.1040331135   0.1040331135  -2.91609  3.49793   12.8918  14.1702  11.7882
   0.1043211930   0.1043211930  -2.91145  3.49853   12.8768  14.1510  11.7748
   0.1046092726   0.1046092726  -2.90685  3.49913   12.8618  14.1319  11.7615
   0.1048973521   0.1048973521  -2.90227  3.49972   12.8470  14.1130  11.7482
   0.1051854317   0.1051854317  -2.89769  3.50032   12.8322  14.0941  11.7350
   0.1054735112   0.1054735112  -2.89312  3.50091   12.8174  14.0753  11.7218
   0.1057615907   0.1057615907  -2.88857  3.50150   12.8026  14.0565  11.7087
   0.1060496703   0.1060496703  -2.88401  3.50209   12.7879  14.0378  11.6956
   0.1063377498   0.1063377498  -2.87947  3.50269   12.7733  14.0191  11.6825
   0.1066258293   0.1066258293  -2.87494  3.50327   12.7587  14.0005  11.6695
   0.1069139089   0.1069139089  -2.87044  3.50386   12.7442  13.9821  11.6566
   0.1072019884   0.1072019884  -2.86594  3.50444   12.7297  13.9637  11.6437
   0.1074900679   0.1074900679  -2.86146  3.50503   12.7153  13.9453  11.6309
   0.1077781475   0.1077781475  -2.85698  3.50561   12.7009  13.9270  11.6181
   0.1080662270   0.1080662270  -2.85251  3.50619   12.6866  13.9087  11.6053
   0.1083543065   0.1083543065  -2.84804  3.50677   12.6723  13.8905  11.5926
   0.1086423861   0.1086423861  -2.84360  3.50735   12.6581  13.8724  11.5800
   0.1089304656   0.1089304656  -2.83917  3.50792   12.6439  13.8544  11.5674
   0.1092185452   0.1092185452  -2.83475  3.50850   12.6298  13.8364  11.5548
   0.1095066247   0.1095066247  -2.83033  3.50907   12.6157  13.8184  11.5422
   0.1097947042   0.1097947042  -2.82591  3.50965   12.6016  13.8005  11.5297
   0.1100827838   0.1100827838  -2.82152  3.51022   12.5875  13.7827  11.5171
   0.1103708633   0.1103708633  -2.81713  3.51079   12.5735  13.7649  11.5047
   0.1106589428   0.1106589428  -2.81275  3.51136   12.5595  13.7472  11.4922
   0.1109470224   0.1109470224  -2.80838  3.51193   12.5455  13.7296  11.4797
   0.1112351019   0.1112351019  -2.80401  3.51250   12.5315  13.7120  11.4672
   0.1115231814   0.1115231814  -2.79966  3.51307   12.5176  13.6945  11.4547
   0.1118112610   0.1118112610  -2.79531  3.51363   12.5036  13.6770  11.4422
   0.1120993405   0.1120993405  -2.79096  3.51420   12.4897  13.6596  11.4297
   0.1123874201   0.1123874201  -2.78663  3.51476   12.4757  13.6423  11.4172
