# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.402   Z = 0.0061164   Y = 0.25501480   Age (Myr) = 14000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.04768  3.46282   13.6993  15.5872  12.4148
   0.1003013695   0.1003013695  -3.04264  3.46352   13.6796  15.5557  12.3976
   0.1006027390   0.1006027390  -3.03762  3.46422   13.6599  15.5244  12.3804
   0.1009041085   0.1009041085  -3.03261  3.46492   13.6402  15.4932  12.3633
   0.1012054780   0.1012054780  -3.02761  3.46561   13.6206  15.4621  12.3462
   0.1015068475   0.1015068475  -3.02263  3.46631   13.6011  15.4313  12.3292
   0.1018082170   0.1018082170  -3.01770  3.46699   13.5817  15.4008  12.3124
   0.1021095865   0.1021095865  -3.01278  3.46768   13.5623  15.3704  12.2956
   0.1024109560   0.1024109560  -3.00786  3.46836   13.5431  15.3402  12.2788
   0.1027123255   0.1027123255  -3.00296  3.46905   13.5238  15.3101  12.2621
   0.1030136950   0.1030136950  -2.99808  3.46973   13.5047  15.2803  12.2455
   0.1033150645   0.1033150645  -2.99320  3.47041   13.4856  15.2505  12.2289
   0.1036164340   0.1036164340  -2.98833  3.47109   13.4665  15.2209  12.2123
   0.1039178035   0.1039178035  -2.98348  3.47176   13.4475  15.1915  12.1958
   0.1042191730   0.1042191730  -2.97864  3.47244   13.4285  15.1623  12.1794
   0.1045205425   0.1045205425  -2.97381  3.47311   13.4097  15.1332  12.1630
   0.1048219121   0.1048219121  -2.96900  3.47378   13.3909  15.1044  12.1467
   0.1051232816   0.1051232816  -2.96421  3.47445   13.3722  15.0758  12.1305
   0.1054246511   0.1054246511  -2.95944  3.47511   13.3536  15.0474  12.1144
   0.1057260206   0.1057260206  -2.95468  3.47578   13.3351  15.0191  12.0984
   0.1060273901   0.1060273901  -2.94993  3.47644   13.3166  14.9910  12.0823
   0.1063287596   0.1063287596  -2.94519  3.47710   13.2982  14.9631  12.0664
   0.1066301291   0.1066301291  -2.94046  3.47776   13.2798  14.9354  12.0505
   0.1069314986   0.1069314986  -2.93574  3.47842   13.2615  14.9078  12.0347
   0.1072328681   0.1072328681  -2.93104  3.47907   13.2433  14.8805  12.0189
   0.1075342376   0.1075342376  -2.92636  3.47972   13.2253  14.8534  12.0033
   0.1078356071   0.1078356071  -2.92169  3.48037   13.2073  14.8264  11.9877
   0.1081369766   0.1081369766  -2.91702  3.48102   13.1893  14.7996  11.9722
   0.1084383461   0.1084383461  -2.91237  3.48167   13.1714  14.7730  11.9567
   0.1087397156   0.1087397156  -2.90772  3.48232   13.1536  14.7465  11.9413
   0.1090410851   0.1090410851  -2.90309  3.48297   13.1358  14.7202  11.9259
   0.1093424546   0.1093424546  -2.89848  3.48361   13.1181  14.6942  11.9107
   0.1096438241   0.1096438241  -2.89388  3.48425   13.1005  14.6682  11.8955
   0.1099451936   0.1099451936  -2.88928  3.48489   13.0830  14.6425  11.8803
   0.1102465631   0.1102465631  -2.88469  3.48553   13.0655  14.6169  11.8652
   0.1105479326   0.1105479326  -2.88011  3.48617   13.0481  14.5914  11.8501
   0.1108493021   0.1108493021  -2.87555  3.48681   13.0308  14.5661  11.8351
   0.1111506716   0.1111506716  -2.87100  3.48744   13.0135  14.5410  11.8202
   0.1114520411   0.1114520411  -2.86646  3.48808   12.9963  14.5160  11.8053
   0.1117534106   0.1117534106  -2.86192  3.48871   12.9791  14.4912  11.7904
   0.1120547801   0.1120547801  -2.85739  3.48934   12.9620  14.4665  11.7756
   0.1123561496   0.1123561496  -2.85288  3.48997   12.9450  14.4420  11.7609
   0.1126575191   0.1126575191  -2.84837  3.49060   12.9280  14.4177  11.7462
   0.1129588886   0.1129588886  -2.84387  3.49123   12.9111  14.3934  11.7315
   0.1132602581   0.1132602581  -2.83938  3.49185   12.8942  14.3693  11.7169
   0.1135616276   0.1135616276  -2.83490  3.49248   12.8774  14.3454  11.7023
   0.1138629972   0.1138629972  -2.83042  3.49310   12.8606  14.3216  11.6878
   0.1141643667   0.1141643667  -2.82595  3.49372   12.8439  14.2979  11.6733
   0.1144657362   0.1144657362  -2.82149  3.49435   12.8273  14.2743  11.6588
   0.1147671057   0.1147671057  -2.81703  3.49497   12.8107  14.2509  11.6444
   0.1150684752   0.1150684752  -2.81258  3.49559   12.7941  14.2276  11.6300
   0.1153698447   0.1153698447  -2.80814  3.49621   12.7776  14.2044  11.6157
   0.1156712142   0.1156712142  -2.80370  3.49683   12.7612  14.1814  11.6014
   0.1159725837   0.1159725837  -2.79927  3.49744   12.7448  14.1585  11.5872
   0.1162739532   0.1162739532  -2.79485  3.49806   12.7285  14.1357  11.5730
   0.1165753227   0.1165753227  -2.79042  3.49868   12.7122  14.1129  11.5588
   0.1168766922   0.1168766922  -2.78601  3.49929   12.6959  14.0904  11.5447
   0.1171780617   0.1171780617  -2.78160  3.49991   12.6797  14.0679  11.5306
   0.1174794312   0.1174794312  -2.77719  3.50052   12.6635  14.0455  11.5165
   0.1177808007   0.1177808007  -2.77278  3.50114   12.6474  14.0232  11.5025
   0.1180821702   0.1180821702  -2.76838  3.50175   12.6313  14.0011  11.4885
   0.1183835397   0.1183835397  -2.76398  3.50237   12.6153  13.9790  11.4746
   0.1186849092   0.1186849092  -2.75958  3.50298   12.5993  13.9570  11.4607
   0.1189862787   0.1189862787  -2.75519  3.50359   12.5834  13.9351  11.4468
   0.1192876482   0.1192876482  -2.75080  3.50420   12.5675  13.9133  11.4330
   0.1195890177   0.1195890177  -2.74641  3.50481   12.5517  13.8916  11.4192
   0.1198903872   0.1198903872  -2.74202  3.50543   12.5358  13.8700  11.4055
   0.1201917567   0.1201917567  -2.73857  3.50583   12.5241  13.8544  11.3950
   0.1204931262   0.1204931262  -2.73567  3.50611   12.5146  13.8423  11.3865
   0.1207944957   0.1207944957  -2.73277  3.50639   12.5051  13.8302  11.3780
   0.1210958652   0.1210958652  -2.72987  3.50668   12.4957  13.8181  11.3695
   0.1213972347   0.1213972347  -2.72699  3.50696   12.4863  13.8061  11.3611
