# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.220   Z = 0.0000948   Y = 0.24711767   Age (Myr) = 12500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.87283  3.53167   12.4216  13.4735  11.4349
   0.1002153407   0.1002153407  -2.86916  3.53211   12.4106  13.4614  11.4249
   0.1004306815   0.1004306815  -2.86550  3.53254   12.3997  13.4494  11.4150
   0.1006460222   0.1006460222  -2.86184  3.53298   12.3887  13.4373  11.4052
   0.1008613630   0.1008613630  -2.85819  3.53341   12.3778  13.4253  11.3953
   0.1010767037   0.1010767037  -2.85455  3.53384   12.3670  13.4133  11.3855
   0.1012920445   0.1012920445  -2.85091  3.53427   12.3561  13.4013  11.3757
   0.1015073852   0.1015073852  -2.84728  3.53471   12.3454  13.3893  11.3660
   0.1017227259   0.1017227259  -2.84366  3.53514   12.3346  13.3773  11.3563
   0.1019380667   0.1019380667  -2.84004  3.53557   12.3239  13.3654  11.3466
   0.1021534074   0.1021534074  -2.83642  3.53599   12.3132  13.3534  11.3369
   0.1023687482   0.1023687482  -2.83283  3.53642   12.3026  13.3416  11.3273
   0.1025840889   0.1025840889  -2.82926  3.53685   12.2921  13.3297  11.3178
   0.1027994297   0.1027994297  -2.82569  3.53727   12.2816  13.3179  11.3083
   0.1030147704   0.1030147704  -2.82213  3.53769   12.2711  13.3061  11.2988
   0.1032301111   0.1032301111  -2.81857  3.53812   12.2607  13.2943  11.2894
   0.1034454519   0.1034454519  -2.81501  3.53854   12.2503  13.2825  11.2799
   0.1036607926   0.1036607926  -2.81146  3.53896   12.2400  13.2708  11.2705
   0.1038761334   0.1038761334  -2.80792  3.53938   12.2296  13.2590  11.2612
   0.1040914741   0.1040914741  -2.80438  3.53980   12.2194  13.2473  11.2518
   0.1043068149   0.1043068149  -2.80086  3.54022   12.2092  13.2356  11.2425
   0.1045221556   0.1045221556  -2.79736  3.54064   12.1990  13.2240  11.2332
   0.1047374963   0.1047374963  -2.79385  3.54106   12.1889  13.2124  11.2240
   0.1049528371   0.1049528371  -2.79036  3.54147   12.1789  13.2008  11.2148
   0.1051681778   0.1051681778  -2.78686  3.54189   12.1689  13.1892  11.2056
   0.1053835186   0.1053835186  -2.78337  3.54230   12.1589  13.1776  11.1964
   0.1055988593   0.1055988593  -2.77989  3.54272   12.1489  13.1660  11.1873
   0.1058142001   0.1058142001  -2.77642  3.54313   12.1391  13.1545  11.1782
   0.1060295408   0.1060295408  -2.77297  3.54354   12.1292  13.1430  11.1691
   0.1062448815   0.1062448815  -2.76951  3.54395   12.1195  13.1316  11.1601
   0.1064602223   0.1064602223  -2.76606  3.54436   12.1097  13.1201  11.1510
   0.1066755630   0.1066755630  -2.76262  3.54477   12.1000  13.1087  11.1420
   0.1068909038   0.1068909038  -2.75917  3.54518   12.0903  13.0973  11.1330
   0.1071062445   0.1071062445  -2.75575  3.54559   12.0807  13.0859  11.1241
   0.1073215853   0.1073215853  -2.75233  3.54600   12.0712  13.0746  11.1151
   0.1075369260   0.1075369260  -2.74891  3.54640   12.0617  13.0632  11.1062
   0.1077522667   0.1077522667  -2.74550  3.54681   12.0522  13.0519  11.0973
   0.1079676075   0.1079676075  -2.74209  3.54721   12.0427  13.0406  11.0885
   0.1081829482   0.1081829482  -2.73869  3.54762   12.0333  13.0294  11.0796
   0.1083982890   0.1083982890  -2.73530  3.54802   12.0239  13.0181  11.0708
   0.1086136297   0.1086136297  -2.73191  3.54842   12.0145  13.0069  11.0620
   0.1088289704   0.1088289704  -2.72852  3.54883   12.0052  12.9956  11.0532
   0.1090443112   0.1090443112  -2.72515  3.54923   11.9959  12.9844  11.0445
   0.1092596519   0.1092596519  -2.72178  3.54963   11.9866  12.9733  11.0357
   0.1094749927   0.1094749927  -2.71841  3.55003   11.9774  12.9621  11.0270
   0.1096903334   0.1096903334  -2.71504  3.55043   11.9681  12.9509  11.0183
   0.1099056742   0.1099056742  -2.71169  3.55083   11.9589  12.9398  11.0096
   0.1101210149   0.1101210149  -2.70834  3.55123   11.9498  12.9286  11.0010
   0.1103363556   0.1103363556  -2.70498  3.55162   11.9406  12.9175  10.9923
   0.1105516964   0.1105516964  -2.70164  3.55202   11.9314  12.9064  10.9837
   0.1107670371   0.1107670371  -2.69830  3.55242   11.9223  12.8953  10.9751
   0.1109823779   0.1109823779  -2.69496  3.55281   11.9132  12.8842  10.9665
   0.1111977186   0.1111977186  -2.69162  3.55321   11.9041  12.8732  10.9579
   0.1114130594   0.1114130594  -2.68830  3.55360   11.8950  12.8621  10.9493
   0.1116284001   0.1116284001  -2.68497  3.55400   11.8859  12.8510  10.9408
   0.1118437408   0.1118437408  -2.68164  3.55439   11.8768  12.8400  10.9322
   0.1120590816   0.1120590816  -2.67832  3.55479   11.8677  12.8289  10.9237
   0.1122744223   0.1122744223  -2.67500  3.55518   11.8586  12.8179  10.9152
   0.1124897631   0.1124897631  -2.67168  3.55557   11.8496  12.8068  10.9067
   0.1127051038   0.1127051038  -2.66837  3.55596   11.8405  12.7958  10.8982
   0.1129204446   0.1129204446  -2.66505  3.55636   11.8314  12.7848  10.8897
