# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.502   Z = 0.0048885   Y = 0.25208607   Age (Myr) = 13500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.03486  3.46798   13.5867  15.3607  12.3286
   0.1003055628   0.1003055628  -3.02976  3.46868   13.5669  15.3298  12.3115
   0.1006111256   0.1006111256  -3.02468  3.46938   13.5472  15.2991  12.2944
   0.1009166883   0.1009166883  -3.01961  3.47007   13.5276  15.2686  12.2774
   0.1012222511   0.1012222511  -3.01455  3.47077   13.5080  15.2383  12.2604
   0.1015278139   0.1015278139  -3.00950  3.47146   13.4885  15.2081  12.2436
   0.1018333767   0.1018333767  -3.00450  3.47214   13.4692  15.1783  12.2268
   0.1021389394   0.1021389394  -2.99952  3.47283   13.4500  15.1487  12.2101
   0.1024445022   0.1024445022  -2.99455  3.47351   13.4308  15.1193  12.1935
   0.1027500650   0.1027500650  -2.98959  3.47419   13.4116  15.0901  12.1770
   0.1030556278   0.1030556278  -2.98465  3.47487   13.3926  15.0610  12.1605
   0.1033611905   0.1033611905  -2.97971  3.47554   13.3736  15.0321  12.1441
   0.1036667533   0.1036667533  -2.97479  3.47622   13.3547  15.0034  12.1277
   0.1039723161   0.1039723161  -2.96988  3.47689   13.3358  14.9749  12.1114
   0.1042778789   0.1042778789  -2.96498  3.47757   13.3170  14.9466  12.0951
   0.1045834417   0.1045834417  -2.96010  3.47824   13.2983  14.9184  12.0789
   0.1048890044   0.1048890044  -2.95522  3.47891   13.2796  14.8905  12.0628
   0.1051945672   0.1051945672  -2.95039  3.47957   13.2611  14.8628  12.0468
   0.1055001300   0.1055001300  -2.94556  3.48023   13.2427  14.8354  12.0309
   0.1058056928   0.1058056928  -2.94075  3.48089   13.2243  14.8081  12.0151
   0.1061112555   0.1061112555  -2.93594  3.48155   13.2060  14.7810  11.9993
   0.1064168183   0.1064168183  -2.93115  3.48221   13.1878  14.7541  11.9835
   0.1067223811   0.1067223811  -2.92636  3.48287   13.1696  14.7273  11.9678
   0.1070279439   0.1070279439  -2.92159  3.48352   13.1515  14.7007  11.9522
   0.1073335067   0.1073335067  -2.91683  3.48418   13.1335  14.6743  11.9367
   0.1076390694   0.1076390694  -2.91210  3.48483   13.1157  14.6482  11.9212
   0.1079446322   0.1079446322  -2.90737  3.48547   13.0978  14.6222  11.9058
   0.1082501950   0.1082501950  -2.90266  3.48612   13.0801  14.5964  11.8905
   0.1085557578   0.1085557578  -2.89795  3.48677   13.0624  14.5707  11.8752
   0.1088613205   0.1088613205  -2.89325  3.48741   13.0447  14.5452  11.8599
   0.1091668833   0.1091668833  -2.88857  3.48806   13.0272  14.5199  11.8447
   0.1094724461   0.1094724461  -2.88390  3.48870   13.0097  14.4948  11.8296
