# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.190   Z = 0.0010120   Y = 0.24828132   Age (Myr) = 13500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.96929  3.49440   13.0118  14.2984  11.9065
   0.1002708801   0.1002708801  -2.96471  3.49499   12.9973  14.2800  11.8934
   0.1005417601   0.1005417601  -2.96014  3.49558   12.9828  14.2617  11.8805
   0.1008126402   0.1008126402  -2.95558  3.49618   12.9684  14.2435  11.8675
   0.1010835202   0.1010835202  -2.95106  3.49676   12.9541  14.2255  11.8547
   0.1013544003   0.1013544003  -2.94656  3.49735   12.9399  14.2075  11.8420
   0.1016252803   0.1016252803  -2.94206  3.49793   12.9257  14.1896  11.8292
   0.1018961604   0.1018961604  -2.93758  3.49852   12.9115  14.1717  11.8165
   0.1021670404   0.1021670404  -2.93310  3.49910   12.8974  14.1539  11.8038
   0.1024379205   0.1024379205  -2.92864  3.49968   12.8833  14.1362  11.7912
   0.1027088005   0.1027088005  -2.92418  3.50026   12.8692  14.1184  11.7786
   0.1029796806   0.1029796806  -2.91973  3.50084   12.8552  14.1008  11.7660
   0.1032505607   0.1032505607  -2.91529  3.50141   12.8412  14.0831  11.7535
   0.1035214407   0.1035214407  -2.91086  3.50199   12.8273  14.0656  11.7410
   0.1037923208   0.1037923208  -2.90644  3.50256   12.8133  14.0480  11.7285
   0.1040632008   0.1040632008  -2.90206  3.50314   12.7996  14.0306  11.7162
   0.1043340809   0.1043340809  -2.89768  3.50370   12.7858  14.0133  11.7039
   0.1046049609   0.1046049609  -2.89332  3.50427   12.7721  13.9959  11.6916
   0.1048758410   0.1048758410  -2.88896  3.50484   12.7584  13.9787  11.6794
   0.1051467210   0.1051467210  -2.88461  3.50541   12.7448  13.9614  11.6672
   0.1054176011   0.1054176011  -2.88026  3.50597   12.7312  13.9442  11.6550
   0.1056884811   0.1056884811  -2.87593  3.50653   12.7176  13.9270  11.6429
   0.1059593612   0.1059593612  -2.87160  3.50710   12.7041  13.9099  11.6308
   0.1062302413   0.1062302413  -2.86730  3.50766   12.6907  13.8929  11.6188
   0.1065011213   0.1065011213  -2.86301  3.50821   12.6773  13.8759  11.6069
   0.1067720014   0.1067720014  -2.85873  3.50877   12.6639  13.8590  11.5949
   0.1070428814   0.1070428814  -2.85446  3.50933   12.6505  13.8421  11.5830
   0.1073137615   0.1073137615  -2.85019  3.50988   12.6372  13.8253  11.5711
   0.1075846415   0.1075846415  -2.84593  3.51044   12.6239  13.8085  11.5592
   0.1078555216   0.1078555216  -2.84168  3.51099   12.6106  13.7918  11.5473
   0.1081264016   0.1081264016  -2.83745  3.51154   12.5974  13.7752  11.5355
   0.1083972817   0.1083972817  -2.83323  3.51209   12.5842  13.7586  11.5236
   0.1086681617   0.1086681617  -2.82901  3.51264   12.5710  13.7421  11.5118
   0.1089390418   0.1089390418  -2.82480  3.51319   12.5578  13.7256  11.5000
   0.1092099219   0.1092099219  -2.82060  3.51373   12.5446  13.7092  11.4881
   0.1094808019   0.1094808019  -2.81641  3.51428   12.5314  13.6929  11.4763
   0.1097516820   0.1097516820  -2.81223  3.51482   12.5183  13.6767  11.4645
   0.1100225620   0.1100225620  -2.80806  3.51537   12.5052  13.6605  11.4526
   0.1102934421   0.1102934421  -2.80389  3.51591   12.4920  13.6444  11.4407
   0.1105643221   0.1105643221  -2.79973  3.51645   12.4789  13.6284  11.4289
   0.1108352022   0.1108352022  -2.79558  3.51699   12.4658  13.6125  11.4170
   0.1111060822   0.1111060822  -2.79144  3.51753   12.4526  13.5966  11.4051
   0.1113769623   0.1113769623  -2.78730  3.51807   12.4395  13.5807  11.3931
   0.1116478423   0.1116478423  -2.78317  3.51860   12.4264  13.5650  11.3811
   0.1119187224   0.1119187224  -2.77905  3.51914   12.4132  13.5494  11.3691
   0.1121896024   0.1121896024  -2.77494  3.51967   12.4001  13.5338  11.3571
