# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.160   Z = 0.0010844   Y = 0.24828132   Age (Myr) = 11500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.97181  3.49334   13.0309  14.3283  11.9210
   0.1002930986   0.1002930986  -2.96686  3.49398   13.0151  14.3083  11.9069
   0.1005861971   0.1005861971  -2.96193  3.49462   12.9994  14.2883  11.8929
   0.1008792957   0.1008792957  -2.95701  3.49526   12.9837  14.2685  11.8788
   0.1011723942   0.1011723942  -2.95210  3.49590   12.9681  14.2487  11.8648
   0.1014654928   0.1014654928  -2.94720  3.49654   12.9525  14.2289  11.8509
   0.1017585913   0.1017585913  -2.94232  3.49717   12.9370  14.2093  11.8370
   0.1020516899   0.1020516899  -2.93745  3.49780   12.9215  14.1897  11.8231
   0.1023447884   0.1023447884  -2.93263  3.49843   12.9062  14.1703  11.8094
   0.1026378870   0.1026378870  -2.92782  3.49905   12.8909  14.1510  11.7957
   0.1029309855   0.1029309855  -2.92302  3.49968   12.8757  14.1318  11.7821
   0.1032240841   0.1032240841  -2.91824  3.50030   12.8605  14.1126  11.7685
   0.1035171826   0.1035171826  -2.91346  3.50092   12.8454  14.0934  11.7549
   0.1038102812   0.1038102812  -2.90869  3.50154   12.8303  14.0743  11.7414
   0.1041033797   0.1041033797  -2.90394  3.50216   12.8152  14.0553  11.7279
   0.1043964783   0.1043964783  -2.89919  3.50277   12.8002  14.0363  11.7145
   0.1046895768   0.1046895768  -2.89446  3.50339   12.7852  14.0174  11.7011
   0.1049826754   0.1049826754  -2.88973  3.50400   12.7703  13.9986  11.6877
   0.1052757739   0.1052757739  -2.88503  3.50461   12.7555  13.9798  11.6745
   0.1055688725   0.1055688725  -2.88036  3.50522   12.7408  13.9611  11.6613
   0.1058619710   0.1058619710  -2.87569  3.50583   12.7261  13.9425  11.6482
   0.1061550696   0.1061550696  -2.87103  3.50643   12.7114  13.9239  11.6351
   0.1064481681   0.1064481681  -2.86638  3.50704   12.6968  13.9054  11.6221
   0.1067412667   0.1067412667  -2.86174  3.50764   12.6822  13.8869  11.6091
   0.1070343652   0.1070343652  -2.85711  3.50824   12.6677  13.8685  11.5961
   0.1073274638   0.1073274638  -2.85249  3.50884   12.6532  13.8501  11.5832
   0.1076205623   0.1076205623  -2.84790  3.50944   12.6388  13.8319  11.5703
   0.1079136609   0.1079136609  -2.84332  3.51004   12.6244  13.8137  11.5575
   0.1082067594   0.1082067594  -2.83874  3.51063   12.6100  13.7956  11.5446
   0.1084998580   0.1084998580  -2.83418  3.51123   12.5957  13.7775  11.5318
   0.1087929565   0.1087929565  -2.82962  3.51182   12.5813  13.7595  11.5190
   0.1090860551   0.1090860551  -2.82506  3.51241   12.5670  13.7415  11.5062
   0.1093791536   0.1093791536  -2.82054  3.51300   12.5528  13.7237  11.4934
   0.1096722522   0.1096722522  -2.81602  3.51359   12.5385  13.7060  11.4806
   0.1099653507   0.1099653507  -2.81151  3.51417   12.5243  13.6883  11.4678
   0.1102584493   0.1102584493  -2.80700  3.51476   12.5101  13.6707  11.4550
   0.1105515478   0.1105515478  -2.80250  3.51535   12.4959  13.6531  11.4422
   0.1108446464   0.1108446464  -2.79802  3.51593   12.4817  13.6357  11.4294
   0.1111377449   0.1111377449  -2.79355  3.51651   12.4675  13.6184  11.4166
   0.1114308435   0.1114308435  -2.78908  3.51709   12.4533  13.6011  11.4037
   0.1117239420   0.1117239420  -2.78462  3.51767   12.4390  13.5839  11.3908
   0.1120170406   0.1120170406  -2.78017  3.51825   12.4248  13.5668  11.3779
   0.1123101391   0.1123101391  -2.77573  3.51883   12.4106  13.5498  11.3649
   0.1126032377   0.1126032377  -2.77130  3.51940   12.3964  13.5328  11.3519
   0.1128963362   0.1128963362  -2.76687  3.51998   12.3821  13.5159  11.3389
   0.1131894348   0.1131894348  -2.76245  3.52055   12.3679  13.4992  11.3259
   0.1134825333   0.1134825333  -2.75804  3.52113   12.3537  13.4825  11.3128
