# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.160   Z = 0.0010844   Y = 0.24828132   Age (Myr) = 14000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.97215  3.49330   13.0319  14.3296  11.9220
   0.1002690078   0.1002690078  -2.96760  3.49389   13.0174  14.3112  11.9090
   0.1005380155   0.1005380155  -2.96307  3.49448   13.0030  14.2929  11.8961
   0.1008070233   0.1008070233  -2.95858  3.49506   12.9887  14.2747  11.8833
   0.1010760311   0.1010760311  -2.95411  3.49565   12.9744  14.2567  11.8705
   0.1013450388   0.1013450388  -2.94964  3.49623   12.9602  14.2387  11.8578
   0.1016140466   0.1016140466  -2.94519  3.49681   12.9461  14.2207  11.8451
   0.1018830543   0.1018830543  -2.94074  3.49738   12.9319  14.2028  11.8324
   0.1021520621   0.1021520621  -2.93631  3.49796   12.9178  14.1850  11.8198
   0.1024210699   0.1024210699  -2.93188  3.49854   12.9037  14.1672  11.8072
   0.1026900776   0.1026900776  -2.92746  3.49911   12.8897  14.1494  11.7946
   0.1029590854   0.1029590854  -2.92305  3.49968   12.8757  14.1317  11.7821
   0.1032280932   0.1032280932  -2.91865  3.50026   12.8618  14.1141  11.7696
   0.1034971009   0.1034971009  -2.91426  3.50083   12.8478  14.0965  11.7571
   0.1037661087   0.1037661087  -2.90989  3.50139   12.8340  14.0790  11.7447
   0.1040351164   0.1040351164  -2.90555  3.50196   12.8202  14.0616  11.7324
   0.1043041242   0.1043041242  -2.90121  3.50252   12.8065  14.0443  11.7201
   0.1045731320   0.1045731320  -2.89688  3.50309   12.7928  14.0270  11.7079
   0.1048421397   0.1048421397  -2.89256  3.50365   12.7792  14.0097  11.6957
   0.1051111475   0.1051111475  -2.88825  3.50421   12.7656  13.9925  11.6835
   0.1053801553   0.1053801553  -2.88394  3.50477   12.7520  13.9753  11.6714
   0.1056491630   0.1056491630  -2.87964  3.50533   12.7384  13.9581  11.6593
   0.1059181708   0.1059181708  -2.87537  3.50588   12.7250  13.9411  11.6472
   0.1061871785   0.1061871785  -2.87111  3.50644   12.7116  13.9241  11.6353
   0.1064561863   0.1064561863  -2.86685  3.50699   12.6982  13.9071  11.6234
   0.1067251941   0.1067251941  -2.86261  3.50754   12.6849  13.8902  11.6115
   0.1069942018   0.1069942018  -2.85837  3.50810   12.6715  13.8733  11.5996
   0.1072632096   0.1072632096  -2.85414  3.50865   12.6583  13.8565  11.5877
   0.1075322174   0.1075322174  -2.84991  3.50920   12.6450  13.8397  11.5759
   0.1078012251   0.1078012251  -2.84571  3.50974   12.6318  13.8230  11.5641
   0.1080702329   0.1080702329  -2.84152  3.51029   12.6186  13.8064  11.5524
   0.1083392406   0.1083392406  -2.83733  3.51083   12.6055  13.7898  11.5406
   0.1086082484   0.1086082484  -2.83315  3.51138   12.5923  13.7732  11.5288
   0.1088772562   0.1088772562  -2.82897  3.51192   12.5792  13.7567  11.5171
   0.1091462639   0.1091462639  -2.82481  3.51246   12.5661  13.7403  11.5054
   0.1094152717   0.1094152717  -2.82066  3.51300   12.5531  13.7240  11.4937
   0.1096842795   0.1096842795  -2.81651  3.51354   12.5400  13.7077  11.4820
   0.1099532872   0.1099532872  -2.81237  3.51408   12.5269  13.6915  11.4702
   0.1102222950   0.1102222950  -2.80824  3.51462   12.5139  13.6753  11.4585
   0.1104913027   0.1104913027  -2.80412  3.51515   12.5009  13.6592  11.4468
   0.1107603105   0.1107603105  -2.80000  3.51569   12.4878  13.6432  11.4350
   0.1110293183   0.1110293183  -2.79589  3.51623   12.4748  13.6273  11.4232
   0.1112983260   0.1112983260  -2.79179  3.51676   12.4618  13.6113  11.4114
   0.1115673338   0.1115673338  -2.78770  3.51729   12.4487  13.5955  11.3996
   0.1118363416   0.1118363416  -2.78361  3.51782   12.4357  13.5798  11.3878
   0.1121053493   0.1121053493  -2.77953  3.51835   12.4226  13.5641  11.3759
   0.1123743571   0.1123743571  -2.77545  3.51889   12.4096  13.5485  11.3640
   0.1126433649   0.1126433649  -2.77138  3.51941   12.3965  13.5329  11.3521
   0.1129123726   0.1129123726  -2.76732  3.51994   12.3834  13.5174  11.3401
   0.1131813804   0.1131813804  -2.76326  3.52047   12.3704  13.5020  11.3281
   0.1134503881   0.1134503881  -2.75920  3.52100   12.3573  13.4866  11.3161
   0.1137193959   0.1137193959  -2.75515  3.52153   12.3442  13.4713  11.3041
   0.1139884037   0.1139884037  -2.75111  3.52205   12.3311  13.4561  11.2920
   0.1142574114   0.1142574114  -2.74706  3.52258   12.3180  13.4409  11.2800
   0.1145264192   0.1145264192  -2.74303  3.52310   12.3049  13.4257  11.2679
   0.1147954270   0.1147954270  -2.73899  3.52363   12.2918  13.4106  11.2558
   0.1150644347   0.1150644347  -2.73496  3.52415   12.2786  13.3956  11.2436
   0.1153334425   0.1153334425  -2.73093  3.52467   12.2655  13.3806  11.2315
   0.1156024502   0.1156024502  -2.72691  3.52520   12.2524  13.3656  11.2194
   0.1158714580   0.1158714580  -2.72289  3.52572   12.2394  13.3507  11.2073
   0.1161404658   0.1161404658  -2.71887  3.52624   12.2263  13.3358  11.1951
   0.1164094735   0.1164094735  -2.71485  3.52676   12.2132  13.3210  11.1830
   0.1166784813   0.1166784813  -2.71083  3.52728   12.2001  13.3062  11.1709
