# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.560   Z = 0.0004329   Y = 0.24756614   Age (Myr) = 11500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.93349  3.50804   12.7874  13.9604  11.7307
   0.1002634308   0.1002634308  -2.92900  3.50861   12.7743  13.9442  11.7189
   0.1005268617   0.1005268617  -2.92452  3.50917   12.7613  13.9281  11.7071
   0.1007902925   0.1007902925  -2.92006  3.50974   12.7482  13.9119  11.6953
   0.1010537233   0.1010537233  -2.91560  3.51030   12.7352  13.8959  11.6836
   0.1013171542   0.1013171542  -2.91117  3.51086   12.7223  13.8799  11.6719
   0.1015805850   0.1015805850  -2.90677  3.51142   12.7094  13.8640  11.6602
   0.1018440158   0.1018440158  -2.90238  3.51197   12.6965  13.8482  11.6486
   0.1021074467   0.1021074467  -2.89800  3.51253   12.6837  13.8325  11.6369
   0.1023708775   0.1023708775  -2.89362  3.51308   12.6708  13.8168  11.6253
   0.1026343083   0.1026343083  -2.88926  3.51363   12.6580  13.8011  11.6136
   0.1028977391   0.1028977391  -2.88490  3.51418   12.6452  13.7855  11.6019
   0.1031611700   0.1031611700  -2.88056  3.51473   12.6323  13.7700  11.5903
   0.1034246008   0.1034246008  -2.87622  3.51528   12.6195  13.7545  11.5785
   0.1036880316   0.1036880316  -2.87189  3.51583   12.6067  13.7391  11.5668
   0.1039514625   0.1039514625  -2.86757  3.51638   12.5938  13.7238  11.5551
   0.1042148933   0.1042148933  -2.86327  3.51692   12.5810  13.7085  11.5433
   0.1044783241   0.1044783241  -2.85899  3.51746   12.5682  13.6934  11.5316
   0.1047417550   0.1047417550  -2.85473  3.51800   12.5554  13.6784  11.5198
   0.1050051858   0.1050051858  -2.85047  3.51854   12.5426  13.6634  11.5080
   0.1052686166   0.1052686166  -2.84621  3.51908   12.5298  13.6486  11.4961
   0.1055320475   0.1055320475  -2.84197  3.51962   12.5170  13.6338  11.4842
   0.1057954783   0.1057954783  -2.83773  3.52015   12.5042  13.6190  11.4723
   0.1060589091   0.1060589091  -2.83350  3.52069   12.4913  13.6044  11.4603
   0.1063223400   0.1063223400  -2.82928  3.52122   12.4785  13.5898  11.4484
   0.1065857708   0.1065857708  -2.82509  3.52175   12.4657  13.5754  11.4364
   0.1068492016   0.1068492016  -2.82090  3.52228   12.4529  13.5610  11.4244
   0.1071126324   0.1071126324  -2.81672  3.52281   12.4401  13.5466  11.4124
   0.1073760633   0.1073760633  -2.81254  3.52334   12.4273  13.5323  11.4004
   0.1076394941   0.1076394941  -2.80838  3.52387   12.4145  13.5181  11.3884
   0.1079029249   0.1079029249  -2.80422  3.52440   12.4017  13.5039  11.3764
   0.1081663558   0.1081663558  -2.80008  3.52492   12.3889  13.4898  11.3644
   0.1084297866   0.1084297866  -2.79595  3.52545   12.3762  13.4757  11.3524
   0.1086932174   0.1086932174  -2.79182  3.52597   12.3635  13.4616  11.3404
   0.1089566483   0.1089566483  -2.78770  3.52649   12.3507  13.4476  11.3284
   0.1092200791   0.1092200791  -2.78358  3.52701   12.3380  13.4336  11.3164
   0.1094835099   0.1094835099  -2.77948  3.52753   12.3253  13.4197  11.3045
   0.1097469408   0.1097469408  -2.77539  3.52805   12.3127  13.4058  11.2926
   0.1100103716   0.1100103716  -2.77131  3.52857   12.3001  13.3920  11.2807
   0.1102738024   0.1102738024  -2.76722  3.52908   12.2874  13.3781  11.2688
   0.1105372333   0.1105372333  -2.76315  3.52960   12.2748  13.3643  11.2570
   0.1108006641   0.1108006641  -2.75909  3.53011   12.2623  13.3505  11.2452
   0.1110640949   0.1110640949  -2.75504  3.53063   12.2498  13.3367  11.2334
   0.1113275258   0.1113275258  -2.75098  3.53114   12.2373  13.3229  11.2217
   0.1115909566   0.1115909566  -2.74694  3.53165   12.2248  13.3091  11.2100
   0.1118543874   0.1118543874  -2.74291  3.53216   12.2124  13.2954  11.1984
   0.1121178182   0.1121178182  -2.73887  3.53267   12.2000  13.2816  11.1868
   0.1123812491   0.1123812491  -2.73485  3.53318   12.1876  13.2679  11.1753
   0.1126446799   0.1126446799  -2.73083  3.53369   12.1752  13.2541  11.1638
