# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.184   Z = 0.0099927   Y = 0.25959096   Age (Myr) = 14500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.10433  3.44080   14.1476  16.5085  12.7741
   0.1003321620   0.1003321620  -3.09883  3.44159   14.1250  16.4695  12.7539
   0.1006643241   0.1006643241  -3.09335  3.44238   14.1024  16.4305  12.7338
   0.1009964861   0.1009964861  -3.08789  3.44317   14.0798  16.3916  12.7138
   0.1013286481   0.1013286481  -3.08244  3.44395   14.0573  16.3528  12.6938
   0.1016608101   0.1016608101  -3.07701  3.44473   14.0348  16.3141  12.6738
   0.1019929722   0.1019929722  -3.07160  3.44551   14.0124  16.2756  12.6539
   0.1023251342   0.1023251342  -3.06623  3.44628   13.9901  16.2375  12.6342
   0.1026572962   0.1026572962  -3.06088  3.44705   13.9680  16.1998  12.6147
   0.1029894583   0.1029894583  -3.05555  3.44781   13.9460  16.1624  12.5952
   0.1033216203   0.1033216203  -3.05023  3.44858   13.9241  16.1253  12.5758
   0.1036537823   0.1036537823  -3.04492  3.44934   13.9022  16.0886  12.5565
   0.1039859443   0.1039859443  -3.03963  3.45010   13.8805  16.0521  12.5373
   0.1043181064   0.1043181064  -3.03435  3.45086   13.8589  16.0160  12.5182
   0.1046502684   0.1046502684  -3.02909  3.45161   13.8373  15.9801  12.4992
   0.1049824304   0.1049824304  -3.02384  3.45237   13.8158  15.9445  12.4803
   0.1053145925   0.1053145925  -3.01860  3.45312   13.7944  15.9092  12.4614
   0.1056467545   0.1056467545  -3.01339  3.45387   13.7732  15.8742  12.4427
   0.1059789165   0.1059789165  -3.00821  3.45462   13.7521  15.8396  12.4241
   0.1063110785   0.1063110785  -3.00304  3.45536   13.7310  15.8052  12.4056
   0.1066432406   0.1066432406  -2.99788  3.45610   13.7100  15.7710  12.3872
