# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.492   Z = 0.0050023   Y = 0.25208607   Age (Myr) = 12000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.03599  3.46747   13.5978  15.3836  12.3369
   0.1003206941   0.1003206941  -3.03063  3.46821   13.5771  15.3511  12.3189
   0.1006413882   0.1006413882  -3.02530  3.46894   13.5564  15.3187  12.3009
   0.1009620823   0.1009620823  -3.01998  3.46967   13.5357  15.2866  12.2831
   0.1012827764   0.1012827764  -3.01468  3.47040   13.5152  15.2546  12.2652
   0.1016034706   0.1016034706  -3.00939  3.47113   13.4947  15.2229  12.2475
   0.1019241647   0.1019241647  -3.00411  3.47185   13.4743  15.1913  12.2298
   0.1022448588   0.1022448588  -2.99885  3.47257   13.4539  15.1599  12.2122
   0.1025655529   0.1025655529  -2.99361  3.47329   13.4336  15.1288  12.1946
   0.1028862470   0.1028862470  -2.98841  3.47401   13.4135  15.0980  12.1772
   0.1032069411   0.1032069411  -2.98323  3.47472   13.3935  15.0674  12.1599
   0.1035276352   0.1035276352  -2.97806  3.47543   13.3736  15.0371  12.1427
   0.1038483293   0.1038483293  -2.97291  3.47614   13.3537  15.0069  12.1255
   0.1041690234   0.1041690234  -2.96777  3.47685   13.3339  14.9769  12.1084
   0.1044897176   0.1044897176  -2.96264  3.47755   13.3142  14.9472  12.0913
   0.1048104117   0.1048104117  -2.95752  3.47825   13.2945  14.9176  12.0743
   0.1051311058   0.1051311058  -2.95242  3.47896   13.2750  14.8883  12.0574
   0.1054517999   0.1054517999  -2.94733  3.47966   13.2555  14.8591  12.0406
   0.1057724940   0.1057724940  -2.94225  3.48035   13.2360  14.8302  12.0238
   0.1060931881   0.1060931881  -2.93720  3.48105   13.2168  14.8015  12.0072
   0.1064138822   0.1064138822  -2.93217  3.48174   13.1976  14.7731  11.9906
   0.1067345763   0.1067345763  -2.92716  3.48243   13.1785  14.7449  11.9741
   0.1070552704   0.1070552704  -2.92215  3.48312   13.1595  14.7169  11.9577
   0.1073759646   0.1073759646  -2.91716  3.48380   13.1405  14.6890  11.9413
   0.1076966587   0.1076966587  -2.91217  3.48449   13.1217  14.6613  11.9250
   0.1080173528   0.1080173528  -2.90720  3.48517   13.1029  14.6339  11.9088
   0.1083380469   0.1083380469  -2.90224  3.48585   13.0841  14.6066  11.8926
   0.1086587410   0.1086587410  -2.89732  3.48653   13.0656  14.5796  11.8766
   0.1089794351   0.1089794351  -2.89239  3.48721   13.0470  14.5528  11.8606
   0.1093001292   0.1093001292  -2.88748  3.48788   13.0286  14.5261  11.8446
   0.1096208233   0.1096208233  -2.88258  3.48856   13.0102  14.4996  11.8287
   0.1099415174   0.1099415174  -2.87769  3.48923   12.9919  14.4733  11.8129
   0.1102622116   0.1102622116  -2.87281  3.48990   12.9736  14.4472  11.7971
   0.1105829057   0.1105829057  -2.86796  3.49057   12.9555  14.4213  11.7814
   0.1109035998   0.1109035998  -2.86311  3.49123   12.9375  14.3956  11.7658
   0.1112242939   0.1112242939  -2.85827  3.49190   12.9195  14.3700  11.7502
   0.1115449880   0.1115449880  -2.85344  3.49256   12.9015  14.3446  11.7347
   0.1118656821   0.1118656821  -2.84862  3.49323   12.8837  14.3194  11.7192
   0.1121863762   0.1121863762  -2.84382  3.49389   12.8659  14.2944  11.7038
   0.1125070703   0.1125070703  -2.83902  3.49455   12.8482  14.2696  11.6885
   0.1128277644   0.1128277644  -2.83423  3.49520   12.8306  14.2448  11.6732
   0.1131484586   0.1131484586  -2.82946  3.49586   12.8130  14.2203  11.6579
   0.1134691527   0.1134691527  -2.82469  3.49652   12.7955  14.1959  11.6427
   0.1137898468   0.1137898468  -2.81994  3.49717   12.7781  14.1717  11.6276
   0.1141105409   0.1141105409  -2.81519  3.49783   12.7608  14.1476  11.6125
   0.1144312350   0.1144312350  -2.81045  3.49848   12.7435  14.1236  11.5975
   0.1147519291   0.1147519291  -2.80572  3.49913   12.7262  14.0998  11.5825
   0.1150726232   0.1150726232  -2.80099  3.49978   12.7091  14.0761  11.5676
   0.1153933173   0.1153933173  -2.79627  3.50043   12.6920  14.0526  11.5527
   0.1157140115   0.1157140115  -2.79156  3.50107   12.6749  14.0292  11.5379
