# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.440   Z = 0.0056127   Y = 0.25501480   Age (Myr) = 14500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -3.04285  3.46479   13.6571  15.5026  12.3822
   0.1002968373   0.1002968373  -3.03788  3.46547   13.6378  15.4719  12.3654
   0.1005936747   0.1005936747  -3.03294  3.46616   13.6184  15.4413  12.3486
   0.1008905120   0.1008905120  -3.02800  3.46684   13.5991  15.4109  12.3318
   0.1011873493   0.1011873493  -3.02309  3.46752   13.5799  15.3807  12.3151
   0.1014841867   0.1014841867  -3.01822  3.46820   13.5609  15.3508  12.2986
   0.1017810240   0.1017810240  -3.01336  3.46887   13.5419  15.3211  12.2821
   0.1020778613   0.1020778613  -3.00851  3.46954   13.5230  15.2915  12.2657
   0.1023746986   0.1023746986  -3.00367  3.47021   13.5041  15.2621  12.2493
   0.1026715360   0.1026715360  -2.99885  3.47088   13.4852  15.2328  12.2330
   0.1029683733   0.1029683733  -2.99403  3.47155   13.4665  15.2037  12.2167
   0.1032652106   0.1032652106  -2.98923  3.47221   13.4477  15.1748  12.2004
   0.1035620480   0.1035620480  -2.98444  3.47288   13.4291  15.1460  12.1843
   0.1038588853   0.1038588853  -2.97966  3.47354   13.4104  15.1174  12.1681
   0.1041557226   0.1041557226  -2.97488  3.47420   13.3919  15.0889  12.1521
   0.1044525600   0.1044525600  -2.97013  3.47486   13.3734  15.0607  12.1361
   0.1047493973   0.1047493973  -2.96541  3.47551   13.3551  15.0327  12.1202
   0.1050462346   0.1050462346  -2.96070  3.47617   13.3368  15.0049  12.1044
   0.1053430719   0.1053430719  -2.95600  3.47682   13.3186  14.9773  12.0886
   0.1056399093   0.1056399093  -2.95131  3.47747   13.3005  14.9498  12.0729
   0.1059367466   0.1059367466  -2.94663  3.47812   13.2824  14.9225  12.0573
   0.1062335839   0.1062335839  -2.94196  3.47876   13.2643  14.8954  12.0417
   0.1065304213   0.1065304213  -2.93730  3.47941   13.2464  14.8685  12.0262
   0.1068272586   0.1068272586  -2.93265  3.48005   13.2285  14.8417  12.0107
   0.1071240959   0.1071240959  -2.92803  3.48069   13.2107  14.8152  11.9954
   0.1074209333   0.1074209333  -2.92342  3.48133   13.1930  14.7888  11.9801
   0.1077177706   0.1077177706  -2.91881  3.48197   13.1754  14.7626  11.9648
   0.1080146079   0.1080146079  -2.91422  3.48261   13.1578  14.7366  11.9496
   0.1083114452   0.1083114452  -2.90963  3.48324   13.1403  14.7107  11.9345
   0.1086082826   0.1086082826  -2.90505  3.48388   13.1228  14.6849  11.9194
   0.1089051199   0.1089051199  -2.90050  3.48451   13.1054  14.6595  11.9044
   0.1092019572   0.1092019572  -2.89595  3.48514   13.0882  14.6341  11.8895
   0.1094987946   0.1094987946  -2.89142  3.48577   13.0709  14.6089  11.8746
   0.1097956319   0.1097956319  -2.88689  3.48640   13.0537  14.5838  11.8597
   0.1100924692   0.1100924692  -2.88236  3.48702   13.0366  14.5589  11.8449
   0.1103893066   0.1103893066  -2.87786  3.48765   13.0196  14.5342  11.8302
   0.1106861439   0.1106861439  -2.87337  3.48827   13.0026  14.5097  11.8155
   0.1109829812   0.1109829812  -2.86888  3.48889   12.9857  14.4852  11.8009
   0.1112798185   0.1112798185  -2.86440  3.48951   12.9688  14.4610  11.7863
   0.1115766559   0.1115766559  -2.85992  3.49013   12.9520  14.4368  11.7718
   0.1118734932   0.1118734932  -2.85547  3.49075   12.9353  14.4129  11.7573
   0.1121703305   0.1121703305  -2.85102  3.49137   12.9186  14.3890  11.7428
   0.1124671679   0.1124671679  -2.84657  3.49199   12.9020  14.3653  11.7284
   0.1127640052   0.1127640052  -2.84213  3.49260   12.8854  14.3418  11.7141
   0.1130608425   0.1130608425  -2.83771  3.49322   12.8689  14.3184  11.6998
   0.1133576799   0.1133576799  -2.83329  3.49383   12.8524  14.2951  11.6855
   0.1136545172   0.1136545172  -2.82887  3.49444   12.8360  14.2720  11.6713
   0.1139513545   0.1139513545  -2.82447  3.49505   12.8197  14.2490  11.6571
   0.1142481918   0.1142481918  -2.82007  3.49566   12.8034  14.2261  11.6429
   0.1145450292   0.1145450292  -2.81567  3.49627   12.7871  14.2033  11.6288
   0.1148418665   0.1148418665  -2.81129  3.49688   12.7709  14.1807  11.6148
   0.1151387038   0.1151387038  -2.80691  3.49749   12.7548  14.1582  11.6007
   0.1154355412   0.1154355412  -2.80253  3.49809   12.7387  14.1357  11.5868
   0.1157323785   0.1157323785  -2.79816  3.49870   12.7227  14.1135  11.5728
   0.1160292158   0.1160292158  -2.79380  3.49930   12.7067  14.0913  11.5589
   0.1163260532   0.1163260532  -2.78943  3.49991   12.6907  14.0692  11.5451
   0.1166228905   0.1166228905  -2.78508  3.50051   12.6748  14.0472  11.5312
   0.1169197278   0.1169197278  -2.78073  3.50112   12.6590  14.0254  11.5174
   0.1172165651   0.1172165651  -2.77638  3.50172   12.6432  14.0036  11.5037
   0.1175134025   0.1175134025  -2.77203  3.50232   12.6274  13.9819  11.4900
   0.1178102398   0.1178102398  -2.76769  3.50292   12.6117  13.9604  11.4763
   0.1181070771   0.1181070771  -2.76335  3.50353   12.5960  13.9389  11.4627
   0.1184039145   0.1184039145  -2.75901  3.50413   12.5803  13.9175  11.4491
