# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.090   Z = 0.0012741   Y = 0.24881346   Age (Myr) = 12500.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP
#========================================================================================================================================================================================================
   0.1000000000   0.1000000000  -2.97846  3.49079   13.0791  14.4034  11.9582
   0.1002892699   0.1002892699  -2.97360  3.49142   13.0634  14.3831  11.9442
   0.1005785398   0.1005785398  -2.96875  3.49205   13.0477  14.3630  11.9302
   0.1008678098   0.1008678098  -2.96392  3.49268   13.0321  14.3429  11.9163
   0.1011570797   0.1011570797  -2.95909  3.49331   13.0165  14.3229  11.9024
   0.1014463496   0.1014463496  -2.95428  3.49393   13.0009  14.3030  11.8885
   0.1017356195   0.1017356195  -2.94951  3.49455   12.9855  14.2832  11.8748
   0.1020248895   0.1020248895  -2.94476  3.49517   12.9702  14.2636  11.8611
   0.1023141594   0.1023141594  -2.94003  3.49578   12.9549  14.2441  11.8474
   0.1026034293   0.1026034293  -2.93530  3.49640   12.9396  14.2246  11.8338
   0.1028926992   0.1028926992  -2.93059  3.49701   12.9244  14.2052  11.8202
   0.1031819691   0.1031819691  -2.92588  3.49762   12.9092  14.1859  11.8067
   0.1034712391   0.1034712391  -2.92119  3.49823   12.8941  14.1667  11.7932
   0.1037605090   0.1037605090  -2.91650  3.49884   12.8790  14.1475  11.7797
   0.1040497789   0.1040497789  -2.91182  3.49945   12.8640  14.1283  11.7663
   0.1043390488   0.1043390488  -2.90716  3.50005   12.8490  14.1093  11.7529
   0.1046283187   0.1046283187  -2.90250  3.50066   12.8340  14.0903  11.7395
   0.1049175887   0.1049175887  -2.89789  3.50126   12.8192  14.0715  11.7263
   0.1052068586   0.1052068586  -2.89328  3.50186   12.8044  14.0527  11.7131
   0.1054961285   0.1054961285  -2.88869  3.50245   12.7897  14.0340  11.6999
   0.1057853984   0.1057853984  -2.88410  3.50305   12.7750  14.0153  11.6868
   0.1060746684   0.1060746684  -2.87952  3.50364   12.7603  13.9967  11.6737
